granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,547434,506024,327562,78.5,72.6,47,697010,Oslo,2022-02-07
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,371680,342965,234241,77,71.1,48.5,482645,Rogaland,2022-02-07
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,214183,200067,144348,80.7,75.3,54.4,265544,Møre og Romsdal,2022-02-07
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,195489,182337,124438,81.3,75.9,51.8,240345,Nordland,2022-02-07
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,993407,917359,651114,79.3,73.2,52,1252384,Viken,2022-02-07
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,305454,285855,207427,82.4,77.1,56,370603,Innlandet,2022-02-07
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,340715,316837,227561,80.8,75.1,53.9,421882,Vestfold og Telemark,2022-02-07
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,244649,226238,159560,79.2,73.3,51.7,308843,Agder,2022-02-07
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,504101,465750,329113,78.9,72.9,51.5,638821,Vestland,2022-02-07
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,384092,357921,248603,81.5,76,52.8,471124,Trøndelag,2022-02-07
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192387,179007,117791,79.4,73.9,48.6,242168,Troms og Finnmark,2022-02-07
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,547425,506017,327557,78.5,72.6,47,697010,Oslo,2022-02-07
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11842,11067,8850,80.1,74.8,59.8,14787,Eigersund,2022-02-07
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,113078,104301,68782,78.4,72.4,47.7,144147,Stavanger,2022-02-07
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28639,26437,17415,76.7,70.8,46.7,37323,Haugesund,2022-02-07
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60300,55789,40406,75,69.3,50.2,80450,Sandnes,2022-02-07
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2478,2319,1729,76.1,71.2,53.1,3257,Sokndal,2022-02-07
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2421,2275,1737,76.3,71.7,54.7,3174,Lund,2022-02-07
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2181,2039,1458,78.1,73.1,52.2,2791,Bjerkreim,2022-02-07
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14016,12844,8642,73.3,67.2,45.2,19120,Hå,2022-02-07
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15038,13762,8510,75.8,69.3,42.9,19848,Klepp,2022-02-07
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14644,13490,8453,76.6,70.6,44.2,19106,Time,2022-02-07
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8843,8144,5662,73.3,67.5,46.9,12064,Gjesdal,2022-02-07
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21145,19447,12649,77,70.8,46.1,27457,Sola,2022-02-07
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9030,8260,5332,79.8,73,47.1,11315,Randaberg,2022-02-07
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10285,9416,6713,78.7,72,51.4,13070,Strand,2022-02-07
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2020,1882,1327,78.3,72.9,51.4,2580,Hjelmeland,2022-02-07
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3043,2822,2324,79.9,74.1,61,3809,Suldal,2022-02-07
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3669,3404,2536,80.4,74.6,55.6,4561,Sauda,2022-02-07
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,429,403,326,84.6,79.5,64.3,507,Kvitsøy,2022-02-07
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,700,676,475,81.5,78.7,55.3,859,Bokn,2022-02-07
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8556,7770,5236,76.5,69.5,46.8,11178,Tysvær,2022-02-07
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32222,29845,21101,76.1,70.5,49.8,42345,Karmøy,2022-02-07
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,163,160,145,84.9,83.3,75.5,192,Utsira,2022-02-07
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6746,6236,4383,77.5,71.6,50.4,8705,Vindafjord,2022-02-07
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19799,18817,14285,82.2,78.1,59.3,24099,Kristiansund,2022-02-07
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26383,24677,17618,82.8,77.4,55.3,31870,Molde,2022-02-07
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52718,48864,32335,79.1,73.3,48.5,66670,Ålesund,2022-02-07
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2575,2468,1854,83.5,80.1,60.1,3083,Vanylven,2022-02-07
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1890,1766,1314,77.3,72.2,53.7,2445,Sande,2022-02-07
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6920,6430,4283,78.1,72.6,48.4,8858,Herøy,2022-02-07
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6723,6224,4658,78.4,72.6,54.3,8575,Ulstein,2022-02-07
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3873,3607,2667,75.4,70.2,51.9,5140,Hareid,2022-02-07
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8682,8073,6387,80.2,74.5,59,10830,Ørsta,2022-02-07
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3652,3397,2651,81.5,75.8,59.1,4482,Stranda,2022-02-07
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6215,5806,4466,81.8,76.4,58.8,7596,Sykkylven,2022-02-07
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7392,6817,5273,78.6,72.5,56,9409,Sula,2022-02-07
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6592,6062,4121,77.5,71.3,48.4,8506,Giske,2022-02-07
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5612,5260,3517,80.7,75.6,50.5,6958,Vestnes,2022-02-07
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5663,5254,3385,80.6,74.8,48.2,7026,Rauma,2022-02-07
