granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28708,26649,18920,76.7,71.2,50.5,37444,Haugesund,2022-06-09
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60609,56398,42230,74.5,69.4,51.9,81305,Sandnes,2022-06-09
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2499,2349,1783,76.2,71.6,54.3,3281,Sokndal,2022-06-09
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2425,2288,1792,76.3,72,56.4,3178,Lund,2022-06-09
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2187,2053,1522,78.4,73.6,54.6,2789,Bjerkreim,2022-06-09
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14058,12927,9023,72.9,67,46.8,19296,Hå,2022-06-09
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15097,13896,9205,74.9,68.9,45.7,20163,Klepp,2022-06-09
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14686,13604,9043,75.9,70.3,46.7,19353,Time,2022-06-09
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8861,8201,6278,73,67.6,51.8,12131,Gjesdal,2022-06-09
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21194,19618,13768,76.9,71.2,49.9,27568,Sola,2022-06-09
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9083,8362,5959,79.3,73,52,11454,Randaberg,2022-06-09
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10304,9517,7107,77.7,71.7,53.6,13268,Strand,2022-06-09
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2037,1901,1382,80.4,75,54.5,2534,Hjelmeland,2022-06-09
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3041,2831,2374,80.4,74.8,62.7,3784,Suldal,2022-06-09
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3679,3421,2665,81.3,75.6,58.9,4525,Sauda,2022-06-09
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,427,404,343,81.6,77.2,65.6,523,Kvitsøy,2022-06-09
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,710,686,506,83,80.2,59.2,855,Bokn,2022-06-09
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8578,7815,5495,76,69.3,48.7,11283,Tysvær,2022-06-09
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32346,30039,21959,76,70.6,51.6,42541,Karmøy,2022-06-09
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,170,167,152,90.4,88.8,80.9,188,Utsira,2022-06-09
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6755,6283,4752,77,71.6,54.2,8775,Vindafjord,2022-06-09
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19845,18935,14841,82.6,78.9,61.8,24013,Kristiansund,2022-06-09
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26387,24774,18925,82.5,77.4,59.1,32002,Molde,2022-06-09
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52961,49362,35378,78.9,73.5,52.7,67114,Ålesund,2022-06-09
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2572,2472,1947,84.5,81.2,63.9,3045,Vanylven,2022-06-09
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1880,1763,1369,77.6,72.8,56.5,2422,Sande,2022-06-09
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6948,6505,4856,79.3,74.2,55.4,8765,Herøy,2022-06-09
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6776,6321,5076,79.2,73.9,59.3,8557,Ulstein,2022-06-09
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3878,3639,2840,75.7,71,55.4,5126,Hareid,2022-06-09
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8684,8098,6639,80.2,74.8,61.3,10833,Ørsta,2022-06-09
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3629,3394,2740,81.2,76,61.3,4467,Stranda,2022-06-09
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6232,5813,4606,82.5,76.9,60.9,7558,Sykkylven,2022-06-09
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7403,6845,5504,77.5,71.7,57.7,9547,Sula,2022-06-09
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6616,6121,4351,77,71.2,50.6,8597,Giske,2022-06-09
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5652,5336,3787,81.5,76.9,54.6,6936,Vestnes,2022-06-09
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5650,5269,3683,80.5,75.1,52.5,7019,Rauma,2022-06-09
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2916,2805,2046,82.9,79.7,58.2,3518,Aukra,2022-06-09
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4764,4501,3420,81.7,77.2,58.7,5828,Averøy,2022-06-09
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2143,2007,1640,80.3,75.2,61.4,2669,Gjemnes,2022-06-09
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2488,2371,2004,84.1,80.1,67.7,2960,Tingvoll,2022-06-09
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5959,5651,4736,86,81.5,68.3,6932,Sunndal,2022-06-09
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4989,4746,4040,85.3,81.1,69.1,5849,Surnadal,2022-06-09
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1785,1719,1394,84.2,81.1,65.8,2120,Smøla,2022-06-09
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2824,2687,2179,83.5,79.4,64.4,3384,Aure,2022-06-09
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8828,8291,6622,81.7,76.7,61.3,10809,Volda,2022-06-09
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2104,1962,1614,84.5,78.8,64.8,2491,Fjord,2022-06-09
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10534,9849,7666,79.3,74.1,57.7,13287,Hustadvika,2022-06-09
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42970,40003,28699,81.4,75.8,54.4,52803,Bodø,2022-06-09
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17558,16555,12209,81.6,76.9,56.7,21530,Narvik,2022-06-09
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1168,1090,852,83.1,77.5,60.6,1406,Bindal,2022-06-09
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1688,1576,1154,85.2,79.6,58.3,1981,Sømna,2022-06-09
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6381,5917,4229,82,76.1,54.4,7777,Brønnøy,2022-06-09
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1005,931,787,85.5,79.2,67,1175,Vega,2022-06-09
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,377,360,276,81.6,77.9,59.7,462,Vevelstad,2022-06-09
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1386,1297,1019,75.9,71.1,55.8,1825,Herøy,2022-06-09
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6025,5683,4351,82.2,77.5,59.3,7333,Alstahaug,2022-06-09
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1783,1656,1217,79,73.4,53.9,2257,Leirfjord,2022-06-09
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10999,10324,7452,83.1,78,56.3,13233,Vefsn,2022-06-09
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1223,1181,901,83.7,80.8,61.7,1461,Grane,2022-06-09
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1091,1036,835,85.7,81.4,65.6,1273,Hattfjelldal,2022-06-09
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1112,1039,874,81.2,75.9,63.8,1369,Dønna,2022-06-09
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1389,1287,904,81.8,75.8,53.2,1698,Nesna,2022-06-09
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3560,3369,2353,80.5,76.2,53.2,4420,Hemnes,2022-06-09
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21504,20312,14259,82.4,77.8,54.6,26092,Rana,2022-06-09
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1517,1424,1041,81.2,76.2,55.7,1869,Lurøy,2022-06-09
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,371,348,255,82.4,77.3,56.7,450,Træna,2022-06-09
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,914,873,645,79.3,75.7,55.9,1153,Rødøy,2022-06-09
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4994,4651,3456,80.4,74.8,55.6,6214,Meløy,2022-06-09
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1532,1455,1210,80.9,76.8,63.9,1894,Gildeskål,2022-06-09
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,870,847,696,86,83.7,68.8,1012,Beiarn,2022-06-09
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3788,3583,2937,82,77.6,63.6,4617,Saltdal,2022-06-09
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8042,7564,5734,83.7,78.8,59.7,9603,Fauske,2022-06-09
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1573,1517,1222,84.2,81.2,65.4,1869,Sørfold,2022-06-09
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2100,1989,1451,81,76.8,56,2591,Steigen,2022-06-09
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1655,1577,1225,83.8,79.8,62,1976,Lødingen,2022-06-09
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1089,1042,828,81.6,78.1,62.1,1334,Evenes,2022-06-09
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,414,388,296,88.3,82.7,63.1,469,Røst,2022-06-09
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,530,501,396,78.2,73.9,58.4,678,Værøy,2022-06-09
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,999,955,698,82.2,78.5,57.4,1216,Flakstad,2022-06-09
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9073,8496,5649,78.4,73.5,48.8,11566,Vestvågøy,2022-06-09
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7721,7101,4760,79.4,73,49,9724,Vågan,2022-06-09
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6509,6060,4190,80.3,74.8,51.7,8107,Hadsel,2022-06-09
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2080,1984,1603,81.1,77.3,62.5,2565,Bø,2022-06-09
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3462,3222,2257,77.7,72.3,50.6,4458,Øksnes,2022-06-09
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8382,7793,5577,80.1,74.4,53.3,10468,Sortland,2022-06-09
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3786,3578,2844,82.8,78.3,62.2,4572,Andøy,2022-06-09
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,818,779,625,83.3,79.3,63.6,982,Moskenes,2022-06-09
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2248,2124,1659,83,78.4,61.3,2708,Hamarøy,2022-06-09
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25330,23729,17504,80.6,75.5,55.7,31444,Halden,2022-06-09
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41162,38498,30722,81.8,76.6,61.1,50290,Moss,2022-06-09
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46769,43992,34895,80.4,75.6,60,58182,Sarpsborg,2022-06-09
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66740,62146,46242,79.6,74.1,55.1,83892,Fredrikstad,2022-06-09
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79112,73629,52999,77.4,72,51.8,102273,Drammen,2022-06-09
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22497,21154,16072,80.7,75.9,57.6,27879,Kongsberg,2022-06-09
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25041,23404,16209,80.7,75.5,52.3,31011,Ringerike,2022-06-09
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4103,3887,3187,86.5,82,67.2,4741,Hvaler,2022-06-09
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1106,1057,862,84.1,80.4,65.6,1315,Aremark,2022-06-09
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3032,2887,2241,84.7,80.7,62.6,3578,Marker,2022-06-09
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35337,33018,22979,77.5,72.4,50.4,45608,Indre Østfold,2022-06-09
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3043,2826,2183,79.1,73.5,56.8,3846,Skiptvet,2022-06-09
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6639,6243,4798,79.9,75.1,57.7,8312,Rakkestad,2022-06-09
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6044,5660,4326,79.2,74.2,56.7,7633,Råde,2022-06-09
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4471,4148,3365,75.6,70.2,56.9,5913,Våler,2022-06-09
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14361,13395,9721,76.8,71.6,52,18699,Vestby,2022-06-09
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,47953,44281,31622,78.6,72.6,51.8,61032,Nordre Follo,2022-06-09
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16167,14895,9877,77.8,71.7,47.5,20780,Ås,2022-06-09
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13006,12159,9164,80.9,75.6,57,16084,Frogn,2022-06-09
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15385,14142,10197,77.2,70.9,51.1,19939,Nesodden,2022-06-09
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101565,93623,72679,78.7,72.6,56.3,128982,Bærum,2022-06-09
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75631,69661,51736,78.7,72.5,53.8,96088,Asker,2022-06-09
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14193,13290,9995,79.9,74.9,56.3,17754,Aurskog-Høland,2022-06-09
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14425,13202,9513,75.8,69.4,50,19024,Rælingen,2022-06-09
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8746,7972,6172,77.7,70.9,54.9,11249,Enebakk,2022-06-09
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34882,32149,22397,78,71.9,50.1,44693,Lørenskog,2022-06-09
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,69216,63692,44916,77.7,71.5,50.4,89095,Lillestrøm,2022-06-09
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19791,18280,14217,79.3,73.3,57,24947,Nittedal,2022-06-09
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5590,5198,3977,80,74.4,56.9,6989,Gjerdrum,2022-06-09
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31107,28547,20366,74.8,68.7,49,41565,Ullensaker,2022-06-09
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18557,17307,12308,77.7,72.4,51.5,23898,Nes,2022-06-09
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20832,19406,14200,78,72.6,53.2,26716,Eidsvoll,2022-06-09
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11661,10780,7899,77.4,71.5,52.4,15074,Nannestad,2022-06-09
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2265,2127,1556,78,73.2,53.6,2905,Hurdal,2022-06-09
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5250,4853,3723,76.5,70.8,54.3,6859,Hole,2022-06-09
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,875,841,723,82.8,79.6,68.4,1057,Flå,2022-06-09
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2728,2609,2023,83.3,79.7,61.8,3273,Nesbyen,2022-06-09
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3795,3552,2751,81.3,76.1,58.9,4667,Gol,2022-06-09
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1969,1854,1370,75.4,71,52.5,2611,Hemsedal,2022-06-09
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3801,3609,2738,81.7,77.6,58.9,4650,Ål,2022-06-09
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3533,3348,2534,78.4,74.3,56.3,4504,Hol,2022-06-09
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2843,2645,2213,81.4,75.7,63.4,3492,Sigdal,2022-06-09
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1744,1633,1351,79.7,74.6,61.7,2189,Krødsherad,2022-06-09
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11376,10677,7850,79.7,74.8,55,14273,Modum,2022-06-09
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15272,14238,9839,76.2,71,49.1,20044,Øvre Eiker,2022-06-09
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21480,19963,15069,77.9,72.4,54.6,27584,Lier,2022-06-09
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2141,2015,1664,78.7,74.1,61.2,2720,Flesberg,2022-06-09
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1167,1125,965,85.2,82.1,70.4,1370,Rollag,2022-06-09
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1966,1864,1420,80.1,75.9,57.8,2455,Nore og Uvdal,2022-06-09
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5633,5315,4118,81.5,76.9,59.6,6908,Jevnaker,2022-06-09
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7414,6902,5246,81.1,75.5,57.4,9144,Lunner,2022-06-09
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15049,14275,10602,83.8,79.5,59.1,17949,Kongsvinger,2022-06-09
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26505,24719,19148,82.8,77.2,59.8,31999,Hamar,2022-06-09
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23709,22255,17553,83.4,78.3,61.8,28425,Lillehammer,2022-06-09
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24993,23535,16814,82.6,77.8,55.6,30267,Gjøvik,2022-06-09
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28577,26595,18528,81.5,75.8,52.8,35073,Ringsaker,2022-06-09
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6193,5878,4580,80.3,76.2,59.4,7715,Løten,2022-06-09
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16822,15934,12163,79.5,75.3,57.5,21156,Stange,2022-06-09
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4209,4009,3084,83.9,79.9,61.5,5016,Nord-Odal,2022-06-09
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6502,6153,4542,81.5,77.1,56.9,7978,Sør-Odal,2022-06-09
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5205,4988,3952,86.3,82.7,65.5,6032,Eidskog,2022-06-09
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3956,3773,2977,87,83,65.5,4548,Grue,2022-06-09
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6070,5732,4252,84.2,79.5,59,7211,Åsnes,2022-06-09
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2990,2853,2101,83.1,79.3,58.4,3597,Våler,2022-06-09
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17477,16275,12045,81.5,75.9,56.2,21435,Elverum,2022-06-09
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5488,5186,4363,83.1,78.5,66.1,6603,Trysil,2022-06-09
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3506,3303,2663,83.6,78.7,63.5,4195,Åmot,2022-06-09
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1945,1850,1575,83.9,79.8,67.9,2318,Stor-Elvdal,2022-06-09
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1525,1435,1214,88.6,83.3,70.5,1722,Rendalen,2022-06-09
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1078,1042,801,86,83.2,63.9,1253,Engerdal,2022-06-09
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1284,1192,1013,82.8,76.9,65.3,1551,Tolga,2022-06-09
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4631,4298,3324,83,77,59.6,5581,Tynset,2022-06-09
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2023,1890,1504,82.7,77.3,61.5,2445,Alvdal,2022-06-09
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1340,1270,1089,87.6,83,71.2,1530,Folldal,2022-06-09
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1600,1526,1207,86.3,82.3,65.1,1855,Os,2022-06-09
