location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,46161,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,6622.71703418889,Oslo,2021-09-07
county11,1900-01-01,9782,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,2026.74843829316,Rogaland,2021-09-07
county15,1900-01-01,3567,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,1343.28020968276,Møre og Romsdal,2021-09-07
county18,1900-01-01,2466,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,1026.02508893466,Nordland,2021-09-07
county30,1900-01-01,53561,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,4276.72343306845,Viken,2021-09-07
county34,1900-01-01,7283,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,1965.17567315969,Innlandet,2021-09-07
county38,1900-01-01,10419,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,2469.64791102725,Vestfold og Telemark,2021-09-07
county42,1900-01-01,7010,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,2269.76165883637,Agder,2021-09-07
county46,1900-01-01,14241,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,2229.26297037824,Vestland,2021-09-07
county50,1900-01-01,7509,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,1593.84790416111,Trøndelag,2021-09-07
county54,1900-01-01,3277,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,1353.19282481583,Troms og Finnmark,2021-09-07
municip0301,1900-01-01,46153,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,6621.56927447239,Oslo,2021-09-07
municip1101,1900-01-01,169,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,1142.89578683979,Eigersund,2021-09-07
municip1103,1900-01-01,3729,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,2586.94249620179,Stavanger,2021-09-07
municip1106,1900-01-01,1124,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37323,3011.54783913405,Haugesund,2021-09-07
municip1108,1900-01-01,1521,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,80450,1890.61528899938,Sandnes,2021-09-07
municip1111,1900-01-01,17,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3257,521.95271722444,Sokndal,2021-09-07
municip1112,1900-01-01,40,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3174,1260.23944549464,Lund,2021-09-07
municip1114,1900-01-01,25,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2791,895.736295234683,Bjerkreim,2021-09-07
