granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,548091,508084,340764,78.6,72.9,48.9,697010,Oslo,2022-03-03
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,371956,344229,245242,77.1,71.3,50.8,482645,Rogaland,2022-03-03
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,214459,200777,151146,80.8,75.6,56.9,265544,Møre og Romsdal,2022-03-03
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,195760,183109,131110,81.4,76.2,54.6,240345,Nordland,2022-03-03
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,995099,921161,669900,79.5,73.6,53.5,1252384,Viken,2022-03-03
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,306049,287161,215332,82.6,77.5,58.1,370603,Innlandet,2022-03-03
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,341061,318093,233928,80.8,75.4,55.4,421882,Vestfold og Telemark,2022-03-03
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,244916,227079,164078,79.3,73.5,53.1,308843,Agder,2022-03-03
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,505503,468206,342067,79.1,73.3,53.5,638821,Vestland,2022-03-03
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,384890,359750,262504,81.7,76.4,55.7,471124,Trøndelag,2022-03-03
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192783,179920,123581,79.6,74.3,51,242168,Troms og Finnmark,2022-03-03
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,548081,508077,340759,78.6,72.9,48.9,697010,Oslo,2022-03-03
