granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,426,403,342,10,81.5,77.1,65.4,1.9,523,Kvitsøy,2022-07-28
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,711,686,507,22,83.2,80.2,59.3,2.6,855,Bokn,2022-07-28
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8584,7828,5520,177,76.1,69.4,48.9,1.6,11283,Tysvær,2022-07-28
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32374,30089,22080,1781,76.1,70.7,51.9,4.2,42541,Karmøy,2022-07-28
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,173,170,156,27,92,90.4,83,14.4,188,Utsira,2022-07-28
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6776,6308,4797,211,77.2,71.9,54.7,2.4,8775,Vindafjord,2022-07-28
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19846,18947,14907,1180,82.6,78.9,62.1,4.9,24013,Kristiansund,2022-07-28
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26388,24799,19003,776,82.5,77.5,59.4,2.4,32002,Molde,2022-07-28
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52900,49378,35621,1232,78.8,73.6,53.1,1.8,67114,Ålesund,2022-07-28
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2562,2465,1956,158,84.1,81,64.2,5.2,3045,Vanylven,2022-07-28
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1882,1765,1374,37,77.7,72.9,56.7,1.5,2422,Sande,2022-07-28
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6958,6515,4901,401,79.4,74.3,55.9,4.6,8765,Herøy,2022-07-28
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6783,6336,5117,117,79.3,74,59.8,1.4,8557,Ulstein,2022-07-28
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3875,3640,2847,46,75.6,71,55.5,0.9,5126,Hareid,2022-07-28
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8695,8108,6660,136,80.3,74.8,61.5,1.3,10833,Ørsta,2022-07-28
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3623,3393,2738,92,81.1,76,61.3,2.1,4467,Stranda,2022-07-28
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6241,5825,4622,94,82.6,77.1,61.2,1.2,7558,Sykkylven,2022-07-28
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7429,6875,5533,155,77.8,72,58,1.6,9547,Sula,2022-07-28
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6623,6139,4384,47,77,71.4,51,0.5,8597,Giske,2022-07-28
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5660,5345,3820,197,81.6,77.1,55.1,2.8,6936,Vestnes,2022-07-28
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5646,5270,3693,64,80.4,75.1,52.6,0.9,7019,Rauma,2022-07-28
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2933,2820,2064,80,83.4,80.2,58.7,2.3,3518,Aukra,2022-07-28
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4766,4507,3456,102,81.8,77.3,59.3,1.8,5828,Averøy,2022-07-28
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2143,2011,1647,27,80.3,75.3,61.7,1,2669,Gjemnes,2022-07-28
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2489,2373,2011,279,84.1,80.2,67.9,9.4,2960,Tingvoll,2022-07-28
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5973,5671,4762,550,86.2,81.8,68.7,7.9,6932,Sunndal,2022-07-28
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4996,4758,4070,266,85.4,81.3,69.6,4.5,5849,Surnadal,2022-07-28
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1786,1720,1400,76,84.2,81.1,66,3.6,2120,Smøla,2022-07-28
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2816,2681,2184,143,83.2,79.2,64.5,4.2,3384,Aure,2022-07-28
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8741,8212,6598,176,80.9,76,61,1.6,10809,Volda,2022-07-28
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2107,1966,1621,108,84.6,78.9,65.1,4.3,2491,Fjord,2022-07-28
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10563,9878,7708,348,79.5,74.3,58,2.6,13287,Hustadvika,2022-07-28
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42874,39968,28919,1888,81.2,75.7,54.8,3.6,52803,Bodø,2022-07-28
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17543,16547,12287,280,81.5,76.9,57.1,1.3,21530,Narvik,2022-07-28
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1166,1088,850,20,82.9,77.4,60.5,1.4,1406,Bindal,2022-07-28
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1687,1576,1159,38,85.2,79.6,58.5,1.9,1981,Sømna,2022-07-28
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6374,5909,4238,79,82,76,54.5,1,7777,Brønnøy,2022-07-28
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1005,932,791,8,85.5,79.3,67.3,0.7,1175,Vega,2022-07-28
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,377,360,278,0,81.6,77.9,60.2,0,462,Vevelstad,2022-07-28
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1392,1304,1027,29,76.3,71.5,56.3,1.6,1825,Herøy,2022-07-28
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6019,5683,4376,80,82.1,77.5,59.7,1.1,7333,Alstahaug,2022-07-28
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1782,1657,1229,30,79,73.4,54.5,1.3,2257,Leirfjord,2022-07-28
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11016,10356,7490,146,83.2,78.3,56.6,1.1,13233,Vefsn,2022-07-28
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1216,1176,911,45,83.2,80.5,62.4,3.1,1461,Grane,2022-07-28
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1091,1038,842,73,85.7,81.5,66.1,5.7,1273,Hattfjelldal,2022-07-28
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1115,1041,875,39,81.4,76,63.9,2.8,1369,Dønna,2022-07-28
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1387,1286,904,24,81.7,75.7,53.2,1.4,1698,Nesna,2022-07-28
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3564,3376,2367,97,80.6,76.4,53.6,2.2,4420,Hemnes,2022-07-28
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21478,20300,14267,286,82.3,77.8,54.7,1.1,26092,Rana,2022-07-28
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1520,1428,1047,69,81.3,76.4,56,3.7,1869,Lurøy,2022-07-28
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,371,348,257,0,82.4,77.3,57.1,0,450,Træna,2022-07-28
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,909,868,645,47,78.8,75.3,55.9,4.1,1153,Rødøy,2022-07-28
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4990,4649,3466,74,80.3,74.8,55.8,1.2,6214,Meløy,2022-07-28
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1535,1459,1220,88,81,77,64.4,4.6,1894,Gildeskål,2022-07-28
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,864,841,692,57,85.4,83.1,68.4,5.6,1012,Beiarn,2022-07-28
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3805,3601,2956,80,82.4,78,64,1.7,4617,Saltdal,2022-07-28
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8051,7575,5754,154,83.8,78.9,59.9,1.6,9603,Fauske,2022-07-28
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1567,1512,1225,74,83.8,80.9,65.5,4,1869,Sørfold,2022-07-28
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2102,1993,1460,64,81.1,76.9,56.3,2.5,2591,Steigen,2022-07-28
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1653,1581,1230,97,83.7,80,62.2,4.9,1976,Lødingen,2022-07-28
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1082,1039,832,56,81.1,77.9,62.4,4.2,1334,Evenes,2022-07-28
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,412,386,295,14,87.8,82.3,62.9,3,469,Røst,2022-07-28
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,527,498,394,0,77.7,73.5,58.1,0,678,Værøy,2022-07-28
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,996,957,698,23,81.9,78.7,57.4,1.9,1216,Flakstad,2022-07-28
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9045,8483,5671,178,78.2,73.3,49,1.5,11566,Vestvågøy,2022-07-28
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7705,7109,4818,231,79.2,73.1,49.5,2.4,9724,Vågan,2022-07-28
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6523,6086,4238,177,80.5,75.1,52.3,2.2,8107,Hadsel,2022-07-28
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2066,1974,1598,34,80.5,77,62.3,1.3,2565,Bø,2022-07-28
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3462,3221,2278,88,77.7,72.3,51.1,2,4458,Øksnes,2022-07-28
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8401,7821,5633,471,80.3,74.7,53.8,4.5,10468,Sortland,2022-07-28
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3777,3571,2843,112,82.6,78.1,62.2,2.4,4572,Andøy,2022-07-28
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,819,780,626,21,83.4,79.4,63.7,2.1,982,Moskenes,2022-07-28
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2226,2107,1654,99,82.2,77.8,61.1,3.7,2708,Hamarøy,2022-07-28
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25388,23790,17591,565,80.7,75.7,55.9,1.8,31444,Halden,2022-07-28
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41257,38650,30940,907,82,76.9,61.5,1.8,50290,Moss,2022-07-28
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46876,44102,35042,1140,80.6,75.8,60.2,2,58182,Sarpsborg,2022-07-28
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66888,62333,46658,3274,79.7,74.3,55.6,3.9,83892,Fredrikstad,2022-07-28
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79228,73819,53404,3157,77.5,72.2,52.2,3.1,102273,Drammen,2022-07-28
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22527,21174,16157,1079,80.8,75.9,58,3.9,27879,Kongsberg,2022-07-28
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25080,23470,16333,465,80.9,75.7,52.7,1.5,31011,Ringerike,2022-07-28
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4119,3905,3214,155,86.9,82.4,67.8,3.3,4741,Hvaler,2022-07-28
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1103,1055,863,19,83.9,80.2,65.6,1.4,1315,Aremark,2022-07-28
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3043,2900,2257,83,85,81.1,63.1,2.3,3578,Marker,2022-07-28
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35424,33122,23162,1044,77.7,72.6,50.8,2.3,45608,Indre Østfold,2022-07-28
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3046,2831,2188,80,79.2,73.6,56.9,2.1,3846,Skiptvet,2022-07-28
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6658,6267,4824,218,80.1,75.4,58,2.6,8312,Rakkestad,2022-07-28
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6082,5682,4348,64,79.7,74.4,57,0.8,7633,Råde,2022-07-28
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4457,4139,3367,50,75.4,70,56.9,0.8,5913,Våler,2022-07-28
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14407,13459,9803,366,77,72,52.4,2,18699,Vestby,2022-07-28
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,48065,44464,31945,551,78.8,72.9,52.3,0.9,61032,Nordre Follo,2022-07-28
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16092,14851,9923,233,77.4,71.5,47.8,1.1,20780,Ås,2022-07-28
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13030,12208,9264,391,81,75.9,57.6,2.4,16084,Frogn,2022-07-28
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15429,14211,10322,393,77.4,71.3,51.8,2,19939,Nesodden,2022-07-28
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101761,94015,73520,4289,78.9,72.9,57,3.3,128982,Bærum,2022-07-28
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75829,70030,52332,3091,78.9,72.9,54.5,3.2,96088,Asker,2022-07-28
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14199,13309,10057,492,80,75,56.6,2.8,17754,Aurskog-Høland,2022-07-28
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14522,13296,9653,187,76.3,69.9,50.7,1,19024,Rælingen,2022-07-28
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8759,7995,6205,60,77.9,71.1,55.2,0.5,11249,Enebakk,2022-07-28
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35078,32386,22739,1630,78.5,72.5,50.9,3.6,44693,Lørenskog,2022-07-28
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,69408,64040,45644,1921,77.9,71.9,51.2,2.2,89095,Lillestrøm,2022-07-28
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19849,18370,14402,346,79.6,73.6,57.7,1.4,24947,Nittedal,2022-07-28
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5606,5215,4026,183,80.2,74.6,57.6,2.6,6989,Gjerdrum,2022-07-28
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31273,28749,20633,476,75.2,69.2,49.6,1.1,41565,Ullensaker,2022-07-28
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18605,17383,12415,207,77.9,72.7,51.9,0.9,23898,Nes,2022-07-28
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20837,19429,14295,279,78,72.7,53.5,1,26716,Eidsvoll,2022-07-28
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11679,10824,7967,412,77.5,71.8,52.9,2.7,15074,Nannestad,2022-07-28
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2274,2139,1568,44,78.3,73.6,54,1.5,2905,Hurdal,2022-07-28
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5245,4856,3759,110,76.5,70.8,54.8,1.6,6859,Hole,2022-07-28
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,876,845,725,95,82.9,79.9,68.6,9,1057,Flå,2022-07-28
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2734,2615,2033,46,83.5,79.9,62.1,1.4,3273,Nesbyen,2022-07-28
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3801,3559,2769,72,81.4,76.3,59.3,1.5,4667,Gol,2022-07-28
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1971,1855,1384,156,75.5,71,53,6,2611,Hemsedal,2022-07-28
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3806,3616,2754,139,81.8,77.8,59.2,3,4650,Ål,2022-07-28
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3537,3355,2548,157,78.5,74.5,56.6,3.5,4504,Hol,2022-07-28
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2847,2650,2219,168,81.5,75.9,63.5,4.8,3492,Sigdal,2022-07-28
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1744,1634,1359,67,79.7,74.6,62.1,3.1,2189,Krødsherad,2022-07-28
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11414,10723,7914,214,80,75.1,55.4,1.5,14273,Modum,2022-07-28
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15310,14278,9921,303,76.4,71.2,49.5,1.5,20044,Øvre Eiker,2022-07-28
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21577,20073,15227,328,78.2,72.8,55.2,1.2,27584,Lier,2022-07-28
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2149,2022,1673,99,79,74.3,61.5,3.6,2720,Flesberg,2022-07-28
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1167,1125,965,48,85.2,82.1,70.4,3.5,1370,Rollag,2022-07-28
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1960,1860,1421,21,79.8,75.8,57.9,0.9,2455,Nore og Uvdal,2022-07-28
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5630,5312,4128,36,81.5,76.9,59.8,0.5,6908,Jevnaker,2022-07-28
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7420,6907,5274,132,81.1,75.5,57.7,1.4,9144,Lunner,2022-07-28
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15057,14290,10708,704,83.9,79.6,59.7,3.9,17949,Kongsvinger,2022-07-28
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26532,24756,19249,710,82.9,77.4,60.2,2.2,31999,Hamar,2022-07-28
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23670,22255,17632,518,83.3,78.3,62,1.8,28425,Lillehammer,2022-07-28
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24962,23526,16928,368,82.5,77.7,55.9,1.2,30267,Gjøvik,2022-07-28
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28641,26677,18679,587,81.7,76.1,53.3,1.7,35073,Ringsaker,2022-07-28
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6200,5884,4590,189,80.4,76.3,59.5,2.4,7715,Løten,2022-07-28
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16838,15963,12254,397,79.6,75.5,57.9,1.9,21156,Stange,2022-07-28
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4220,4020,3097,215,84.1,80.1,61.7,4.3,5016,Nord-Odal,2022-07-28
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6502,6154,4565,96,81.5,77.1,57.2,1.2,7978,Sør-Odal,2022-07-28
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5205,4992,3969,658,86.3,82.8,65.8,10.9,6032,Eidskog,2022-07-28
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3957,3778,3000,265,87,83.1,66,5.8,4548,Grue,2022-07-28
