granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,164,161,55,85.4,83.9,28.6,192,Utsira,2021-12-01
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6612,5939,699,76,68.2,8,8705,Vindafjord,2021-12-01
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19439,17921,3571,80.7,74.4,14.8,24099,Kristiansund,2021-12-01
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26020,24058,5134,81.6,75.5,16.1,31870,Molde,2021-12-01
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,51573,47471,6491,77.4,71.2,9.7,66670,Ålesund,2021-12-01
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2532,2381,379,82.1,77.2,12.3,3083,Vanylven,2021-12-01
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1850,1699,408,75.7,69.5,16.7,2445,Sande,2021-12-01
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6731,6230,1254,76,70.3,14.2,8858,Herøy,2021-12-01
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6562,5861,692,76.5,68.3,8.1,8575,Ulstein,2021-12-01
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3748,3468,396,72.9,67.5,7.7,5140,Hareid,2021-12-01
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8525,7849,1775,78.7,72.5,16.4,10830,Ørsta,2021-12-01
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3590,3307,345,80.1,73.8,7.7,4482,Stranda,2021-12-01
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6128,5632,1003,80.7,74.1,13.2,7596,Sykkylven,2021-12-01
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7228,6491,894,76.8,69,9.5,9409,Sula,2021-12-01
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6431,5731,919,75.6,67.4,10.8,8506,Giske,2021-12-01
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5508,5018,749,79.2,72.1,10.8,6958,Vestnes,2021-12-01
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5558,5118,1077,79.1,72.8,15.3,7026,Rauma,2021-12-01
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2826,2501,509,80.2,71,14.5,3522,Aukra,2021-12-01
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4685,4328,559,80.7,74.5,9.6,5808,Averøy,2021-12-01
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2087,1938,257,78.5,72.9,9.7,2658,Gjemnes,2021-12-01
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2468,2318,589,82.7,77.7,19.7,2985,Tingvoll,2021-12-01
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5845,5464,1104,84,78.6,15.9,6956,Sunndal,2021-12-01
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4921,4621,575,83.8,78.7,9.8,5872,Surnadal,2021-12-01
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1736,1617,278,81.6,76,13.1,2128,Smøla,2021-12-01
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2771,2575,372,79.9,74.3,10.7,3468,Aure,2021-12-01
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8699,8006,1338,80.7,74.3,12.4,10781,Volda,2021-12-01
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2089,1916,189,83.5,76.6,7.6,2502,Fjord,2021-12-01
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10347,9290,1039,77.7,69.8,7.8,13317,Hustadvika,2021-12-01
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42201,37984,6113,80.3,72.3,11.6,52560,Bodø,2021-12-01
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17212,15576,2756,79.5,71.9,12.7,21661,Narvik,2021-12-01
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1146,1039,402,82,74.4,28.8,1397,Bindal,2021-12-01
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1659,1504,186,83.4,75.6,9.3,1990,Sømna,2021-12-01
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6307,5663,749,80.8,72.6,9.6,7803,Brønnøy,2021-12-01
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,990,891,114,83.8,75.4,9.6,1182,Vega,2021-12-01
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,381,351,57,81.9,75.5,12.3,465,Vevelstad,2021-12-01
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1366,1255,177,76.2,70,9.9,1793,Herøy,2021-12-01
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5919,5504,1026,80.1,74.4,13.9,7394,Alstahaug,2021-12-01
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1747,1583,345,76.7,69.5,15.1,2278,Leirfjord,2021-12-01
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10723,9749,1338,80.8,73.5,10.1,13268,Vefsn,2021-12-01
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1194,1096,222,82.2,75.4,15.3,1453,Grane,2021-12-01
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1076,979,158,84.9,77.3,12.5,1267,Hattfjelldal,2021-12-01
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1099,1008,270,80.2,73.5,19.7,1371,Dønna,2021-12-01
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1320,1194,213,77.6,70.2,12.5,1701,Nesna,2021-12-01
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3460,3148,359,78.1,71.1,8.1,4428,Hemnes,2021-12-01
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20901,18733,2149,80.1,71.8,8.2,26083,Rana,2021-12-01
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1472,1331,248,78.5,70.9,13.2,1876,Lurøy,2021-12-01
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,349,311,67,79,70.4,15.2,442,Træna,2021-12-01
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,908,801,114,75.3,66.4,9.5,1206,Rødøy,2021-12-01
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4851,4302,631,77.7,68.9,10.1,6247,Meløy,2021-12-01
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1509,1398,376,78.6,72.8,19.6,1920,Gildeskål,2021-12-01
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,855,809,132,85.6,81,13.2,999,Beiarn,2021-12-01
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3696,3452,643,79.8,74.5,13.9,4632,Saltdal,2021-12-01
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7858,7276,1162,81.5,75.5,12.1,9640,Fauske,2021-12-01
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1552,1447,315,81.2,75.7,16.5,1912,Sørfold,2021-12-01
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2047,1866,352,79.2,72.2,13.6,2586,Steigen,2021-12-01
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1636,1538,306,81.7,76.8,15.3,2003,Lødingen,2021-12-01
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1070,1006,203,80.8,76,15.3,1324,Evenes,2021-12-01
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,423,387,102,86.7,79.3,20.9,488,Røst,2021-12-01
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,533,495,86,76.4,70.9,12.3,698,Værøy,2021-12-01
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,991,919,147,80,74.2,11.9,1238,Flakstad,2021-12-01
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8952,8221,1741,77.7,71.4,15.1,11521,Vestvågøy,2021-12-01
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7574,6783,1002,78.3,70.1,10.4,9670,Vågan,2021-12-01
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6370,5828,578,79,72.3,7.2,8065,Hadsel,2021-12-01
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2065,1933,487,80.2,75,18.9,2576,Bø,2021-12-01
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3392,3099,514,76.8,70.2,11.6,4416,Øksnes,2021-12-01
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8241,7497,1442,78.4,71.3,13.7,10514,Sortland,2021-12-01
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3726,3480,622,81.2,75.9,13.6,4588,Andøy,2021-12-01
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,799,736,91,80.8,74.4,9.2,989,Moskenes,2021-12-01
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2186,2005,246,80.9,74.2,9.1,2701,Hamarøy,2021-12-01
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24918,22456,5156,79.4,71.5,16.4,31387,Halden,2021-12-01
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40449,36547,6987,81.4,73.6,14.1,49668,Moss,2021-12-01
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46020,41533,9619,80.2,72.4,16.8,57372,Sarpsborg,2021-12-01
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,65521,58389,11771,78.8,70.2,14.1,83193,Fredrikstad,2021-12-01
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,78057,68825,9826,76.6,67.6,9.6,101859,Drammen,2021-12-01
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21922,19486,3283,79.2,70.4,11.9,27694,Kongsberg,2021-12-01
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24523,22501,1025,79.5,73,3.3,30835,Ringerike,2021-12-01
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4046,3713,628,86.2,79.1,13.4,4694,Hvaler,2021-12-01
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1123,1060,276,84.8,80,20.8,1325,Aremark,2021-12-01
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2995,2805,711,83.2,77.9,19.7,3601,Marker,2021-12-01
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34464,31705,4828,76.2,70.1,10.7,45201,Indre Østfold,2021-12-01
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3018,2772,581,78.9,72.5,15.2,3825,Skiptvet,2021-12-01
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6543,5996,851,79.6,72.9,10.4,8222,Rakkestad,2021-12-01
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5973,5401,1023,78.9,71.4,13.5,7568,Råde,2021-12-01
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4417,4009,563,76.1,69.1,9.7,5805,Våler,2021-12-01
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14041,12686,1642,76.8,69.4,9,18290,Vestby,2021-12-01
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46965,41530,5399,78.2,69.2,9,60034,Nordre Follo,2021-12-01
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15868,14220,2079,77.6,69.6,10.2,20439,Ås,2021-12-01
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12878,11752,1775,80.7,73.7,11.1,15953,Frogn,2021-12-01
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15119,13418,2295,76.3,67.8,11.6,19805,Nesodden,2021-12-01
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,100926,90156,12517,78.7,70.3,9.8,128233,Bærum,2021-12-01
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,73996,65743,10673,78,69.3,11.2,94915,Asker,2021-12-01
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13910,12708,1835,79.1,72.2,10.4,17591,Aurskog-Høland,2021-12-01
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14108,12391,1804,75.3,66.2,9.6,18730,Rælingen,2021-12-01
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8624,7504,1151,77.9,67.8,10.4,11065,Enebakk,2021-12-01
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,33581,29582,4644,78.6,69.2,10.9,42740,Lørenskog,2021-12-01
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,67524,59376,7284,77.7,68.3,8.4,86953,Lillestrøm,2021-12-01
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19594,17520,3656,80.1,71.6,15,24454,Nittedal,2021-12-01
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5412,4837,663,76.8,68.7,9.4,7043,Gjerdrum,2021-12-01
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30384,27072,4194,75.1,66.9,10.4,40459,Ullensaker,2021-12-01
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18160,16588,2161,77.5,70.8,9.2,23422,Nes,2021-12-01
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20387,18501,2707,78.3,71.1,10.4,26031,Eidsvoll,2021-12-01
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11338,10127,1253,77.5,69.2,8.6,14637,Nannestad,2021-12-01
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2213,2040,270,78,71.9,9.5,2838,Hurdal,2021-12-01
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5169,4716,520,75.9,69.2,7.6,6811,Hole,2021-12-01
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,852,799,167,81.2,76.2,15.9,1049,Flå,2021-12-01
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2674,2479,242,82,76,7.4,3262,Nesbyen,2021-12-01
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3724,3375,591,80.3,72.8,12.7,4636,Gol,2021-12-01
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1925,1752,245,75.6,68.8,9.6,2546,Hemsedal,2021-12-01
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3685,3395,523,79.3,73,11.3,4648,Ål,2021-12-01
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3503,3199,449,79,72.1,10.1,4434,Hol,2021-12-01
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2803,2538,527,80.9,73.2,15.2,3465,Sigdal,2021-12-01
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1718,1563,225,77.4,70.4,10.1,2219,Krødsherad,2021-12-01
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11128,10302,1539,78.6,72.7,10.9,14166,Modum,2021-12-01
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14771,13510,2042,74.9,68.5,10.4,19709,Øvre Eiker,2021-12-01
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21103,18897,2470,77.8,69.7,9.1,27118,Lier,2021-12-01
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2126,1951,285,78.4,71.9,10.5,2713,Flesberg,2021-12-01
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1151,1064,182,83,76.8,13.1,1386,Rollag,2021-12-01
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1915,1780,278,79.4,73.8,11.5,2412,Nore og Uvdal,2021-12-01
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5524,5087,1233,80.4,74.1,18,6867,Jevnaker,2021-12-01
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7245,6592,948,79.9,72.7,10.5,9062,Lunner,2021-12-01
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14820,13621,2637,83,76.3,14.8,17851,Kongsvinger,2021-12-01
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26042,23730,5054,82.6,75.3,16,31509,Hamar,2021-12-01
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23340,21512,3423,81.9,75.5,12,28493,Lillehammer,2021-12-01
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24566,22542,2352,80.8,74.2,7.7,30395,Gjøvik,2021-12-01
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,27975,25618,3178,80.2,73.4,9.1,34897,Ringsaker,2021-12-01
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6064,5637,952,79.5,73.9,12.5,7625,Løten,2021-12-01
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16551,15371,2074,78.5,72.9,9.8,21072,Stange,2021-12-01
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4139,3793,534,82.2,75.3,10.6,5038,Nord-Odal,2021-12-01
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6398,5887,662,80.8,74.4,8.4,7914,Sør-Odal,2021-12-01
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5180,4871,1436,84.9,79.9,23.5,6099,Eidskog,2021-12-01
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3889,3612,844,85.6,79.5,18.6,4545,Grue,2021-12-01
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5973,5455,1211,82.6,75.5,16.8,7227,Åsnes,2021-12-01
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2936,2696,521,81.9,75.2,14.5,3587,Våler,2021-12-01
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17172,15814,2747,80.7,74.3,12.9,21292,Elverum,2021-12-01
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5446,5066,1397,82.8,77,21.2,6580,Trysil,2021-12-01
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3492,3224,488,80.5,74.3,11.2,4338,Åmot,2021-12-01
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1925,1783,463,81,75,19.5,2378,Stor-Elvdal,2021-12-01
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1490,1404,48,85.6,80.6,2.8,1741,Rendalen,2021-12-01
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1097,1023,240,87.8,81.8,19.2,1250,Engerdal,2021-12-01
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1284,1167,198,82.1,74.7,12.7,1563,Tolga,2021-12-01
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4584,4203,1010,82.8,75.9,18.2,5537,Tynset,2021-12-01
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1961,1810,112,81.5,75.3,4.7,2405,Alvdal,2021-12-01
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1313,1230,186,86.5,81,12.3,1518,Folldal,2021-12-01
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1571,1465,153,84,78.3,8.2,1870,Os,2021-12-01
