granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,549666,512155,354556,78.5,73.2,50.7,699827,Oslo,2022-06-17
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,372725,346002,251131,76.7,71.2,51.7,485797,Rogaland,2022-06-17
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,214575,201418,154140,80.7,75.8,58,265848,Møre og Romsdal,2022-06-17
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,195719,183571,133803,81.5,76.4,55.7,240190,Nordland,2022-06-17
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,999214,928310,688271,78.7,73.1,54.2,1269230,Viken,2022-06-17
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,306437,288245,218967,82.5,77.6,59,371253,Innlandet,2022-06-17
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,341857,319726,238842,80.5,75.3,56.2,424832,Vestfold og Telemark,2022-06-17
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,245264,227986,167253,78.8,73.3,53.8,311134,Agder,2022-06-17
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,506208,470150,349008,78.9,73.3,54.4,641292,Vestland,2022-06-17
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,385352,360931,268803,81.3,76.1,56.7,474131,Trøndelag,2022-06-17
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192856,180477,126893,79.8,74.7,52.5,241736,Troms og Finnmark,2022-06-17
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,549658,512149,354552,78.5,73.2,50.7,699827,Oslo,2022-06-17
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11896,11190,9215,80.1,75.3,62,14860,Eigersund,2022-06-17
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,113151,105084,75344,78.2,72.6,52.1,144699,Stavanger,2022-06-17
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28713,26668,18952,76.7,71.2,50.6,37444,Haugesund,2022-06-17
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60624,56435,42282,74.6,69.4,52,81305,Sandnes,2022-06-17
