granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,546963,504869,317328,78.5,72.4,45.5,697010,Oslo,2022-01-31
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,371187,342072,224304,76.9,70.9,46.5,482645,Rogaland,2022-01-31
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,213680,199423,138471,80.5,75.1,52.1,265544,Møre og Romsdal,2022-01-31
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,195176,181422,119337,81.2,75.5,49.7,240345,Nordland,2022-01-31
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,995893,917926,633601,79.5,73.3,50.6,1252384,Viken,2022-01-31
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,305834,285738,200020,82.5,77.1,54,370603,Innlandet,2022-01-31
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,341219,316876,222060,80.9,75.1,52.6,421882,Vestfold og Telemark,2022-01-31
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,245002,226218,155553,79.3,73.2,50.4,308843,Agder,2022-01-31
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,504840,465487,317599,79,72.9,49.7,638821,Vestland,2022-01-31
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,384186,357236,237582,81.5,75.8,50.4,471124,Trøndelag,2022-01-31
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192637,178939,113433,79.5,73.9,46.8,242168,Troms og Finnmark,2022-01-31
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,546954,504862,317323,78.5,72.4,45.5,697010,Oslo,2022-01-31
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11826,10976,8467,80,74.2,57.3,14787,Eigersund,2022-01-31
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,112884,104062,64922,78.3,72.2,45,144147,Stavanger,2022-01-31
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28619,26360,16740,76.7,70.6,44.9,37323,Haugesund,2022-01-31
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60415,55849,38714,75.1,69.4,48.1,80450,Sandnes,2022-01-31
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2472,2315,1723,75.9,71.1,52.9,3257,Sokndal,2022-01-31
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2419,2269,1655,76.2,71.5,52.1,3174,Lund,2022-01-31
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2175,2027,1431,77.9,72.6,51.3,2791,Bjerkreim,2022-01-31
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14001,12799,8355,73.2,66.9,43.7,19120,Hå,2022-01-31
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15028,13746,8195,75.7,69.3,41.3,19848,Klepp,2022-01-31
