granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,69112,24547,41.8368705885202,14.8594985290023,165194,Oslo,2021-06-29
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,58980,14918,35.619168402935,9.00927016336021,165585,Oslo,2021-06-29
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,37468,17840,88.0812450044666,41.9389722130801,42538,Oslo,2021-06-29
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,38598,16654,83.6976320582878,36.1132795559025,46116,Oslo,2021-06-29
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,31204,24742,91.9170496052787,72.8820549075056,33948,Oslo,2021-06-29
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,30882,24087,89.076696760795,69.4770544290288,34669,Oslo,2021-06-29
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24172,23218,92.9763827986768,89.3068697592122,25998,Oslo,2021-06-29
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22202,21207,91.8424753867792,87.7264829982626,24174,Oslo,2021-06-29
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14588,14395,95.1908646003263,93.931484502447,15325,Oslo,2021-06-29
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11826,11731,96.6413336602108,95.8649995914031,12237,Oslo,2021-06-29
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6978,6829,90.2599922390377,88.3326865864701,7731,Oslo,2021-06-29
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3273,3223,90.3644395361679,88.9839867476532,3622,Oslo,2021-06-29
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,22921,14413,25.18071759717,15.8339375563026,91026,Rogaland,2021-06-29
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,13233,6855,13.618260592152,7.0545738955038,97171,Rogaland,2021-06-29
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,22525,8601,70.911380450181,27.0769715095231,31765,Rogaland,2021-06-29
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,21599,5935,63.6368993252998,17.4862260982293,33941,Rogaland,2021-06-29
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24519,12391,91.7867704862801,46.3856549245686,26713,Rogaland,2021-06-29
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,24818,10916,88.2480531948939,38.8152046367742,28123,Rogaland,2021-06-29
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,19983,19267,95.0485159817352,91.6428843226788,21024,Rogaland,2021-06-29
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20212,19545,95.2811954933296,92.136897185688,21213,Rogaland,2021-06-29
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12140,11854,97.5727375020093,95.2740716926539,12442,Rogaland,2021-06-29
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10491,10314,98.4608165180666,96.7996245893947,10655,Rogaland,2021-06-29
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5263,5097,92.1232277262384,89.2175739541397,5713,Rogaland,2021-06-29
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3002,2923,94.8499210110584,92.3538704581359,3165,Rogaland,2021-06-29
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,12029,6554,26.6890017971645,14.541501187016,45071,Møre og Romsdal,2021-06-29
total,county,county15,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,5866,2432,11.8466758219565,4.91154374343647,49516,Møre og Romsdal,2021-06-29
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,8707,3920,50.6456491391345,22.8013029315961,17192,Møre og Romsdal,2021-06-29
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,6911,1851,37.0027306312577,9.91058521175778,18677,Møre og Romsdal,2021-06-29
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,13869,5595,86.25,34.794776119403,16080,Møre og Romsdal,2021-06-29
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,13783,4098,80.8150102609205,24.028144239226,17055,Møre og Romsdal,2021-06-29
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14173,13521,96.1598480222539,91.7362100549562,14739,Møre og Romsdal,2021-06-29
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14460,13668,95.6665564009262,90.4267284154813,15115,Møre og Romsdal,2021-06-29
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8623,8428,98.0220529726043,95.8053882005229,8797,Møre og Romsdal,2021-06-29
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7830,7760,99.4411988823978,98.5521971043942,7874,Møre og Romsdal,2021-06-29
total,county,county15,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,4211,4030,91.7629113096535,87.8186968838527,4589,Møre og Romsdal,2021-06-29
total,county,county15,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2376,2323,93.2496075353218,91.1695447409733,2548,Møre og Romsdal,2021-06-29
total,county,county18,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,10978,6616,27.4312843578211,16.5317341329335,40020,Nordland,2021-06-29
total,county,county18,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,5822,2717,13.3814470901903,6.2448285372805,43508,Nordland,2021-06-29
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,7721,4106,47.8673279603224,25.4556726596404,16130,Nordland,2021-06-29
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,5874,2083,35.353596148059,12.5368642792657,16615,Nordland,2021-06-29
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,11862,5347,75.6842978370446,34.1159956613284,15673,Nordland,2021-06-29
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,11283,3873,69.5622688039457,23.8779284833539,16220,Nordland,2021-06-29
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13132,11900,94.7269710740821,85.8400057707567,13863,Nordland,2021-06-29
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,13590,12165,94.3095072866065,84.4205412907703,14410,Nordland,2021-06-29
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8447,8171,96.6586565968646,93.5004005034901,8739,Nordland,2021-06-29
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7855,7627,97.662563720005,94.8278005719259,8043,Nordland,2021-06-29
total,county,county18,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,3600,3374,88.8230940044412,83.2469775474957,4053,Nordland,2021-06-29
total,county,county18,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2054,1941,92.9832503395201,87.8678134902671,2209,Nordland,2021-06-29
total,county,county30,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,78090,36406,35.7309540150995,16.6579730038893,218550,Viken,2021-06-29
total,county,county30,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,56085,17490,24.4764095156215,7.63292150179585,229139,Viken,2021-06-29
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,73655,26059,80.425192723461,28.4542814090105,91582,Viken,2021-06-29
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,70693,17298,74.2963741460851,18.1797162375197,95150,Viken,2021-06-29
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,70158,33192,91.3420477033642,43.2142485157796,76808,Viken,2021-06-29
total,county,county30,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,70817,29097,89.1362904037861,36.6239552915114,79448,Viken,2021-06-29
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,60613,57766,94.6457012585491,90.2001811311327,64042,Viken,2021-06-29
total,county,county30,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,57843,54883,94.7190017685204,89.8719460273793,61068,Viken,2021-06-29
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,38826,38287,97.8206646343,96.4626741578696,39691,Viken,2021-06-29
total,county,county30,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,32846,32544,99.1218275643541,98.2104596070857,33137,Viken,2021-06-29
total,county,county30,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,15375,14796,92.9396119204497,89.4396421447138,16543,Viken,2021-06-29
total,county,county30,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,8833,8578,94.6933962264151,91.9596912521441,9328,Viken,2021-06-29
total,county,county34,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,16910,9001,28.3653442925438,15.0985490228969,59615,Innlandet,2021-06-29
total,county,county34,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,8594,3223,13.5144910443302,5.06832727901747,63591,Innlandet,2021-06-29
total,county,county34,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,11784,5987,45.0613743260296,22.8939619899813,26151,Innlandet,2021-06-29
total,county,county34,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,8422,2728,31.6176746630627,10.2413935503247,26637,Innlandet,2021-06-29
total,county,county34,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,20796,9027,82.2919552055716,35.7207866724704,25271,Innlandet,2021-06-29
total,county,county34,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,19830,6762,77.9327962271566,26.5749656121045,25445,Innlandet,2021-06-29
total,county,county34,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,22323,20904,94.9834056676028,88.9456216492213,23502,Innlandet,2021-06-29
total,county,county34,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,21881,20388,95.2963721092287,88.7940420713384,22961,Innlandet,2021-06-29
total,county,county34,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14492,14234,97.6418272470018,95.9035170462202,14842,Innlandet,2021-06-29
total,county,county34,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,12355,12138,98.4619062798853,96.7325470194453,12548,Innlandet,2021-06-29
total,county,county34,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5988,5749,91.4198473282443,87.7709923664122,6550,Innlandet,2021-06-29
total,county,county34,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3513,3387,93.0349576271187,89.698093220339,3776,Innlandet,2021-06-29
total,county,county38,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,20149,10848,28.6581896796951,15.4292541389316,70308,Vestfold og Telemark,2021-06-29
total,county,county38,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,11449,4138,15.3471849865952,5.54691689008043,74600,Vestfold og Telemark,2021-06-29
total,county,county38,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,18365,7064,61.3598396257935,23.6017373872369,29930,Vestfold og Telemark,2021-06-29
total,county,county38,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16153,3749,53.3842289642409,12.3901117059951,30258,Vestfold og Telemark,2021-06-29
total,county,county38,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25101,11033,89.4133152851494,39.301107826025,28073,Vestfold og Telemark,2021-06-29
total,county,county38,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,24228,8661,87.1260069044879,31.1457134637514,27808,Vestfold og Telemark,2021-06-29
total,county,county38,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,23956,22645,95.5069170354423,90.2802695052426,25083,Vestfold og Telemark,2021-06-29
total,county,county38,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,23006,21579,95.4843529509421,89.5617166099444,24094,Vestfold og Telemark,2021-06-29
total,county,county38,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14758,14626,98.2294994675186,97.3509052183174,15024,Vestfold og Telemark,2021-06-29
total,county,county38,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,12716,12698,99.5693367786391,99.4283924516483,12771,Vestfold og Telemark,2021-06-29
total,county,county38,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6199,6069,92.5223880597015,90.5820895522388,6700,Vestfold og Telemark,2021-06-29
total,county,county38,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3453,3389,92.8974979822438,91.1756793112725,3717,Vestfold og Telemark,2021-06-29
total,county,county42,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,15277,8112,27.482055802407,14.5928151252946,55589,Agder,2021-06-29
total,county,county42,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,8822,3268,15.0510117036885,5.57545978776402,58614,Agder,2021-06-29
total,county,county42,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,12593,5970,60.9800978160864,28.909011670137,20651,Agder,2021-06-29
total,county,county42,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,11101,3818,51.7963792459873,17.8144830160508,21432,Agder,2021-06-29
total,county,county42,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,16136,7935,87.4248252695454,42.9918188221271,18457,Agder,2021-06-29
total,county,county42,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,16095,6882,85.1857732613528,36.4242616703715,18894,Agder,2021-06-29
total,county,county42,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,15223,14496,95.0605719995004,90.5207943049832,16014,Agder,2021-06-29
total,county,county42,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14983,14258,95.378445477115,90.7632567318098,15709,Agder,2021-06-29
total,county,county42,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9271,9104,97.2312532773991,95.4798112218144,9535,Agder,2021-06-29
total,county,county42,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7991,7854,98.1815947905148,96.4983413195724,8139,Agder,2021-06-29
total,county,county42,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,3829,3652,91.1449654844085,86.9316829326351,4201,Agder,2021-06-29
total,county,county42,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2177,2102,94.5288753799392,91.272253582284,2303,Agder,2021-06-29
total,county,county46,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,36773,17282,30.8788458954723,14.5119575440011,119088,Vestland,2021-06-29
total,county,county46,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22693,7583,17.9293507888978,5.99119847672021,126569,Vestland,2021-06-29
total,county,county46,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,27623,11044,67.2681667640756,26.8946035456848,41064,Vestland,2021-06-29
total,county,county46,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,24883,6635,56.6166097838453,15.0967007963595,43950,Vestland,2021-06-29
total,county,county46,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32115,15731,89.0796627094197,43.6341950515921,36052,Vestland,2021-06-29
total,county,county46,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32581,13349,84.8198479641779,34.7521607830886,38412,Vestland,2021-06-29
total,county,county46,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,29819,28294,95.0527557298142,90.1915782091741,31371,Vestland,2021-06-29
total,county,county46,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,30076,28276,95.0899490973474,89.3989693003257,31629,Vestland,2021-06-29
