granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,25314,8603,15.3238011065777,5.20781626451324,165194,Oslo,2021-05-17
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,15124,4142,9.13367756741251,2.50143430866322,165585,Oslo,2021-05-17
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,18668,3422,43.8854671117589,8.04457191217265,42538,Oslo,2021-05-17
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,17339,2118,37.5986642380085,4.5927660681759,46116,Oslo,2021-05-17
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25619,4763,75.4654176976553,14.0302816071639,33948,Oslo,2021-05-17
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,24952,3547,71.9720788023883,10.2310421413943,34669,Oslo,2021-05-17
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,23691,10791,91.1262404800369,41.5070390030002,25998,Oslo,2021-05-17
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,21686,9336,89.7079506908249,38.6200049640109,24174,Oslo,2021-05-17
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14383,13654,93.8531810766721,89.0962479608483,15325,Oslo,2021-05-17
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11663,11143,95.3093078368881,91.0599003023617,12237,Oslo,2021-05-17
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6915,6692,89.4450911913077,86.5606001810891,7731,Oslo,2021-05-17
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3256,3176,89.8950855880729,87.6863611264495,3622,Oslo,2021-05-17
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14996,3542,16.4744139037198,3.89119592204425,91026,Rogaland,2021-05-17
