granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,25331,8606,15.3340920372411,5.20963231110089,165194,Oslo,2021-05-18
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,15140,4149,9.14334027840686,2.50566174472325,165585,Oslo,2021-05-18
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,18704,3427,43.9700973247449,8.05632610842071,42538,Oslo,2021-05-18
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,17386,2118,37.7005811432041,4.5927660681759,46116,Oslo,2021-05-18
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25627,4871,75.4889831507011,14.3484152232827,33948,Oslo,2021-05-18
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,24968,3648,72.0182295422424,10.522368686723,34669,Oslo,2021-05-18
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,23693,10857,91.1339333794907,41.7609046849758,25998,Oslo,2021-05-18
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,21689,9414,89.7203607181269,38.9426656738645,24174,Oslo,2021-05-18
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14389,13655,93.8923327895595,89.1027732463295,15325,Oslo,2021-05-18
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11664,11144,95.3174797744545,91.0680722399281,12237,Oslo,2021-05-18
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6917,6692,89.4709610658388,86.5606001810891,7731,Oslo,2021-05-18
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3256,3176,89.8950855880729,87.6863611264495,3622,Oslo,2021-05-18
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,15000,3543,16.4788082525872,3.89229450926109,91026,Rogaland,2021-05-18
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6949,1128,7.15131057620072,1.16084016836299,97171,Rogaland,2021-05-18
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,8816,1780,27.7538170942862,5.60365181803872,31765,Rogaland,2021-05-18
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,6008,695,17.7013052060929,2.04767095842786,33941,Rogaland,2021-05-18
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,13207,1830,49.4403473963988,6.85059708756037,26713,Rogaland,2021-05-18
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,11669,810,41.4927283717953,2.88020481456459,28123,Rogaland,2021-05-18
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,19346,3100,92.0186453576865,14.7450532724505,21024,Rogaland,2021-05-18
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,19602,2873,92.4056003394145,13.5435817658983,21213,Rogaland,2021-05-18
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12018,10769,96.5921877511654,86.5536087445748,12442,Rogaland,2021-05-18
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10386,9315,97.4753636790239,87.4237447207884,10655,Rogaland,2021-05-18
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5228,5010,91.5105898827236,87.6947313145458,5713,Rogaland,2021-05-18
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2991,2879,94.5023696682465,90.9636650868878,3165,Rogaland,2021-05-18
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6822,1911,15.1361185684808,4.23997692529564,45071,Møre og Romsdal,2021-05-18
total,county,county15,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,2472,573,4.99232571290088,1.15720171257775,49516,Møre og Romsdal,2021-05-18
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,4018,1062,23.371335504886,6.17729176361098,17192,Møre og Romsdal,2021-05-18
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,1894,372,10.1408149060342,1.99175456443754,18677,Møre og Romsdal,2021-05-18
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,5814,1149,36.1567164179104,7.1455223880597,16080,Møre og Romsdal,2021-05-18
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,4302,421,25.2242744063325,2.46848431545001,17055,Møre og Romsdal,2021-05-18
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13630,1176,92.4757446231088,7.97883167107673,14739,Møre og Romsdal,2021-05-18
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,13789,856,91.2272576910354,5.6632484287132,15115,Møre og Romsdal,2021-05-18
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8531,7384,96.976241900648,83.9377060361487,8797,Møre og Romsdal,2021-05-18
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7760,6734,98.5521971043942,85.5219710439421,7874,Møre og Romsdal,2021-05-18
total,county,county15,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,4191,3959,91.3270865112225,86.2715188494225,4589,Møre og Romsdal,2021-05-18
total,county,county15,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2365,2290,92.817896389325,89.8744113029827,2548,Møre og Romsdal,2021-05-18
total,county,county18,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6984,2419,17.4512743628186,6.04447776111944,40020,Nordland,2021-05-18
total,county,county18,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,2793,833,6.41950905580583,1.91459042015262,43508,Nordland,2021-05-18
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,4222,1490,26.1748295102294,9.2374457532548,16130,Nordland,2021-05-18
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,2161,491,13.0063195907313,2.9551609990972,16615,Nordland,2021-05-18
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,5625,1356,35.8897466981433,8.65182160403241,15673,Nordland,2021-05-18
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,4099,547,25.2712700369914,3.37237977805179,16220,Nordland,2021-05-18
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,12050,1238,86.92202265022,8.93024597850393,13863,Nordland,2021-05-18
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,12321,810,85.5031228313671,5.62109646079112,14410,Nordland,2021-05-18
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8295,6958,94.9193271541366,79.6200938322463,8739,Nordland,2021-05-18
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7701,6296,95.7478552778814,78.2792490364292,8043,Nordland,2021-05-18
total,county,county18,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,3555,3286,87.7128053293857,81.0757463607205,4053,Nordland,2021-05-18
total,county,county18,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2028,1885,91.8062471706655,85.3327297419647,2209,Nordland,2021-05-18
total,county,county30,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,38120,12547,17.4422328986502,5.74102036147335,218550,Viken,2021-05-18
total,county,county30,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,18001,4034,7.85593024321482,1.76050344987104,229139,Viken,2021-05-18
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,27059,7597,29.5461990347448,8.29529820270359,91582,Viken,2021-05-18
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,17934,2657,18.8481345244351,2.79243300052549,95150,Viken,2021-05-18
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,35597,7481,46.3454327674201,9.73987084678679,76808,Viken,2021-05-18
total,county,county30,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,31652,3137,39.8398952774142,3.94849461282852,79448,Viken,2021-05-18
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,58725,9985,91.6976359264233,15.5913306892352,64042,Viken,2021-05-18
total,county,county30,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,55718,7848,91.2392742516539,12.8512477893496,61068,Viken,2021-05-18
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,38391,34867,96.7246982943237,87.8461112090902,39691,Viken,2021-05-18
total,county,county30,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,32478,29360,98.0112864773516,88.6018649847602,33137,Viken,2021-05-18
total,county,county30,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,15263,14456,92.2625884059723,87.3843921900502,16543,Viken,2021-05-18
total,county,county30,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,8754,8374,93.8464837049743,89.7727272727273,9328,Viken,2021-05-18
total,county,county34,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,9321,3337,15.635326679527,5.59758450054517,59615,Innlandet,2021-05-18
total,county,county34,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,3261,956,5.12808416285323,1.50335739334183,63591,Innlandet,2021-05-18
total,county,county34,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,6094,1993,23.3031241635119,7.62112347520171,26151,Innlandet,2021-05-18
total,county,county34,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,2762,563,10.3690355520517,2.11360138153696,26637,Innlandet,2021-05-18
total,county,county34,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,9408,1993,37.2284436706106,7.88651022911638,25271,Innlandet,2021-05-18
total,county,county34,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,7151,708,28.1037531931617,2.78247199842798,25445,Innlandet,2021-05-18
total,county,county34,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,21159,2185,90.0306356905795,9.2970810994809,23502,Innlandet,2021-05-18
total,county,county34,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20638,1730,89.8828448238317,7.53451504725404,22961,Innlandet,2021-05-18
total,county,county34,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14338,12276,96.6042312356825,82.7112249023043,14842,Innlandet,2021-05-18
total,county,county34,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,12214,10342,97.338221230475,82.4195090851132,12548,Innlandet,2021-05-18
total,county,county34,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5938,5660,90.6564885496183,86.412213740458,6550,Innlandet,2021-05-18
total,county,county34,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3497,3347,92.6112288135593,88.6387711864407,3776,Innlandet,2021-05-18
total,county,county38,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,11006,4157,15.6539796324743,5.91255618137339,70308,Vestfold og Telemark,2021-05-18
total,county,county38,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,4097,1223,5.49195710455764,1.63941018766756,74600,Vestfold og Telemark,2021-05-18
total,county,county38,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,7101,2511,23.7253591713999,8.38957567657868,29930,Vestfold og Telemark,2021-05-18
total,county,county38,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,3740,751,12.3603675061141,2.48198823451649,30258,Vestfold og Telemark,2021-05-18
