granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8802,627,,63.8381201044387,4.54743255004352,,13788,Oslo,2022-05-23
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5592,4321,,85.5438274437816,66.1006577940952,,6537,Oslo,2022-05-23
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,29436,27489,12667,94.0717778274903,87.849541401681,40.4812885494232,31291,Oslo,2022-05-23
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,93730,89498,53508,90.3143126939161,86.2365342737662,51.5580736543909,103782,Oslo,2022-05-23
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21957,21131,13725,91.1343543767899,87.7059726891628,56.966753828913,24093,Oslo,2022-05-23
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,40079,39135,30554,93.605343671906,91.4006119064857,71.3595067379779,42817,Oslo,2022-05-23
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32570,32103,28445,94.9202926004721,93.5592923964678,82.8986098563227,34313,Oslo,2022-05-23
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24813,24569,22665,95,95,87.8454323475834,25801,Oslo,2022-05-23
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15975,15839,14672,95,95,89.9240009806325,16316,Oslo,2022-05-23
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7932,7803,6627,95,95,87.5892149088025,7566,Oslo,2022-05-23
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9070,592,,63.324722474342,4.13321231585562,,14323,Oslo,2022-05-23
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5350,3947,,80.6451612903226,59.4965330117576,,6634,Oslo,2022-05-23
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,25368,22967,8722,89.1763630611312,80.7361057404999,30.6605265933139,28447,Oslo,2022-05-23
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,90829,86336,48826,86.9643062310904,82.662479414806,46.7484968021141,104444,Oslo,2022-05-23
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22698,21875,14452,86.3009011064218,83.1717425192958,54.9484810463481,26301,Oslo,2022-05-23
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41605,40581,31657,89.7626752966559,87.5533980582524,68.2998921251349,46350,Oslo,2022-05-23
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32929,32408,28295,93.132901547077,91.6593602398394,80.0265859660039,35357,Oslo,2022-05-23
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22922,22715,20792,95,95,86.9630683006399,23909,Oslo,2022-05-23
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13200,13102,12149,95,95,91.3802181271155,13295,Oslo,2022-05-23
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3876,3821,3212,95,95,88.5336273428887,3628,Oslo,2022-05-23
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9348,640,,72.8775239728697,4.9894753254853,,12827,Rogaland,2022-05-23
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5349,5052,,90.1263689974726,85.1221566975569,,5935,Rogaland,2022-05-23
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,18561,17788,9614,92.2514910536779,88.4095427435388,47.7833001988072,20120,Rogaland,2022-05-23
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,42803,41207,23585,87.7110655737705,84.4405737704918,48.3299180327869,48800,Rogaland,2022-05-23
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14741,14361,10259,90.6915220868709,88.3536360280546,63.1167712563061,16254,Rogaland,2022-05-23
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29585,29171,24420,93.178167616768,91.8742716764826,76.9109634342226,31751,Rogaland,2022-05-23
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25938,25739,24002,95,94.5417814508724,88.1616161616162,27225,Rogaland,2022-05-23
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20811,20674,19813,95,95,92.5235827029046,21414,Rogaland,2022-05-23
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12984,12881,11924,95,95,91.0298496068402,13099,Rogaland,2022-05-23
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6097,5991,5106,95,95,89.0322580645161,5735,Rogaland,2022-05-23
total,county,county11,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9392,549,,70.1680986178558,4.10160627568173,,13385,Rogaland,2022-05-23
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5516,5017,,88.3125200128082,80.3234069804675,,6246,Rogaland,2022-05-23
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,19087,17927,7216,88.3902936000741,83.0184310456608,33.4166898212466,21594,Rogaland,2022-05-23
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,43302,41286,21363,83.9657947295961,80.0566209691493,41.4244439704485,51571,Rogaland,2022-05-23
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,15006,14543,9579,84.9764992355173,82.3546067161221,54.2442946939238,17659,Rogaland,2022-05-23
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30667,30152,24409,89.9272769925518,88.4171016362677,71.5764471292006,34102,Rogaland,2022-05-23
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26769,26502,24553,93.7060244337872,92.7713795638324,85.9488220674205,28567,Rogaland,2022-05-23
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20994,20853,20058,95,95,93.1976582102035,21522,Rogaland,2022-05-23
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11474,11398,10647,95,95,92.930086410055,11457,Rogaland,2022-05-23
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3556,3498,3003,95,95,91.3321167883212,3288,Rogaland,2022-05-23
total,county,county15,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,5339,738,,82.2650231124807,11.3713405238829,,6490,Møre og Romsdal,2022-05-23
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3030,3122,,93.4608266502159,95,,3242,Møre og Romsdal,2022-05-23
total,county,county15,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,10111,9855,5722,93.0431581853317,90.6874022269256,52.6548265390632,10867,Møre og Romsdal,2022-05-23
total,county,county15,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,20810,20225,12670,89.9852979330624,87.4556775923204,54.7868200294041,23126,Møre og Romsdal,2022-05-23
total,county,county15,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,7225,7110,5397,91.8743641912513,90.412004069176,68.6291963377416,7864,Møre og Romsdal,2022-05-23
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,16110,15930,13804,94.2932396839333,93.2396839332748,80.7960199004975,17085,Møre og Romsdal,2022-05-23
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15349,15241,14359,95,95,89.9067059044518,15971,Møre og Romsdal,2022-05-23
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14585,14511,14239,95,95,95,14952,Møre og Romsdal,2022-05-23
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9252,9182,8572,95,95,92.2017855222115,9297,Møre og Romsdal,2022-05-23
total,county,county15,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4821,4732,4038,95,95,89.7133970228838,4501,Møre og Romsdal,2022-05-23
total,county,county15,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,5600,715,,82.4863750184121,10.5317425246723,,6789,Møre og Romsdal,2022-05-23
total,county,county15,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3066,3048,,90.6296186816435,90.097546556311,,3383,Møre og Romsdal,2022-05-23
total,county,county15,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,10874,10424,4730,91.2477972644122,87.4716791138709,39.6911974490224,11917,Møre og Romsdal,2022-05-23
total,county,county15,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,21872,21083,11805,85.8230331567589,82.7270943692368,46.321365509123,25485,Møre og Romsdal,2022-05-23
total,county,county15,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,7093,6936,4816,84.834349958139,82.956584140653,57.6007654586772,8361,Møre og Romsdal,2022-05-23
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16635,16356,13465,90.001623113131,88.4921279013147,72.8507276957204,18483,Møre og Romsdal,2022-05-23
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,16096,15997,15024,94.3880842080572,93.8075411950976,88.1018002697473,17053,Møre og Romsdal,2022-05-23
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14819,14756,14496,95,95,95,15199,Møre og Romsdal,2022-05-23
