granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3240,2121,72.3,47.3,4482,Stranda,2021-08-30
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5476,4722,72.1,62.2,7596,Sykkylven,2021-08-30
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6493,5981,69,63.6,9409,Sula,2021-08-30
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5674,4630,66.7,54.4,8506,Giske,2021-08-30
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5011,4234,72,60.9,6958,Vestnes,2021-08-30
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4959,3304,70.6,47,7026,Rauma,2021-08-30
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2503,2288,71.1,65,3522,Aukra,2021-08-30
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4246,2578,73.1,44.4,5808,Averøy,2021-08-30
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1885,1666,70.9,62.7,2658,Gjemnes,2021-08-30
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2279,2079,76.3,69.6,2985,Tingvoll,2021-08-30
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5498,3708,79,53.3,6956,Sunndal,2021-08-30
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4519,3707,77,63.1,5872,Surnadal,2021-08-30
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1551,1167,72.9,54.8,2128,Smøla,2021-08-30
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2550,1872,73.5,54,3468,Aure,2021-08-30
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7797,5832,72.3,54.1,10781,Volda,2021-08-30
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1914,1669,76.5,66.7,2502,Fjord,2021-08-30
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9218,6645,69.2,49.9,13317,Hustadvika,2021-08-30
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,37627,28831,71.6,54.9,52560,Bodø,2021-08-30
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15405,11762,71.1,54.3,21661,Narvik,2021-08-30
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1019,704,72.9,50.4,1397,Bindal,2021-08-30
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1470,883,73.9,44.4,1990,Sømna,2021-08-30
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5753,4325,73.7,55.4,7803,Brønnøy,2021-08-30
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,901,733,76.2,62,1182,Vega,2021-08-30
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,343,245,73.8,52.7,465,Vevelstad,2021-08-30
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1205,857,67.2,47.8,1793,Herøy,2021-08-30
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5314,4291,71.9,58,7394,Alstahaug,2021-08-30
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1585,1194,69.6,52.4,2278,Leirfjord,2021-08-30
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9721,7618,73.3,57.4,13268,Vefsn,2021-08-30
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1055,821,72.6,56.5,1453,Grane,2021-08-30
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,980,786,77.3,62,1267,Hattfjelldal,2021-08-30
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1024,887,74.7,64.7,1371,Dønna,2021-08-30
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1189,959,69.9,56.4,1701,Nesna,2021-08-30
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3069,2358,69.3,53.3,4428,Hemnes,2021-08-30
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18643,13221,71.5,50.7,26083,Rana,2021-08-30
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1267,784,67.5,41.8,1876,Lurøy,2021-08-30
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,314,266,71,60.2,442,Træna,2021-08-30
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,813,601,67.4,49.8,1206,Rødøy,2021-08-30
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4371,3079,70,49.3,6247,Meløy,2021-08-30
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1366,1161,71.1,60.5,1920,Gildeskål,2021-08-30
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,815,654,81.6,65.5,999,Beiarn,2021-08-30
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3260,2478,70.4,53.5,4632,Saltdal,2021-08-30
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7138,5716,74,59.3,9640,Fauske,2021-08-30
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1417,1102,74.1,57.6,1912,Sørfold,2021-08-30
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1845,1319,71.3,51,2586,Steigen,2021-08-30
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1506,1250,75.2,62.4,2003,Lødingen,2021-08-30
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,971,778,73.3,58.8,1324,Evenes,2021-08-30
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,387,313,79.3,64.1,488,Røst,2021-08-30
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,482,403,69.1,57.7,698,Værøy,2021-08-30
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,904,702,73,56.7,1238,Flakstad,2021-08-30
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8049,5645,69.9,49,11521,Vestvågøy,2021-08-30
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6541,4916,67.6,50.8,9670,Vågan,2021-08-30
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5712,4768,70.8,59.1,8065,Hadsel,2021-08-30
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1936,1625,75.2,63.1,2576,Bø,2021-08-30
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3118,2166,70.6,49,4416,Øksnes,2021-08-30
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7454,6161,70.9,58.6,10514,Sortland,2021-08-30
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3381,2741,73.7,59.7,4588,Andøy,2021-08-30
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,716,582,72.4,58.8,989,Moskenes,2021-08-30
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1998,1655,74,61.3,2701,Hamarøy,2021-08-30
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22485,18149,71.6,57.8,31387,Halden,2021-08-30
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,36694,30378,73.9,61.2,49668,Moss,2021-08-30
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,43221,38589,75.3,67.3,57372,Sarpsborg,2021-08-30
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,59965,46623,72.1,56,83193,Fredrikstad,2021-08-30
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,71050,53266,69.8,52.3,101859,Drammen,2021-08-30
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19846,15631,71.7,56.4,27694,Kongsberg,2021-08-30
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22346,16261,72.5,52.7,30835,Ringerike,2021-08-30
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3740,3114,79.7,66.3,4694,Hvaler,2021-08-30
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1021,914,77.1,69,1325,Aremark,2021-08-30
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2751,2314,76.4,64.3,3601,Marker,2021-08-30
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31138,26438,68.9,58.5,45201,Indre Østfold,2021-08-30
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2716,2236,71,58.5,3825,Skiptvet,2021-08-30
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5938,4844,72.2,58.9,8222,Rakkestad,2021-08-30
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5444,4756,71.9,62.8,7568,Råde,2021-08-30
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3974,3318,68.5,57.2,5805,Våler,2021-08-30
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12692,10741,69.4,58.7,18290,Vestby,2021-08-30
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42239,31488,70.4,52.5,60034,Nordre Follo,2021-08-30
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14134,9793,69.2,47.9,20439,Ås,2021-08-30
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11662,9800,73.1,61.4,15953,Frogn,2021-08-30
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13644,10522,68.9,53.1,19805,Nesodden,2021-08-30
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,91031,79096,71,61.7,128233,Bærum,2021-08-30
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66315,56133,69.9,59.1,94915,Asker,2021-08-30
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12758,11050,72.5,62.8,17591,Aurskog-Høland,2021-08-30
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12747,10372,68.1,55.4,18730,Rælingen,2021-08-30
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7758,6234,70.1,56.3,11065,Enebakk,2021-08-30
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30388,24368,71.1,57,42740,Lørenskog,2021-08-30
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,61192,43470,70.4,50,86953,Lillestrøm,2021-08-30
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18033,13892,73.7,56.8,24454,Nittedal,2021-08-30
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4966,4010,70.5,56.9,7043,Gjerdrum,2021-08-30
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,27867,24327,68.9,60.1,40459,Ullensaker,2021-08-30
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16809,12739,71.8,54.4,23422,Nes,2021-08-30
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18549,13732,71.3,52.8,26031,Eidsvoll,2021-08-30
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10362,8338,70.8,57,14637,Nannestad,2021-08-30
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2019,1633,71.1,57.5,2838,Hurdal,2021-08-30
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4656,3569,68.4,52.4,6811,Hole,2021-08-30
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,795,649,75.8,61.9,1049,Flå,2021-08-30
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2499,2056,76.6,63,3262,Nesbyen,2021-08-30
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3388,2465,73.1,53.2,4636,Gol,2021-08-30
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1732,1478,68,58.1,2546,Hemsedal,2021-08-30
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3385,2512,72.8,54,4648,Ål,2021-08-30
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3136,2061,70.7,46.5,4434,Hol,2021-08-30
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2529,2179,73,62.9,3465,Sigdal,2021-08-30
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1589,1406,71.6,63.4,2219,Krødsherad,2021-08-30
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10305,9021,72.7,63.7,14166,Modum,2021-08-30
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13342,9782,67.7,49.6,19709,Øvre Eiker,2021-08-30
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19545,15848,72.1,58.4,27118,Lier,2021-08-30
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1907,1627,70.3,60,2713,Flesberg,2021-08-30
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1069,906,77.1,65.4,1386,Rollag,2021-08-30
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1789,1459,74.2,60.5,2412,Nore og Uvdal,2021-08-30
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5098,4159,74.2,60.6,6867,Jevnaker,2021-08-30
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6644,4895,73.3,54,9062,Lunner,2021-08-30
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13510,12189,75.7,68.3,17851,Kongsvinger,2021-08-30
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23648,18995,75.1,60.3,31509,Hamar,2021-08-30
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21702,16977,76.2,59.6,28493,Lillehammer,2021-08-30
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22386,14673,73.7,48.3,30395,Gjøvik,2021-08-30
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25361,16073,72.7,46.1,34897,Ringsaker,2021-08-30
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5603,4423,73.5,58,7625,Løten,2021-08-30
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15251,12050,72.4,57.2,21072,Stange,2021-08-30
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3779,3326,75,66,5038,Nord-Odal,2021-08-30
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5864,4586,74.1,57.9,7914,Sør-Odal,2021-08-30
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4927,4367,80.8,71.6,6099,Eidskog,2021-08-30
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3558,2937,78.3,64.6,4545,Grue,2021-08-30
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5447,4904,75.4,67.9,7227,Åsnes,2021-08-30
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2716,2445,75.7,68.2,3587,Våler,2021-08-30
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15495,12316,72.8,57.8,21292,Elverum,2021-08-30
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5011,4200,76.2,63.8,6580,Trysil,2021-08-30
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3232,2620,74.5,60.4,4338,Åmot,2021-08-30
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1737,1460,73,61.4,2378,Stor-Elvdal,2021-08-30
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1376,1029,79,59.1,1741,Rendalen,2021-08-30
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1015,835,81.2,66.8,1250,Engerdal,2021-08-30
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1157,851,74,54.4,1563,Tolga,2021-08-30
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4206,3811,76,68.8,5537,Tynset,2021-08-30
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1774,1596,73.8,66.4,2405,Alvdal,2021-08-30
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1226,967,80.8,63.7,1518,Folldal,2021-08-30
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1475,1158,78.9,61.9,1870,Os,2021-08-30
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1862,1521,74.1,60.5,2512,Dovre,2021-08-30
total,municip,municip3432,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1426,1090,72,55.1,1980,Lesja,2021-08-30
total,municip,municip3433,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1700,1326,77.9,60.7,2183,Skjåk,2021-08-30
total,municip,municip3434,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1742,1329,79,60.3,2204,Lom,2021-08-30
total,municip,municip3435,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2676,2065,75.1,57.9,3564,Vågå,2021-08-30
total,municip,municip3436,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3903,3162,68.4,55.4,5705,Nord-Fron,2021-08-30
total,municip,municip3437,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4197,3150,75.1,56.3,5592,Sel,2021-08-30
total,municip,municip3438,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2130,1569,69.5,51.2,3064,Sør-Fron,2021-08-30
total,municip,municip3439,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3223,2801,73.1,63.5,4408,Ringebu,2021-08-30
total,municip,municip3440,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3642,2567,71.5,50.4,5093,Øyer,2021-08-30
total,municip,municip3441,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4593,3318,76.3,55.1,6023,Gausdal,2021-08-30
total,municip,municip3442,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10661,7696,71.7,51.8,14871,Østre Toten,2021-08-30
total,municip,municip3443,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10182,7194,75.7,53.5,13459,Vestre Toten,2021-08-30
total,municip,municip3446,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10223,7448,75.1,54.7,13611,Gran,2021-08-30
total,municip,municip3447,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4181,3687,74.9,66.1,5579,Søndre Land,2021-08-30
total,municip,municip3448,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4895,4272,74.4,64.9,6581,Nordre Land,2021-08-30
total,municip,municip3449,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2154,1872,74.2,64.5,2904,Sør-Aurdal,2021-08-30
