granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6330,5478,74.4,64.4,8506,Giske,2021-11-02
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5452,4895,78.4,70.4,6958,Vestnes,2021-11-02
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5517,4857,78.5,69.1,7026,Rauma,2021-11-02
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2810,2483,79.8,70.5,3522,Aukra,2021-11-02
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4665,4148,80.3,71.4,5808,Averøy,2021-11-02
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2080,1905,78.3,71.7,2658,Gjemnes,2021-11-02
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2450,2228,82.1,74.6,2985,Tingvoll,2021-11-02
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5823,5283,83.7,75.9,6956,Sunndal,2021-11-02
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4904,4490,83.5,76.5,5872,Surnadal,2021-11-02
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1700,1585,79.9,74.5,2128,Smøla,2021-11-02
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2764,2551,79.7,73.6,3468,Aure,2021-11-02
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8633,7721,80.1,71.6,10781,Volda,2021-11-02
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2086,1843,83.4,73.7,2502,Fjord,2021-11-02
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10291,9177,77.3,68.9,13317,Hustadvika,2021-11-02
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41945,37230,79.8,70.8,52560,Bodø,2021-11-02
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16904,15314,78,70.7,21661,Narvik,2021-11-02
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1130,981,80.9,70.2,1397,Bindal,2021-11-02
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1645,1472,82.7,74,1990,Sømna,2021-11-02
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6196,5530,79.4,70.9,7803,Brønnøy,2021-11-02
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,982,884,83.1,74.8,1182,Vega,2021-11-02
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,366,330,78.7,71,465,Vevelstad,2021-11-02
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1350,1197,75.3,66.8,1793,Herøy,2021-11-02
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5853,5346,79.2,72.3,7394,Alstahaug,2021-11-02
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1733,1539,76.1,67.6,2278,Leirfjord,2021-11-02
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10618,9554,80,72,13268,Vefsn,2021-11-02
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1180,1067,81.2,73.4,1453,Grane,2021-11-02
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1069,948,84.4,74.8,1267,Hattfjelldal,2021-11-02
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1093,988,79.7,72.1,1371,Dønna,2021-11-02
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1309,1168,77,68.7,1701,Nesna,2021-11-02
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3431,3094,77.5,69.9,4428,Hemnes,2021-11-02
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20821,18494,79.8,70.9,26083,Rana,2021-11-02
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1474,1317,78.6,70.2,1876,Lurøy,2021-11-02
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,343,303,77.6,68.6,442,Træna,2021-11-02
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,906,771,75.1,63.9,1206,Rødøy,2021-11-02
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4801,4221,76.9,67.6,6247,Meløy,2021-11-02
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1490,1369,77.6,71.3,1920,Gildeskål,2021-11-02
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,855,791,85.6,79.2,999,Beiarn,2021-11-02
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3655,3294,78.9,71.1,4632,Saltdal,2021-11-02
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7795,7061,80.9,73.2,9640,Fauske,2021-11-02
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1542,1409,80.6,73.7,1912,Sørfold,2021-11-02
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2034,1829,78.7,70.7,2586,Steigen,2021-11-02
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1623,1514,81,75.6,2003,Lødingen,2021-11-02
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1062,963,80.2,72.7,1324,Evenes,2021-11-02
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,418,380,85.7,77.9,488,Røst,2021-11-02
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,528,474,75.6,67.9,698,Værøy,2021-11-02
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,977,891,78.9,72,1238,Flakstad,2021-11-02
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8821,7923,76.6,68.8,11521,Vestvågøy,2021-11-02
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7398,6442,76.5,66.6,9670,Vågan,2021-11-02
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6323,5645,78.4,70,8065,Hadsel,2021-11-02
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2057,1892,79.9,73.4,2576,Bø,2021-11-02
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3373,2950,76.4,66.8,4416,Øksnes,2021-11-02
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8149,7271,77.5,69.2,10514,Sortland,2021-11-02
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3704,3370,80.7,73.5,4588,Andøy,2021-11-02
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,782,711,79.1,71.9,989,Moskenes,2021-11-02
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2163,1908,80.1,70.6,2701,Hamarøy,2021-11-02
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24696,22225,78.7,70.8,31387,Halden,2021-11-02
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40079,35255,80.7,71,49668,Moss,2021-11-02
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,45709,40262,79.7,70.2,57372,Sarpsborg,2021-11-02
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,64958,57740,78.1,69.4,83193,Fredrikstad,2021-11-02
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,77513,67988,76.1,66.7,101859,Drammen,2021-11-02
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21693,19117,78.3,69,27694,Kongsberg,2021-11-02
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24380,21841,79.1,70.8,30835,Ringerike,2021-11-02
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4022,3658,85.7,77.9,4694,Hvaler,2021-11-02
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1118,1026,84.4,77.4,1325,Aremark,2021-11-02
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2994,2731,83.1,75.8,3601,Marker,2021-11-02
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34154,30814,75.6,68.2,45201,Indre Østfold,2021-11-02
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3003,2689,78.5,70.3,3825,Skiptvet,2021-11-02
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6507,5807,79.1,70.6,8222,Rakkestad,2021-11-02
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5925,5328,78.3,70.4,7568,Råde,2021-11-02
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4373,3868,75.3,66.6,5805,Våler,2021-11-02
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13885,12268,75.9,67.1,18290,Vestby,2021-11-02
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46434,40833,77.3,68,60034,Nordre Follo,2021-11-02
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15746,13844,77,67.7,20439,Ås,2021-11-02
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12765,11420,80,71.6,15953,Frogn,2021-11-02
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15025,13117,75.9,66.2,19805,Nesodden,2021-11-02
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,100375,87418,78.3,68.2,128233,Bærum,2021-11-02
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,73479,64287,77.4,67.7,94915,Asker,2021-11-02
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13838,12328,78.7,70.1,17591,Aurskog-Høland,2021-11-02
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13985,12059,74.7,64.4,18730,Rælingen,2021-11-02
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8585,7403,77.6,66.9,11065,Enebakk,2021-11-02
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,33279,28658,77.9,67.1,42740,Lørenskog,2021-11-02
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66826,58053,76.9,66.8,86953,Lillestrøm,2021-11-02
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19491,17345,79.7,70.9,24454,Nittedal,2021-11-02
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5399,4685,76.7,66.5,7043,Gjerdrum,2021-11-02
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30114,26710,74.4,66,40459,Ullensaker,2021-11-02
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18004,16333,76.9,69.7,23422,Nes,2021-11-02
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20255,17910,77.8,68.8,26031,Eidsvoll,2021-11-02
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11238,9752,76.8,66.6,14637,Nannestad,2021-11-02
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2197,1981,77.4,69.8,2838,Hurdal,2021-11-02
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5118,4562,75.1,67,6811,Hole,2021-11-02
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,850,776,81,74,1049,Flå,2021-11-02
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2663,2455,81.6,75.3,3262,Nesbyen,2021-11-02
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3707,3285,80,70.9,4636,Gol,2021-11-02
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1900,1694,74.6,66.5,2546,Hemsedal,2021-11-02
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3647,3316,78.5,71.3,4648,Ål,2021-11-02
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3480,3117,78.5,70.3,4434,Hol,2021-11-02
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2791,2482,80.5,71.6,3465,Sigdal,2021-11-02
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1708,1512,77,68.1,2219,Krødsherad,2021-11-02
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11067,10022,78.1,70.7,14166,Modum,2021-11-02
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14549,13265,73.8,67.3,19709,Øvre Eiker,2021-11-02
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21005,18676,77.5,68.9,27118,Lier,2021-11-02
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2113,1917,77.9,70.7,2713,Flesberg,2021-11-02
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1145,1055,82.6,76.1,1386,Rollag,2021-11-02
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1904,1769,78.9,73.3,2412,Nore og Uvdal,2021-11-02
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5490,4885,79.9,71.1,6867,Jevnaker,2021-11-02
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7192,6356,79.4,70.1,9062,Lunner,2021-11-02
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14754,13328,82.7,74.7,17851,Kongsvinger,2021-11-02
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25857,23034,82.1,73.1,31509,Hamar,2021-11-02
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23206,20836,81.4,73.1,28493,Lillehammer,2021-11-02
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24424,21942,80.4,72.2,30395,Gjøvik,2021-11-02
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,27791,24865,79.6,71.3,34897,Ringsaker,2021-11-02
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6017,5459,78.9,71.6,7625,Løten,2021-11-02
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16425,14930,77.9,70.9,21072,Stange,2021-11-02
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4119,3744,81.8,74.3,5038,Nord-Odal,2021-11-02
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6354,5795,80.3,73.2,7914,Sør-Odal,2021-11-02
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5155,4836,84.5,79.3,6099,Eidskog,2021-11-02
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3861,3550,85,78.1,4545,Grue,2021-11-02
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5937,5361,82.2,74.2,7227,Åsnes,2021-11-02
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2917,2651,81.3,73.9,3587,Våler,2021-11-02
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17040,15312,80,71.9,21292,Elverum,2021-11-02
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5416,4905,82.3,74.5,6580,Trysil,2021-11-02
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3479,3197,80.2,73.7,4338,Åmot,2021-11-02
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1903,1726,80,72.6,2378,Stor-Elvdal,2021-11-02
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1488,1367,85.5,78.5,1741,Rendalen,2021-11-02
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1084,995,86.7,79.6,1250,Engerdal,2021-11-02
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1278,1128,81.8,72.2,1563,Tolga,2021-11-02
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4545,4169,82.1,75.3,5537,Tynset,2021-11-02
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1954,1753,81.2,72.9,2405,Alvdal,2021-11-02
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1312,1212,86.4,79.8,1518,Folldal,2021-11-02
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1571,1440,84,77,1870,Os,2021-11-02
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2015,1849,80.2,73.6,2512,Dovre,2021-11-02
total,municip,municip3432,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1571,1414,79.3,71.4,1980,Lesja,2021-11-02
total,municip,municip3433,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1807,1643,82.8,75.3,2183,Skjåk,2021-11-02
total,municip,municip3434,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1872,1706,84.9,77.4,2204,Lom,2021-11-02
total,municip,municip3435,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2896,2588,81.3,72.6,3564,Vågå,2021-11-02
total,municip,municip3436,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4312,3782,75.6,66.3,5705,Nord-Fron,2021-11-02
total,municip,municip3437,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4504,4019,80.5,71.9,5592,Sel,2021-11-02
total,municip,municip3438,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2310,2090,75.4,68.2,3064,Sør-Fron,2021-11-02
total,municip,municip3439,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3490,3081,79.2,69.9,4408,Ringebu,2021-11-02
total,municip,municip3440,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3985,3552,78.2,69.7,5093,Øyer,2021-11-02
total,municip,municip3441,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4947,4344,82.1,72.1,6023,Gausdal,2021-11-02
total,municip,municip3442,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11742,10625,79,71.4,14871,Østre Toten,2021-11-02
total,municip,municip3443,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11045,10012,82.1,74.4,13459,Vestre Toten,2021-11-02
total,municip,municip3446,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10997,9875,80.8,72.6,13611,Gran,2021-11-02
total,municip,municip3447,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4507,4101,80.8,73.5,5579,Søndre Land,2021-11-02
total,municip,municip3448,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5315,4828,80.8,73.4,6581,Nordre Land,2021-11-02
total,municip,municip3449,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2327,2128,80.1,73.3,2904,Sør-Aurdal,2021-11-02
