granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4979,4729,3901,84.8,80.5,66.4,5872,Surnadal,2022-02-08
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1772,1697,1326,83.3,79.7,62.3,2128,Smøla,2022-02-08
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2829,2688,2068,81.6,77.5,59.6,3468,Aure,2022-02-08
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8836,8252,6191,82,76.5,57.4,10781,Volda,2022-02-08
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2077,1944,1551,83,77.7,62,2502,Fjord,2022-02-08
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10495,9776,7425,78.8,73.4,55.8,13317,Hustadvika,2022-02-08
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42976,39812,26713,81.8,75.7,50.8,52560,Bodø,2022-02-08
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17528,16421,11070,80.9,75.8,51.1,21661,Narvik,2022-02-08
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1164,1074,747,83.3,76.9,53.5,1397,Bindal,2022-02-08
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1678,1564,1019,84.3,78.6,51.2,1990,Sømna,2022-02-08
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6393,5897,3880,81.9,75.6,49.7,7803,Brønnøy,2022-02-08
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1000,923,733,84.6,78.1,62,1182,Vega,2022-02-08
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,384,368,251,82.6,79.1,54,465,Vevelstad,2022-02-08
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1395,1295,981,77.8,72.2,54.7,1793,Herøy,2022-02-08
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6024,5654,4162,81.5,76.5,56.3,7394,Alstahaug,2022-02-08
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1779,1637,1142,78.1,71.9,50.1,2278,Leirfjord,2022-02-08
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10952,10244,7106,82.5,77.2,53.6,13268,Vefsn,2022-02-08
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1211,1171,868,83.3,80.6,59.7,1453,Grane,2022-02-08
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1092,1032,820,86.2,81.5,64.7,1267,Hattfjelldal,2022-02-08
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1120,1041,855,81.7,75.9,62.4,1371,Dønna,2022-02-08
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1367,1260,824,80.4,74.1,48.4,1701,Nesna,2022-02-08
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3554,3348,2168,80.3,75.6,49,4428,Hemnes,2022-02-08
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21477,20139,13239,82.3,77.2,50.8,26083,Rana,2022-02-08
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1499,1395,937,79.9,74.4,49.9,1876,Lurøy,2022-02-08
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,362,334,232,81.9,75.6,52.5,442,Træna,2022-02-08
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,916,862,613,76,71.5,50.8,1206,Rødøy,2022-02-08
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4979,4598,3144,79.7,73.6,50.3,6247,Meløy,2022-02-08
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1528,1448,1170,79.6,75.4,60.9,1920,Gildeskål,2022-02-08
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,871,836,669,87.2,83.7,67,999,Beiarn,2022-02-08
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3763,3548,2789,81.2,76.6,60.2,4632,Saltdal,2022-02-08
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8024,7527,5487,83.2,78.1,56.9,9640,Fauske,2022-02-08
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1571,1504,1150,82.2,78.7,60.1,1912,Sørfold,2022-02-08
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2099,1975,1344,81.2,76.4,52,2586,Steigen,2022-02-08
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1653,1571,1156,82.5,78.4,57.7,2003,Lødingen,2022-02-08
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1081,1037,794,81.6,78.3,60,1324,Evenes,2022-02-08
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,425,394,280,87.1,80.7,57.4,488,Røst,2022-02-08
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,534,503,391,76.5,72.1,56,698,Værøy,2022-02-08
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1001,950,647,80.9,76.7,52.3,1238,Flakstad,2022-02-08
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9078,8467,5222,78.8,73.5,45.3,11521,Vestvågøy,2022-02-08
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7707,7068,4391,79.7,73.1,45.4,9670,Vågan,2022-02-08
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6503,6044,3997,80.6,74.9,49.6,8065,Hadsel,2022-02-08
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2090,1980,1546,81.1,76.9,60,2576,Bø,2022-02-08
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3455,3198,2054,78.2,72.4,46.5,4416,Øksnes,2022-02-08
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8384,7765,5243,79.7,73.9,49.9,10514,Sortland,2022-02-08
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3789,3561,2627,82.6,77.6,57.3,4588,Andøy,2022-02-08
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,805,761,575,81.4,76.9,58.1,989,Moskenes,2022-02-08
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2229,2100,1585,82.5,77.7,58.7,2701,Hamarøy,2022-02-08
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25258,23559,16797,80.5,75.1,53.5,31387,Halden,2022-02-08
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40867,38028,29118,82.3,76.6,58.6,49668,Moss,2022-02-08
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46644,43754,34423,81.3,76.3,60,57372,Sarpsborg,2022-02-08
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66443,61541,44360,79.9,74,53.3,83193,Fredrikstad,2022-02-08
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,78905,73058,51164,77.5,71.7,50.2,101859,Drammen,2022-02-08
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22378,20908,15276,80.8,75.5,55.2,27694,Kongsberg,2022-02-08
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24996,23271,15027,81.1,75.5,48.7,30835,Ringerike,2022-02-08
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4082,3861,3086,87,82.3,65.7,4694,Hvaler,2022-02-08
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1114,1062,832,84.1,80.2,62.8,1325,Aremark,2022-02-08
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3016,2854,2163,83.8,79.3,60.1,3601,Marker,2022-02-08
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35097,32690,21622,77.6,72.3,47.8,45201,Indre Østfold,2022-02-08
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3039,2806,2075,79.5,73.4,54.2,3825,Skiptvet,2022-02-08
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6632,6207,4661,80.7,75.5,56.7,8222,Rakkestad,2022-02-08
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6036,5642,4237,79.8,74.6,56,7568,Råde,2022-02-08
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4468,4134,3241,77,71.2,55.8,5805,Våler,2022-02-08
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14271,13251,9196,78,72.4,50.3,18290,Vestby,2022-02-08
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,47705,43767,29531,79.5,72.9,49.2,60034,Nordre Follo,2022-02-08
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16147,14760,9081,79,72.2,44.4,20439,Ås,2022-02-08
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12966,12066,8827,81.3,75.6,55.3,15953,Frogn,2022-02-08
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15321,13942,9416,77.4,70.4,47.5,19805,Nesodden,2022-02-08
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101315,92962,70267,79,72.5,54.8,128233,Bærum,2022-02-08
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75014,68771,48927,79,72.5,51.5,94915,Asker,2022-02-08
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14069,13171,9652,80,74.9,54.9,17591,Aurskog-Høland,2022-02-08
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14307,13029,8842,76.4,69.6,47.2,18730,Rælingen,2022-02-08
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8737,7910,5925,79,71.5,53.5,11065,Enebakk,2022-02-08
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34376,31484,21052,80.4,73.7,49.3,42740,Lørenskog,2022-02-08
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,68610,62699,41151,78.9,72.1,47.3,86953,Lillestrøm,2022-02-08
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19772,18158,13656,80.9,74.3,55.8,24454,Nittedal,2022-02-08
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5508,5097,3643,78.2,72.4,51.7,7043,Gjerdrum,2022-02-08
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30859,28120,19488,76.3,69.5,48.2,40459,Ullensaker,2022-02-08
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18451,17080,11601,78.8,72.9,49.5,23422,Nes,2022-02-08
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20738,19213,13355,79.7,73.8,51.3,26031,Eidsvoll,2022-02-08
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11532,10589,7227,78.8,72.3,49.4,14637,Nannestad,2022-02-08
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2254,2115,1451,79.4,74.5,51.1,2838,Hurdal,2022-02-08
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5251,4837,3520,77.1,71,51.7,6811,Hole,2022-02-08
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,875,838,703,83.4,79.9,67,1049,Flå,2022-02-08
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2705,2550,1943,82.9,78.2,59.6,3262,Nesbyen,2022-02-08
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3778,3525,2651,81.5,76,57.2,4636,Gol,2022-02-08
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1968,1845,1338,77.3,72.5,52.6,2546,Hemsedal,2022-02-08
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3776,3570,2593,81.2,76.8,55.8,4648,Ål,2022-02-08
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3537,3315,2371,79.8,74.8,53.5,4434,Hol,2022-02-08
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2837,2630,2114,81.9,75.9,61,3465,Sigdal,2022-02-08
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1736,1621,1314,78.2,73.1,59.2,2219,Krødsherad,2022-02-08
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11322,10589,7546,79.9,74.7,53.3,14166,Modum,2022-02-08
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15154,14049,9261,76.9,71.3,47,19709,Øvre Eiker,2022-02-08
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21358,19636,14179,78.8,72.4,52.3,27118,Lier,2022-02-08
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2151,2003,1588,79.3,73.8,58.5,2713,Flesberg,2022-02-08
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1157,1112,945,83.5,80.2,68.2,1386,Rollag,2022-02-08
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1968,1862,1378,81.6,77.2,57.1,2412,Nore og Uvdal,2022-02-08
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5598,5249,3910,81.5,76.4,56.9,6867,Jevnaker,2022-02-08
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7366,6818,4879,81.3,75.2,53.8,9062,Lunner,2022-02-08
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15017,14183,9976,84.1,79.5,55.9,17851,Kongsvinger,2022-02-08
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26363,24451,18296,83.7,77.6,58.1,31509,Hamar,2022-02-08
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23710,22152,16452,83.2,77.7,57.7,28493,Lillehammer,2022-02-08
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24929,23302,15493,82,76.7,51,30395,Gjøvik,2022-02-08
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28423,26343,17557,81.4,75.5,50.3,34897,Ringsaker,2022-02-08
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6178,5834,4383,81,76.5,57.5,7625,Løten,2022-02-08
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16781,15755,11695,79.6,74.8,55.5,21072,Stange,2022-02-08
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4180,3949,2959,83,78.4,58.7,5038,Nord-Odal,2022-02-08
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6483,6117,4287,81.9,77.3,54.2,7914,Sør-Odal,2022-02-08
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5191,4968,3829,85.1,81.5,62.8,6099,Eidskog,2022-02-08
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3940,3739,2780,86.7,82.3,61.2,4545,Grue,2022-02-08
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6042,5690,4092,83.6,78.7,56.6,7227,Åsnes,2022-02-08
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2978,2821,2025,83,78.6,56.5,3587,Våler,2022-02-08
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17420,16188,11470,81.8,76,53.9,21292,Elverum,2022-02-08
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5477,5153,4239,83.2,78.3,64.4,6580,Trysil,2022-02-08
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3512,3289,2610,81,75.8,60.2,4338,Åmot,2022-02-08
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1945,1843,1481,81.8,77.5,62.3,2378,Stor-Elvdal,2022-02-08
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1504,1428,1173,86.4,82,67.4,1741,Rendalen,2022-02-08
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1083,1032,696,86.6,82.6,55.7,1250,Engerdal,2022-02-08
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1301,1198,970,83.2,76.6,62.1,1563,Tolga,2022-02-08
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4618,4266,3206,83.4,77,57.9,5537,Tynset,2022-02-08
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2011,1858,1475,83.6,77.3,61.3,2405,Alvdal,2022-02-08
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1332,1257,1048,87.7,82.8,69,1518,Folldal,2022-02-08
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1589,1508,1099,85,80.6,58.8,1870,Os,2022-02-08
