granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9606,8279,73.5,63.3,13070,Strand,2021-09-17
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1930,1623,74.8,62.9,2580,Hjelmeland,2021-09-17
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2800,2571,73.5,67.5,3809,Suldal,2021-09-17
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3585,3116,78.6,68.3,4561,Sauda,2021-09-17
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,398,364,78.5,71.8,507,Kvitsøy,2021-09-17
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,684,604,79.6,70.3,859,Bokn,2021-09-17
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7795,6816,69.7,61,11178,Tysvær,2021-09-17
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30417,26960,71.8,63.7,42345,Karmøy,2021-09-17
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,159,154,82.8,80.2,192,Utsira,2021-09-17
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6267,5627,72,64.6,8705,Vindafjord,2021-09-17
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19097,16844,79.2,69.9,24099,Kristiansund,2021-09-17
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25449,21565,79.9,67.7,31870,Molde,2021-09-17
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,48404,42014,72.6,63,66670,Ålesund,2021-09-17
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2445,2251,79.3,73,3083,Vanylven,2021-09-17
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1804,1552,73.8,63.5,2445,Sande,2021-09-17
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6297,5245,71.1,59.2,8858,Herøy,2021-09-17
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6167,5487,71.9,64,8575,Ulstein,2021-09-17
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3507,3210,68.2,62.5,5140,Hareid,2021-09-17
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8140,7222,75.2,66.7,10830,Ørsta,2021-09-17
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3354,3076,74.8,68.6,4482,Stranda,2021-09-17
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5997,5275,78.9,69.4,7596,Sykkylven,2021-09-17
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6753,6244,71.8,66.4,9409,Sula,2021-09-17
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6120,5171,71.9,60.8,8506,Giske,2021-09-17
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5337,4714,76.7,67.7,6958,Vestnes,2021-09-17
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5378,4351,76.5,61.9,7026,Rauma,2021-09-17
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2796,2436,79.4,69.2,3522,Aukra,2021-09-17
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4571,3923,78.7,67.5,5808,Averøy,2021-09-17
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1961,1820,73.8,68.5,2658,Gjemnes,2021-09-17
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2409,2186,80.7,73.2,2985,Tingvoll,2021-09-17
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5765,4925,82.9,70.8,6956,Sunndal,2021-09-17
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4643,4288,79.1,73,5872,Surnadal,2021-09-17
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1606,1460,75.5,68.6,2128,Smøla,2021-09-17
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2621,2416,75.6,69.7,3468,Aure,2021-09-17
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8416,7229,78.1,67.1,10781,Volda,2021-09-17
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1929,1802,77.1,72,2502,Fjord,2021-09-17
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9769,8827,73.4,66.3,13317,Hustadvika,2021-09-17
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40032,33645,76.2,64,52560,Bodø,2021-09-17
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16032,14323,74,66.1,21661,Narvik,2021-09-17
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1093,910,78.2,65.1,1397,Bindal,2021-09-17
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1597,1340,80.3,67.3,1990,Sømna,2021-09-17
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5964,5331,76.4,68.3,7803,Brønnøy,2021-09-17
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,919,856,77.7,72.4,1182,Vega,2021-09-17
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,361,301,77.6,64.7,465,Vevelstad,2021-09-17
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1334,1100,74.4,61.3,1793,Herøy,2021-09-17
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5569,5092,75.3,68.9,7394,Alstahaug,2021-09-17
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1673,1456,73.4,63.9,2278,Leirfjord,2021-09-17
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10094,9243,76.1,69.7,13268,Vefsn,2021-09-17
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1161,1026,79.9,70.6,1453,Grane,2021-09-17
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1057,916,83.4,72.3,1267,Hattfjelldal,2021-09-17
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1081,962,78.8,70.2,1371,Dønna,2021-09-17
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1282,1097,75.4,64.5,1701,Nesna,2021-09-17
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3231,2883,73,65.1,4428,Hemnes,2021-09-17
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19403,17171,74.4,65.8,26083,Rana,2021-09-17
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1390,1131,74.1,60.3,1876,Lurøy,2021-09-17
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,334,287,75.6,64.9,442,Træna,2021-09-17
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,868,729,72,60.4,1206,Rødøy,2021-09-17
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4575,3869,73.2,61.9,6247,Meløy,2021-09-17
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1422,1318,74.1,68.6,1920,Gildeskål,2021-09-17
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,845,761,84.6,76.2,999,Beiarn,2021-09-17
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3458,3113,74.7,67.2,4632,Saltdal,2021-09-17
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7612,6727,79,69.8,9640,Fauske,2021-09-17
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1511,1310,79,68.5,1912,Sørfold,2021-09-17
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1981,1676,76.6,64.8,2586,Steigen,2021-09-17
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1601,1422,79.9,71,2003,Lødingen,2021-09-17
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1006,921,76,69.6,1324,Evenes,2021-09-17
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,416,352,85.2,72.1,488,Røst,2021-09-17
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,514,451,73.6,64.6,698,Værøy,2021-09-17
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,945,844,76.3,68.2,1238,Flakstad,2021-09-17
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8394,7396,72.9,64.2,11521,Vestvågøy,2021-09-17
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6919,5814,71.6,60.1,9670,Vågan,2021-09-17
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6153,5415,76.3,67.1,8065,Hadsel,2021-09-17
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2030,1788,78.8,69.4,2576,Bø,2021-09-17
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3226,2712,73.1,61.4,4416,Øksnes,2021-09-17
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7786,6842,74.1,65.1,10514,Sortland,2021-09-17
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3510,3170,76.5,69.1,4588,Andøy,2021-09-17
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,780,674,78.9,68.1,989,Moskenes,2021-09-17
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2059,1841,76.2,68.2,2701,Hamarøy,2021-09-17
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23438,21301,74.7,67.9,31387,Halden,2021-09-17
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,39518,34308,79.6,69.1,49668,Moss,2021-09-17
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,45186,39602,78.8,69,57372,Sarpsborg,2021-09-17
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,63958,55793,76.9,67.1,83193,Fredrikstad,2021-09-17
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,73682,65222,72.3,64,101859,Drammen,2021-09-17
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20571,18399,74.3,66.4,27694,Kongsberg,2021-09-17
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23251,19592,75.4,63.5,30835,Ringerike,2021-09-17
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3979,3475,84.8,74,4694,Hvaler,2021-09-17
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1105,1010,83.4,76.2,1325,Aremark,2021-09-17
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2937,2679,81.6,74.4,3601,Marker,2021-09-17
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,33079,29640,73.2,65.6,45201,Indre Østfold,2021-09-17
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2829,2626,74,68.7,3825,Skiptvet,2021-09-17
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6327,5714,77,69.5,8222,Rakkestad,2021-09-17
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5682,5199,75.1,68.7,7568,Råde,2021-09-17
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4334,3779,74.7,65.1,5805,Våler,2021-09-17
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13512,11603,73.9,63.4,18290,Vestby,2021-09-17
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,44416,39037,74,65,60034,Nordre Follo,2021-09-17
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14818,12963,72.5,63.4,20439,Ås,2021-09-17
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12435,11150,77.9,69.9,15953,Frogn,2021-09-17
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14416,12198,72.8,61.6,19805,Nesodden,2021-09-17
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,99377,85117,77.5,66.4,128233,Bærum,2021-09-17
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,71346,62207,75.2,65.5,94915,Asker,2021-09-17
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13650,11871,77.6,67.5,17591,Aurskog-Høland,2021-09-17
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13311,11443,71.1,61.1,18730,Rælingen,2021-09-17
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8028,7152,72.6,64.6,11065,Enebakk,2021-09-17
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32475,27573,76,64.5,42740,Lørenskog,2021-09-17
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,64707,54969,74.4,63.2,86953,Lillestrøm,2021-09-17
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18726,16252,76.6,66.5,24454,Nittedal,2021-09-17
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5082,4506,72.2,64,7043,Gjerdrum,2021-09-17
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,29240,25564,72.3,63.2,40459,Ullensaker,2021-09-17
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17614,15597,75.2,66.6,23422,Nes,2021-09-17
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19357,16797,74.4,64.5,26031,Eidsvoll,2021-09-17
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10588,9426,72.3,64.4,14637,Nannestad,2021-09-17
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2084,1811,73.4,63.8,2838,Hurdal,2021-09-17
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4848,4432,71.2,65.1,6811,Hole,2021-09-17
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,842,745,80.3,71,1049,Flå,2021-09-17
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2621,2278,80.3,69.8,3262,Nesbyen,2021-09-17
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3646,3144,78.6,67.8,4636,Gol,2021-09-17
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1800,1625,70.7,63.8,2546,Hemsedal,2021-09-17
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3496,3172,75.2,68.2,4648,Ål,2021-09-17
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3426,2951,77.3,66.6,4434,Hol,2021-09-17
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2730,2348,78.8,67.8,3465,Sigdal,2021-09-17
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1691,1482,76.2,66.8,2219,Krødsherad,2021-09-17
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10752,9776,75.9,69,14166,Modum,2021-09-17
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13858,12556,70.3,63.7,19709,Øvre Eiker,2021-09-17
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19817,17593,73.1,64.9,27118,Lier,2021-09-17
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2074,1763,76.4,65,2713,Flesberg,2021-09-17
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1123,1036,81,74.7,1386,Rollag,2021-09-17
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1842,1725,76.4,71.5,2412,Nore og Uvdal,2021-09-17
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5293,4685,77.1,68.2,6867,Jevnaker,2021-09-17
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6871,6067,75.8,66.9,9062,Lunner,2021-09-17
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13964,12894,78.2,72.2,17851,Kongsvinger,2021-09-17
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24591,22163,78,70.3,31509,Hamar,2021-09-17
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22247,20189,78.1,70.9,28493,Lillehammer,2021-09-17
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23366,20829,76.9,68.5,30395,Gjøvik,2021-09-17
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26590,24340,76.2,69.7,34897,Ringsaker,2021-09-17
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5943,5339,77.9,70,7625,Løten,2021-09-17
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15694,14256,74.5,67.7,21072,Stange,2021-09-17
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3919,3657,77.8,72.6,5038,Nord-Odal,2021-09-17
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6070,5588,76.7,70.6,7914,Sør-Odal,2021-09-17
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5036,4644,82.6,76.1,6099,Eidskog,2021-09-17
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3697,3340,81.3,73.5,4545,Grue,2021-09-17
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5651,5228,78.2,72.3,7227,Åsnes,2021-09-17
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2866,2578,79.9,71.9,3587,Våler,2021-09-17
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16137,14693,75.8,69,21292,Elverum,2021-09-17
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5260,4765,79.9,72.4,6580,Trysil,2021-09-17
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3285,3013,75.7,69.5,4338,Åmot,2021-09-17
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1830,1646,77,69.2,2378,Stor-Elvdal,2021-09-17
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1426,1310,81.9,75.2,1741,Rendalen,2021-09-17
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1041,947,83.3,75.8,1250,Engerdal,2021-09-17
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1258,1068,80.5,68.3,1563,Tolga,2021-09-17
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4298,3984,77.6,72,5537,Tynset,2021-09-17
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1839,1720,76.5,71.5,2405,Alvdal,2021-09-17
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1249,1160,82.3,76.4,1518,Folldal,2021-09-17
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1540,1349,82.4,72.1,1870,Os,2021-09-17
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1949,1764,77.6,70.2,2512,Dovre,2021-09-17
total,municip,municip3432,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1544,1330,78,67.2,1980,Lesja,2021-09-17
total,municip,municip3433,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1737,1588,79.6,72.7,2183,Skjåk,2021-09-17
total,municip,municip3434,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1868,1676,84.8,76,2204,Lom,2021-09-17
total,municip,municip3435,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2844,2421,79.8,67.9,3564,Vågå,2021-09-17
total,municip,municip3436,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4068,3603,71.3,63.2,5705,Nord-Fron,2021-09-17
total,municip,municip3437,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4441,3836,79.4,68.6,5592,Sel,2021-09-17
total,municip,municip3438,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2180,1993,71.1,65,3064,Sør-Fron,2021-09-17
total,municip,municip3439,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3277,2970,74.3,67.4,4408,Ringebu,2021-09-17
total,municip,municip3440,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3876,3325,76.1,65.3,5093,Øyer,2021-09-17
total,municip,municip3441,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4888,3845,81.2,63.8,6023,Gausdal,2021-09-17
total,municip,municip3442,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11108,9768,74.7,65.7,14871,Østre Toten,2021-09-17
total,municip,municip3443,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10732,9640,79.7,71.6,13459,Vestre Toten,2021-09-17
total,municip,municip3446,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10401,9123,76.4,67,13611,Gran,2021-09-17
total,municip,municip3447,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4392,4024,78.7,72.1,5579,Søndre Land,2021-09-17
total,municip,municip3448,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5249,4723,79.8,71.8,6581,Nordre Land,2021-09-17
total,municip,municip3449,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2302,2082,79.3,71.7,2904,Sør-Aurdal,2021-09-17
