location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,199760,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,28659.5601210887,Oslo,2022-02-09
county11,1900-01-01,67869,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,14061.8881372437,Rogaland,2022-02-09
county15,1900-01-01,23107,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,8701.75940710391,Møre og Romsdal,2022-02-09
county18,1900-01-01,20605,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,8573.09284570097,Nordland,2022-02-09
county30,1900-01-01,281190,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,22452.3788231086,Viken,2022-02-09
county34,1900-01-01,45875,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,12378.4750798024,Innlandet,2022-02-09
county38,1900-01-01,63676,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,15093.3199330619,Vestfold og Telemark,2022-02-09
county42,1900-01-01,48789,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,15797.3468720353,Agder,2022-02-09
county46,1900-01-01,80155,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,12547.3332905462,Vestland,2022-02-09
county50,1900-01-01,64656,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,13723.7754816142,Trøndelag,2022-02-09
county54,1900-01-01,25718,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,10619.9002345479,Troms og Finnmark,2022-02-09
municip0301,1900-01-01,199748,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,28657.8384815139,Oslo,2022-02-09
municip1101,1900-01-01,1437,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,9717.99553662001,Eigersund,2022-02-09
municip1103,1900-01-01,22901,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,15887.2539837804,Stavanger,2022-02-09
municip1106,1900-01-01,5426,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37323,14537.952468987,Haugesund,2022-02-09
municip1108,1900-01-01,12229,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,80450,15200.7458048477,Sandnes,2022-02-09
municip1111,1900-01-01,501,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3257,15382.2536076144,Sokndal,2022-02-09
municip1112,1900-01-01,349,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3174,10995.5891619408,Lund,2022-02-09
municip1114,1900-01-01,209,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2791,7488.35542816195,Bjerkreim,2022-02-09
municip1119,1900-01-01,2424,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19120,12677.8242677824,Hå,2022-02-09
municip1120,1900-01-01,3038,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19848,15306.3280935107,Klepp,2022-02-09
municip1121,1900-01-01,2951,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19106,15445.4098189051,Time,2022-02-09
municip1122,1900-01-01,2164,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12064,17937.6657824934,Gjesdal,2022-02-09
municip1124,1900-01-01,3667,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27457,13355.4284881815,Sola,2022-02-09
municip1127,1900-01-01,1846,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11315,16314.6266018559,Randaberg,2022-02-09
municip1130,1900-01-01,1271,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13070,9724.56006120887,Strand,2022-02-09
municip1133,1900-01-01,184,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2580,7131.78294573643,Hjelmeland,2022-02-09
municip1134,1900-01-01,242,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3809,6353.37358886847,Suldal,2022-02-09
municip1135,1900-01-01,163,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4561,3573.77768033326,Sauda,2022-02-09
municip1144,1900-01-01,8,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,507,1577.90927021696,Kvitsøy,2022-02-09
municip1145,1900-01-01,83,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,859,9662.39813736903,Bokn,2022-02-09
municip1146,1900-01-01,1119,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11178,10010.7353730542,Tysvær,2022-02-09
municip1149,1900-01-01,4949,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,42345,11687.3302633133,Karmøy,2022-02-09
municip1151,1900-01-01,21,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,192,10937.5,Utsira,2022-02-09
municip1160,1900-01-01,668,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8705,7673.75071797817,Vindafjord,2022-02-09
municip1505,1900-01-01,3111,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,24099,12909.2493464459,Kristiansund,2022-02-09
municip1506,1900-01-01,2876,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,31870,9024.1606526514,Molde,2022-02-09
municip1507,1900-01-01,6615,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,66670,9922.00389980501,Ålesund,2022-02-09
municip1511,1900-01-01,128,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3083,4151.80019461563,Vanylven,2022-02-09
municip1514,1900-01-01,226,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2445,9243.35378323108,Sande,2022-02-09
municip1515,1900-01-01,529,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8858,5972.00270941522,Herøy,2022-02-09
municip1516,1900-01-01,724,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8575,8443.14868804665,Ulstein,2022-02-09
municip1517,1900-01-01,450,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5140,8754.86381322957,Hareid,2022-02-09
municip1520,1900-01-01,978,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10830,9030.47091412742,Ørsta,2022-02-09
municip1525,1900-01-01,153,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4482,3413.6546184739,Stranda,2022-02-09
municip1528,1900-01-01,453,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7596,5963.66508688784,Sykkylven,2022-02-09
municip1531,1900-01-01,757,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9409,8045.4883622064,Sula,2022-02-09
