granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,191754,179675,128291,27962,79.3,74.3,53.1,11.6,241736,Troms og Finnmark,2022-11-10
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,550699,514019,361042,66113,78.7,73.4,51.6,9.4,699827,Oslo,2022-11-10
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11848,11144,9231,2299,79.7,75,62.1,15.5,14860,Eigersund,2022-11-10
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,112768,104907,76437,17089,77.9,72.5,52.8,11.8,144699,Stavanger,2022-11-10
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28693,26691,19278,4187,76.6,71.3,51.5,11.2,37444,Haugesund,2022-11-10
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60601,56455,42855,8776,74.5,69.4,52.7,10.8,81305,Sandnes,2022-11-10
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2508,2360,1808,507,76.4,71.9,55.1,15.5,3281,Sokndal,2022-11-10
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2418,2283,1796,424,76.1,71.8,56.5,13.3,3178,Lund,2022-11-10
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2193,2052,1538,580,78.6,73.6,55.1,20.8,2789,Bjerkreim,2022-11-10
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14028,12923,9166,2302,72.7,67,47.5,11.9,19296,Hå,2022-11-10
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15144,13947,9333,2198,75.1,69.2,46.3,10.9,20163,Klepp,2022-11-10
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14733,13659,9247,2304,76.1,70.6,47.8,11.9,19353,Time,2022-11-10
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8805,8155,6300,1227,72.6,67.2,51.9,10.1,12131,Gjesdal,2022-11-10
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21213,19676,14010,2978,76.9,71.4,50.8,10.8,27568,Sola,2022-11-10
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9053,8362,6082,1326,79,73,53.1,11.6,11454,Randaberg,2022-11-10
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10323,9533,7172,1644,77.8,71.8,54.1,12.4,13268,Strand,2022-11-10
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2025,1894,1388,432,79.9,74.7,54.8,17,2534,Hjelmeland,2022-11-10
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3032,2821,2398,713,80.1,74.6,63.4,18.8,3784,Suldal,2022-11-10
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3670,3415,2697,678,81.1,75.5,59.6,15,4525,Sauda,2022-11-10
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,431,406,344,119,82.4,77.6,65.8,22.8,523,Kvitsøy,2022-11-10
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,712,687,515,164,83.3,80.4,60.2,19.2,855,Bokn,2022-11-10
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8568,7822,5564,1352,75.9,69.3,49.3,12,11283,Tysvær,2022-11-10
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32316,30036,22198,5574,76,70.6,52.2,13.1,42541,Karmøy,2022-11-10
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,175,171,157,58,93.1,91,83.5,30.9,188,Utsira,2022-11-10
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6721,6253,4809,1160,76.6,71.3,54.8,13.2,8775,Vindafjord,2022-11-10
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19823,18916,14974,4901,82.6,78.8,62.4,20.4,24013,Kristiansund,2022-11-10
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26484,24888,19204,4989,82.8,77.8,60,15.6,32002,Molde,2022-11-10
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52928,49413,35978,8819,78.9,73.6,53.6,13.1,67114,Ålesund,2022-11-10
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2542,2447,1969,611,83.5,80.4,64.7,20.1,3045,Vanylven,2022-11-10
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1869,1752,1395,298,77.2,72.3,57.6,12.3,2422,Sande,2022-11-10
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6936,6495,4921,1176,79.1,74.1,56.1,13.4,8765,Herøy,2022-11-10
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6763,6317,5116,1222,79,73.8,59.8,14.3,8557,Ulstein,2022-11-10
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3852,3616,2858,729,75.1,70.5,55.8,14.2,5126,Hareid,2022-11-10
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8701,8111,6690,1589,80.3,74.9,61.8,14.7,10833,Ørsta,2022-11-10
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3601,3372,2727,766,80.6,75.5,61,17.1,4467,Stranda,2022-11-10
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6207,5795,4623,1079,82.1,76.7,61.2,14.3,7558,Sykkylven,2022-11-10
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7405,6856,5546,1277,77.6,71.8,58.1,13.4,9547,Sula,2022-11-10
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6626,6139,4421,778,77.1,71.4,51.4,9,8597,Giske,2022-11-10
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5630,5327,3869,978,81.2,76.8,55.8,14.1,6936,Vestnes,2022-11-10
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5645,5268,3728,1157,80.4,75.1,53.1,16.5,7019,Rauma,2022-11-10
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2920,2806,2068,650,83,79.8,58.8,18.5,3518,Aukra,2022-11-10
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4748,4486,3478,1047,81.5,77,59.7,18,5828,Averøy,2022-11-10
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2134,2005,1650,440,80,75.1,61.8,16.5,2669,Gjemnes,2022-11-10
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2491,2372,2021,746,84.2,80.1,68.3,25.2,2960,Tingvoll,2022-11-10
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5945,5642,4797,1433,85.8,81.4,69.2,20.7,6932,Sunndal,2022-11-10
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4974,4737,4080,1286,85,81,69.8,22,5849,Surnadal,2022-11-10
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1785,1720,1404,290,84.2,81.1,66.2,13.7,2120,Smøla,2022-11-10
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2808,2677,2194,646,83,79.1,64.8,19.1,3384,Aure,2022-11-10
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8799,8270,6665,1550,81.4,76.5,61.7,14.3,10809,Volda,2022-11-10
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2087,1946,1618,516,83.8,78.1,65,20.7,2491,Fjord,2022-11-10
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10517,9834,7693,1818,79.2,74,57.9,13.7,13287,Hustadvika,2022-11-10
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42760,39873,29124,6165,81,75.5,55.2,11.7,52803,Bodø,2022-11-10
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17466,16487,12373,4380,81.1,76.6,57.5,20.3,21530,Narvik,2022-11-10
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1162,1081,869,256,82.6,76.9,61.8,18.2,1406,Bindal,2022-11-10
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1670,1563,1166,293,84.3,78.9,58.9,14.8,1981,Sømna,2022-11-10
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6330,5871,4252,582,81.4,75.5,54.7,7.5,7777,Brønnøy,2022-11-10
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1010,937,806,316,86,79.7,68.6,26.9,1175,Vega,2022-11-10
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,372,356,286,86,80.5,77.1,61.9,18.6,462,Vevelstad,2022-11-10
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1392,1304,1043,247,76.3,71.5,57.2,13.5,1825,Herøy,2022-11-10
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5979,5646,4361,657,81.5,77,59.5,9,7333,Alstahaug,2022-11-10
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1758,1637,1254,457,77.9,72.5,55.6,20.2,2257,Leirfjord,2022-11-10
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10972,10332,7553,2367,82.9,78.1,57.1,17.9,13233,Vefsn,2022-11-10
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1201,1163,914,180,82.2,79.6,62.6,12.3,1461,Grane,2022-11-10
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1090,1035,852,243,85.6,81.3,66.9,19.1,1273,Hattfjelldal,2022-11-10
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1121,1044,880,268,81.9,76.3,64.3,19.6,1369,Dønna,2022-11-10
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1384,1278,913,190,81.5,75.3,53.8,11.2,1698,Nesna,2022-11-10
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3574,3379,2401,785,80.9,76.4,54.3,17.8,4420,Hemnes,2022-11-10
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21407,20221,14360,3133,82,77.5,55,12,26092,Rana,2022-11-10
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1510,1421,1071,347,80.8,76,57.3,18.6,1869,Lurøy,2022-11-10
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,361,339,255,55,80.2,75.3,56.7,12.2,450,Træna,2022-11-10
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,919,881,657,158,79.7,76.4,57,13.7,1153,Rødøy,2022-11-10
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4959,4621,3489,554,79.8,74.4,56.1,8.9,6214,Meløy,2022-11-10
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1546,1467,1237,436,81.6,77.5,65.3,23,1894,Gildeskål,2022-11-10
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,862,838,695,262,85.2,82.8,68.7,25.9,1012,Beiarn,2022-11-10
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3776,3572,2965,948,81.8,77.4,64.2,20.5,4617,Saltdal,2022-11-10
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8016,7549,5779,1625,83.5,78.6,60.2,16.9,9603,Fauske,2022-11-10
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1560,1506,1230,327,83.5,80.6,65.8,17.5,1869,Sørfold,2022-11-10
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2127,2016,1484,224,82.1,77.8,57.3,8.6,2591,Steigen,2022-11-10
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1641,1570,1241,456,83,79.5,62.8,23.1,1976,Lødingen,2022-11-10
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1063,1026,830,306,79.7,76.9,62.2,22.9,1334,Evenes,2022-11-10
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,413,387,302,71,88.1,82.5,64.4,15.1,469,Røst,2022-11-10
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,537,508,400,93,79.2,74.9,59,13.7,678,Værøy,2022-11-10
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,990,953,696,159,81.4,78.4,57.2,13.1,1216,Flakstad,2022-11-10
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9001,8446,5746,1508,77.8,73,49.7,13,11566,Vestvågøy,2022-11-10
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7669,7083,4875,1179,78.9,72.8,50.1,12.1,9724,Vågan,2022-11-10
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6513,6086,4303,992,80.3,75.1,53.1,12.2,8107,Hadsel,2022-11-10
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2073,1981,1614,349,80.8,77.2,62.9,13.6,2565,Bø,2022-11-10
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3432,3192,2272,538,77,71.6,51,12.1,4458,Øksnes,2022-11-10
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8336,7757,5612,1215,79.6,74.1,53.6,11.6,10468,Sortland,2022-11-10
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3770,3561,2854,683,82.5,77.9,62.4,14.9,4572,Andøy,2022-11-10
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,820,784,627,160,83.5,79.8,63.8,16.3,982,Moskenes,2022-11-10
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2204,2088,1670,501,81.4,77.1,61.7,18.5,2708,Hamarøy,2022-11-10
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25453,23858,17786,4481,80.9,75.9,56.6,14.3,31444,Halden,2022-11-10
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41309,38701,31220,6381,82.1,77,62.1,12.7,50290,Moss,2022-11-10
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46964,44185,35181,7889,80.7,75.9,60.5,13.6,58182,Sarpsborg,2022-11-10
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66864,62327,46962,11193,79.7,74.3,56,13.3,83892,Fredrikstad,2022-11-10
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79224,73820,53772,15511,77.5,72.2,52.6,15.2,102273,Drammen,2022-11-10
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22603,21250,16312,5002,81.1,76.2,58.5,17.9,27879,Kongsberg,2022-11-10
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25087,23469,16574,4239,80.9,75.7,53.4,13.7,31011,Ringerike,2022-11-10
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4109,3898,3236,1117,86.7,82.2,68.3,23.6,4741,Hvaler,2022-11-10
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1111,1063,870,220,84.5,80.8,66.2,16.7,1315,Aremark,2022-11-10
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3042,2901,2282,782,85,81.1,63.8,21.9,3578,Marker,2022-11-10
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35460,33149,23369,5176,77.7,72.7,51.2,11.3,45608,Indre Østfold,2022-11-10
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3050,2832,2209,507,79.3,73.6,57.4,13.2,3846,Skiptvet,2022-11-10
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6667,6272,4848,1385,80.2,75.5,58.3,16.7,8312,Rakkestad,2022-11-10
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6099,5691,4399,1222,79.9,74.6,57.6,16,7633,Råde,2022-11-10
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4478,4163,3391,647,75.7,70.4,57.3,10.9,5913,Våler,2022-11-10
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14393,13451,9872,2199,77,71.9,52.8,11.8,18699,Vestby,2022-11-10
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,48109,44550,32453,9386,78.8,73,53.2,15.4,61032,Nordre Follo,2022-11-10
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16346,15105,10251,2303,78.7,72.7,49.3,11.1,20780,Ås,2022-11-10
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12975,12159,9355,3121,80.7,75.6,58.2,19.4,16084,Frogn,2022-11-10
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15457,14249,10464,2574,77.5,71.5,52.5,12.9,19939,Nesodden,2022-11-10
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101367,93708,73882,20070,78.6,72.7,57.3,15.6,128982,Bærum,2022-11-10
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75765,69999,52802,15861,78.8,72.8,55,16.5,96088,Asker,2022-11-10
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14206,13322,10148,2152,80,75,57.2,12.1,17754,Aurskog-Høland,2022-11-10
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14582,13350,9755,2052,76.7,70.2,51.3,10.8,19024,Rælingen,2022-11-10
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8806,8042,6241,1189,78.3,71.5,55.5,10.6,11249,Enebakk,2022-11-10
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35254,32560,23025,5292,78.9,72.9,51.5,11.8,44693,Lørenskog,2022-11-10
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,69713,64373,46294,10090,78.2,72.3,52,11.3,89095,Lillestrøm,2022-11-10
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19862,18376,14561,3996,79.6,73.7,58.4,16,24947,Nittedal,2022-11-10
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5658,5264,4085,1219,81,75.3,58.4,17.4,6989,Gjerdrum,2022-11-10
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31386,28880,20801,5141,75.5,69.5,50,12.4,41565,Ullensaker,2022-11-10
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18553,17361,12566,3016,77.6,72.6,52.6,12.6,23898,Nes,2022-11-10
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20929,19499,14441,3709,78.3,73,54.1,13.9,26716,Eidsvoll,2022-11-10
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11711,10853,8038,2445,77.7,72,53.3,16.2,15074,Nannestad,2022-11-10
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2286,2150,1600,575,78.7,74,55.1,19.8,2905,Hurdal,2022-11-10
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5233,4841,3792,1181,76.3,70.6,55.3,17.2,6859,Hole,2022-11-10
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,888,856,734,229,84,81,69.4,21.7,1057,Flå,2022-11-10
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2732,2615,2059,681,83.5,79.9,62.9,20.8,3273,Nesbyen,2022-11-10
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3810,3571,2800,868,81.6,76.5,60,18.6,4667,Gol,2022-11-10
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1965,1846,1389,342,75.3,70.7,53.2,13.1,2611,Hemsedal,2022-11-10
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3815,3626,2783,853,82,78,59.8,18.3,4650,Ål,2022-11-10
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3531,3349,2572,855,78.4,74.4,57.1,19,4504,Hol,2022-11-10
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2840,2640,2217,645,81.3,75.6,63.5,18.5,3492,Sigdal,2022-11-10
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1734,1627,1375,395,79.2,74.3,62.8,18,2189,Krødsherad,2022-11-10
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11415,10728,7976,2115,80,75.2,55.9,14.8,14273,Modum,2022-11-10
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15354,14312,10020,3077,76.6,71.4,50,15.4,20044,Øvre Eiker,2022-11-10
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21511,20029,15332,4000,78,72.6,55.6,14.5,27584,Lier,2022-11-10
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2152,2021,1677,443,79.1,74.3,61.7,16.3,2720,Flesberg,2022-11-10
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1157,1115,964,287,84.5,81.4,70.4,20.9,1370,Rollag,2022-11-10
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1942,1852,1429,362,79.1,75.4,58.2,14.7,2455,Nore og Uvdal,2022-11-10
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5626,5314,4171,1228,81.4,76.9,60.4,17.8,6908,Jevnaker,2022-11-10
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7435,6926,5350,1167,81.3,75.7,58.5,12.8,9144,Lunner,2022-11-10
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14986,14225,10780,3193,83.5,79.3,60.1,17.8,17949,Kongsvinger,2022-11-10
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26583,24806,19379,4977,83.1,77.5,60.6,15.6,31999,Hamar,2022-11-10
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23702,22281,17780,5168,83.4,78.4,62.6,18.2,28425,Lillehammer,2022-11-10
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25033,23597,17134,4766,82.7,78,56.6,15.7,30267,Gjøvik,2022-11-10
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28635,26676,18869,4884,81.6,76.1,53.8,13.9,35073,Ringsaker,2022-11-10
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6215,5898,4636,1366,80.6,76.4,60.1,17.7,7715,Løten,2022-11-10
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16833,15968,12330,3395,79.6,75.5,58.3,16,21156,Stange,2022-11-10
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4203,4006,3121,1130,83.8,79.9,62.2,22.5,5016,Nord-Odal,2022-11-10
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6507,6161,4617,1086,81.6,77.2,57.9,13.6,7978,Sør-Odal,2022-11-10
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5222,5001,3996,1482,86.6,82.9,66.2,24.6,6032,Eidskog,2022-11-10
