granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15797,13953,77.3,68.3,20439,Ås,2021-11-16
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12828,11493,80.4,72,15953,Frogn,2021-11-16
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15061,13215,76,66.7,19805,Nesodden,2021-11-16
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,100611,87945,78.5,68.6,128233,Bærum,2021-11-16
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,73700,64763,77.6,68.2,94915,Asker,2021-11-16
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13867,12406,78.8,70.5,17591,Aurskog-Høland,2021-11-16
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14032,12239,74.9,65.3,18730,Rælingen,2021-11-16
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8600,7444,77.7,67.3,11065,Enebakk,2021-11-16
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,33432,29035,78.2,67.9,42740,Lørenskog,2021-11-16
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,67229,58649,77.3,67.4,86953,Lillestrøm,2021-11-16
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19533,17437,79.9,71.3,24454,Nittedal,2021-11-16
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5405,4720,76.7,67,7043,Gjerdrum,2021-11-16
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30187,26852,74.6,66.4,40459,Ullensaker,2021-11-16
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18082,16488,77.2,70.4,23422,Nes,2021-11-16
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20313,17959,78,69,26031,Eidsvoll,2021-11-16
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11292,9846,77.1,67.3,14637,Nannestad,2021-11-16
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2202,1995,77.6,70.3,2838,Hurdal,2021-11-16
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5139,4616,75.5,67.8,6811,Hole,2021-11-16
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,851,783,81.1,74.6,1049,Flå,2021-11-16
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2670,2468,81.9,75.7,3262,Nesbyen,2021-11-16
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3713,3300,80.1,71.2,4636,Gol,2021-11-16
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1911,1707,75.1,67,2546,Hemsedal,2021-11-16
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3668,3336,78.9,71.8,4648,Ål,2021-11-16
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3492,3144,78.8,70.9,4434,Hol,2021-11-16
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2794,2493,80.6,71.9,3465,Sigdal,2021-11-16
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1714,1530,77.2,68.9,2219,Krødsherad,2021-11-16
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11098,10140,78.3,71.6,14166,Modum,2021-11-16
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14651,13407,74.3,68,19709,Øvre Eiker,2021-11-16
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21060,18783,77.7,69.3,27118,Lier,2021-11-16
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2121,1943,78.2,71.6,2713,Flesberg,2021-11-16
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1150,1059,83,76.4,1386,Rollag,2021-11-16
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1902,1771,78.9,73.4,2412,Nore og Uvdal,2021-11-16
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5504,4929,80.2,71.8,6867,Jevnaker,2021-11-16
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7221,6393,79.7,70.5,9062,Lunner,2021-11-16
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14789,13388,82.8,75,17851,Kongsvinger,2021-11-16
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25924,23234,82.3,73.7,31509,Hamar,2021-11-16
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23276,21388,81.7,75.1,28493,Lillehammer,2021-11-16
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24512,22075,80.6,72.6,30395,Gjøvik,2021-11-16
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,27892,25425,79.9,72.9,34897,Ringsaker,2021-11-16
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6046,5586,79.3,73.3,7625,Løten,2021-11-16
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16473,15094,78.2,71.6,21072,Stange,2021-11-16
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4131,3772,82,74.9,5038,Nord-Odal,2021-11-16
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6376,5821,80.6,73.6,7914,Sør-Odal,2021-11-16
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5174,4854,84.8,79.6,6099,Eidskog,2021-11-16
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3872,3566,85.2,78.5,4545,Grue,2021-11-16
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5952,5400,82.4,74.7,7227,Åsnes,2021-11-16
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2924,2660,81.5,74.2,3587,Våler,2021-11-16
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17104,15395,80.3,72.3,21292,Elverum,2021-11-16
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5431,4927,82.5,74.9,6580,Trysil,2021-11-16
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3484,3205,80.3,73.9,4338,Åmot,2021-11-16
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1911,1750,80.4,73.6,2378,Stor-Elvdal,2021-11-16
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1491,1392,85.6,80,1741,Rendalen,2021-11-16
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1092,1006,87.4,80.5,1250,Engerdal,2021-11-16
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1282,1154,82,73.8,1563,Tolga,2021-11-16
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4542,4170,82,75.3,5537,Tynset,2021-11-16
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1959,1763,81.5,73.3,2405,Alvdal,2021-11-16
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1313,1218,86.5,80.2,1518,Folldal,2021-11-16
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1574,1464,84.2,78.3,1870,Os,2021-11-16
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2025,1857,80.6,73.9,2512,Dovre,2021-11-16
total,municip,municip3432,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1581,1423,79.8,71.9,1980,Lesja,2021-11-16
total,municip,municip3433,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1812,1670,83,76.5,2183,Skjåk,2021-11-16
total,municip,municip3434,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1876,1715,85.1,77.8,2204,Lom,2021-11-16
total,municip,municip3435,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2896,2597,81.3,72.9,3564,Vågå,2021-11-16
total,municip,municip3436,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4319,3808,75.7,66.7,5705,Nord-Fron,2021-11-16
total,municip,municip3437,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4511,4041,80.7,72.3,5592,Sel,2021-11-16
total,municip,municip3438,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2341,2097,76.4,68.4,3064,Sør-Fron,2021-11-16
total,municip,municip3439,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3498,3105,79.4,70.4,4408,Ringebu,2021-11-16
total,municip,municip3440,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4008,3637,78.7,71.4,5093,Øyer,2021-11-16
total,municip,municip3441,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4955,4402,82.3,73.1,6023,Gausdal,2021-11-16
total,municip,municip3442,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11763,10678,79.1,71.8,14871,Østre Toten,2021-11-16
total,municip,municip3443,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11069,10052,82.2,74.7,13459,Vestre Toten,2021-11-16
total,municip,municip3446,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11053,9937,81.2,73,13611,Gran,2021-11-16
total,municip,municip3447,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4508,4106,80.8,73.6,5579,Søndre Land,2021-11-16
total,municip,municip3448,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5328,4837,81,73.5,6581,Nordre Land,2021-11-16
total,municip,municip3449,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2329,2134,80.2,73.5,2904,Sør-Aurdal,2021-11-16
