location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,93397,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,13399.6642802829,Oslo,2021-12-27
county11,1900-01-01,23017,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,4768.92954448922,Rogaland,2021-12-27
county15,1900-01-01,8433,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,3175.74488596993,Møre og Romsdal,2021-12-27
county18,1900-01-01,7069,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,2941.18870789906,Nordland,2021-12-27
county30,1900-01-01,115789,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,9245.48700717991,Viken,2021-12-27
county34,1900-01-01,14885,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,4016.42728202416,Innlandet,2021-12-27
county38,1900-01-01,23022,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,5456.9761212851,Vestfold og Telemark,2021-12-27
county42,1900-01-01,16378,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,5303.0180382913,Agder,2021-12-27
county46,1900-01-01,32154,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,5033.33484653761,Vestland,2021-12-27
county50,1900-01-01,21137,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,4486.5046144964,Trøndelag,2021-12-27
county54,1900-01-01,12295,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,5077.05394602094,Troms og Finnmark,2021-12-27
municip0301,1900-01-01,93385,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,13397.9426407082,Oslo,2021-12-27
municip1101,1900-01-01,404,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,2732.12957327382,Eigersund,2021-12-27
municip1103,1900-01-01,7988,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,5541.56520773932,Stavanger,2021-12-27
municip1106,1900-01-01,2429,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37323,6508.05133563754,Haugesund,2021-12-27
municip1108,1900-01-01,3705,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,80450,4605.34493474208,Sandnes,2021-12-27
municip1111,1900-01-01,112,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3257,3438.74731347866,Sokndal,2021-12-27
municip1112,1900-01-01,113,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3174,3560.17643352237,Lund,2021-12-27
municip1114,1900-01-01,63,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2791,2257.2554639914,Bjerkreim,2021-12-27
municip1119,1900-01-01,770,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19120,4027.19665271967,Hå,2021-12-27
municip1120,1900-01-01,723,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19848,3642.68440145103,Klepp,2021-12-27
municip1121,1900-01-01,663,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19106,3470.11410028263,Time,2021-12-27
municip1122,1900-01-01,514,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12064,4260.6100795756,Gjesdal,2021-12-27
municip1124,1900-01-01,1276,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27457,4647.26663510216,Sola,2021-12-27
municip1127,1900-01-01,437,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11315,3862.12991604065,Randaberg,2021-12-27
municip1130,1900-01-01,241,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13070,1843.91736801836,Strand,2021-12-27
municip1133,1900-01-01,46,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2580,1782.94573643411,Hjelmeland,2021-12-27
municip1134,1900-01-01,83,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3809,2179.04961932266,Suldal,2021-12-27
municip1135,1900-01-01,82,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4561,1797.85134838851,Sauda,2021-12-27
municip1144,1900-01-01,3,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,507,591.715976331361,Kvitsøy,2021-12-27
