granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,549764,512576,356036,4604,78.6,73.2,50.9,0.7,699827,Oslo,2022-07-01
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,372849,346271,251813,3757,76.7,71.3,51.8,0.8,485797,Rogaland,2022-07-01
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,214573,201499,154473,3620,80.7,75.8,58.1,1.4,265848,Møre og Romsdal,2022-07-01
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,195634,183554,134032,2614,81.4,76.4,55.8,1.1,240190,Nordland,2022-07-01
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1000152,929782,690896,13709,78.8,73.3,54.4,1.1,1269230,Viken,2022-07-01
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,306426,288309,219360,4579,82.5,77.7,59.1,1.2,371253,Innlandet,2022-07-01
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,342051,319998,239428,5352,80.5,75.3,56.4,1.3,424832,Vestfold og Telemark,2022-07-01
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,245355,228138,167621,2585,78.9,73.3,53.9,0.8,311134,Agder,2022-07-01
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,506186,470331,349747,5833,78.9,73.3,54.5,0.9,641292,Vestland,2022-07-01
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,385212,360901,269541,5117,81.2,76.1,56.8,1.1,474131,Trøndelag,2022-07-01
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192710,180441,127206,1976,79.7,74.6,52.6,0.8,241736,Troms og Finnmark,2022-07-01
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,549756,512570,356032,4604,78.6,73.2,50.9,0.7,699827,Oslo,2022-07-01
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11895,11190,9215,174,80,75.3,62,1.2,14860,Eigersund,2022-07-01
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,113133,105129,75639,1072,78.2,72.7,52.3,0.7,144699,Stavanger,2022-07-01
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28704,26682,19020,287,76.7,71.3,50.8,0.8,37444,Haugesund,2022-07-01
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60674,56504,42361,548,74.6,69.5,52.1,0.7,81305,Sandnes,2022-07-01
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2505,2356,1790,24,76.3,71.8,54.6,0.7,3281,Sokndal,2022-07-01
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2426,2292,1794,29,76.3,72.1,56.5,0.9,3178,Lund,2022-07-01
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2194,2058,1527,99,78.7,73.8,54.8,3.5,2789,Bjerkreim,2022-07-01
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14091,12972,9063,130,73,67.2,47,0.7,19296,Hå,2022-07-01
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15117,13922,9235,97,75,69,45.8,0.5,20163,Klepp,2022-07-01
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14714,13646,9106,114,76,70.5,47.1,0.6,19353,Time,2022-07-01
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8859,8208,6308,62,73,67.7,52,0.5,12131,Gjesdal,2022-07-01
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21212,19662,13854,163,76.9,71.3,50.3,0.6,27568,Sola,2022-07-01
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9075,8367,5985,114,79.2,73,52.3,1,11454,Randaberg,2022-07-01
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10322,9537,7135,205,77.8,71.9,53.8,1.5,13268,Strand,2022-07-01
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2029,1893,1380,28,80.1,74.7,54.5,1.1,2534,Hjelmeland,2022-07-01
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3040,2834,2380,56,80.3,74.9,62.9,1.5,3784,Suldal,2022-07-01
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3676,3417,2668,51,81.2,75.5,59,1.1,4525,Sauda,2022-07-01
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,427,404,343,10,81.6,77.2,65.6,1.9,523,Kvitsøy,2022-07-01
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,712,687,507,11,83.3,80.4,59.3,1.3,855,Bokn,2022-07-01
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8577,7819,5509,78,76,69.3,48.8,0.7,11283,Tysvær,2022-07-01
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32372,30081,22025,325,76.1,70.7,51.8,0.8,42541,Karmøy,2022-07-01
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,172,169,155,14,91.5,89.9,82.4,7.4,188,Utsira,2022-07-01
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6764,6292,4763,66,77.1,71.7,54.3,0.8,8775,Vindafjord,2022-07-01
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19856,18957,14882,646,82.7,78.9,62,2.7,24013,Kristiansund,2022-07-01
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26384,24784,18980,323,82.4,77.4,59.3,1,32002,Molde,2022-07-01
