granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,547523,506853,335791,78.6,72.7,48.2,697010,Oslo,2022-02-17
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,371756,343565,241625,77,71.2,50.1,482645,Rogaland,2022-02-17
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,214332,200496,148964,80.7,75.5,56.1,265544,Møre og Romsdal,2022-02-17
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,195620,182733,128954,81.4,76,53.7,240345,Nordland,2022-02-17
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,994478,919612,664142,79.4,73.4,53,1252384,Viken,2022-02-17
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,305900,286678,213149,82.5,77.4,57.5,370603,Innlandet,2022-02-17
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,340963,317748,231884,80.8,75.3,55,421882,Vestfold og Telemark,2022-02-17
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,244848,226786,162689,79.3,73.4,52.7,308843,Agder,2022-02-17
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,505095,467329,337150,79.1,73.2,52.8,638821,Vestland,2022-02-17
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,384690,359282,258538,81.7,76.3,54.9,471124,Trøndelag,2022-02-17
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192655,179624,121347,79.6,74.2,50.1,242168,Troms og Finnmark,2022-02-17
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,547513,506846,335786,78.6,72.7,48.2,697010,Oslo,2022-02-17
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11866,11134,9049,80.2,75.3,61.2,14787,Eigersund,2022-02-17
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,113052,104442,71903,78.4,72.5,49.9,144147,Stavanger,2022-02-17
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28628,26464,17884,76.7,70.9,47.9,37323,Haugesund,2022-02-17
