granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,65,32,0.110872309214342,0.0545832906901375,58626,Oslo,2021-08-13
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,1438,319,22.6100628930818,5.01572327044025,6360,Oslo,2021-08-13
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,27025,10342,86.4357448986119,33.0774643382588,31266,Oslo,2021-08-13
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,83472,22366,80.5519903498191,21.5835946924005,103625,Oslo,2021-08-13
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,20918,8270,87.3658271728689,34.5403667042559,23943,Oslo,2021-08-13
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,38810,28448,91.2360712774461,66.8766749729654,42538,Oslo,2021-08-13
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,31814,28067,93.7139154000236,82.6764463296807,33948,Oslo,2021-08-13
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24460,23676,94.0841603200246,91.0685437341334,25998,Oslo,2021-08-13
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14710,14619,95.9869494290375,95.3931484502447,15325,Oslo,2021-08-13
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6999,6881,90.5316259216143,89.0053033242789,7731,Oslo,2021-08-13
total,county,county03,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,69,46,0.112658579195716,0.0751057194638105,61247,Oslo,2021-08-13
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,1496,293,22.7459327961077,4.45491865592215,6577,Oslo,2021-08-13
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,22422,6704,79.7084962673303,23.8322076075364,28130,Oslo,2021-08-13
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,84315,15926,80.7630414375755,15.2550815149716,104398,Oslo,2021-08-13
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,21841,7271,82.4811178247734,27.4584592145015,26480,Oslo,2021-08-13
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,40197,28875,87.1649752797294,62.6138433515483,46116,Oslo,2021-08-13
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,31744,27619,91.5630678704318,79.66483025181,34669,Oslo,2021-08-13
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22496,21666,93.0586580623811,89.6252171754778,24174,Oslo,2021-08-13
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11922,11896,97.425839666585,97.2133692898586,12237,Oslo,2021-08-13
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3293,3243,90.9166206515737,89.5361678630591,3622,Oslo,2021-08-13
total,county,county11,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,51,27,0.104525332021643,0.0553369404820462,48792,Rogaland,2021-08-13
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,1199,144,20.1512605042017,2.42016806722689,5950,Rogaland,2021-08-13
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,17071,5675,84.5517582961862,28.1079742446756,20190,Rogaland,2021-08-13
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,35858,11922,73.2020006124324,24.3380626722466,48985,Rogaland,2021-08-13
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,13726,5862,86.3216149927678,36.8656059367335,15901,Rogaland,2021-08-13
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,28576,15273,89.9606485125138,48.0812214701716,31765,Rogaland,2021-08-13
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25327,19932,94.8115149927002,74.615355819264,26713,Rogaland,2021-08-13
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20204,19677,96.099695585997,93.5930365296804,21024,Rogaland,2021-08-13
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12203,11965,98.0790869635107,96.1662112200611,12442,Rogaland,2021-08-13
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,5289,5126,92.578330124278,89.7251881673377,5713,Rogaland,2021-08-13
total,county,county11,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,47,24,0.0923342894188833,0.0471494243841107,50902,Rogaland,2021-08-13
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,1077,105,17.3485824742268,1.69136597938144,6208,Rogaland,2021-08-13
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,16795,2780,76.8052316275667,12.7132208350482,21867,Rogaland,2021-08-13
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,37236,6428,72.3464609765101,12.4890710913365,51469,Rogaland,2021-08-13
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,13844,3445,78.5386055483066,19.5438815453566,17627,Rogaland,2021-08-13
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,29284,11813,86.2791314339589,34.804513714976,33941,Rogaland,2021-08-13
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26043,19181,92.6039185008712,68.2039611705721,28123,Rogaland,2021-08-13
