granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,15113,3325,9.1486373597104,2.01278496797705,165194,Oslo,2021-04-15
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6790,1522,4.1006129782287,0.919165383337863,165585,Oslo,2021-04-15
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,6330,1112,14.8808124500447,2.61413324556867,42538,Oslo,2021-04-15
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,4038,644,8.75618006765548,1.39647844565877,46116,Oslo,2021-04-15
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,12365,1099,36.4233533639684,3.23730411217156,33948,Oslo,2021-04-15
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,10866,505,31.3421212033805,1.4566327266434,34669,Oslo,2021-04-15
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,18298,1259,70.3823371028541,4.84268020616971,25998,Oslo,2021-04-15
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,16440,910,68.0069496152892,3.76437494829155,24174,Oslo,2021-04-15
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,13930,8065,90.8972267536705,52.626427406199,15325,Oslo,2021-04-15
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11363,6117,92.857726566969,49.9877420936504,12237,Oslo,2021-04-15
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6814,6498,88.1386625274867,84.0512223515716,7731,Oslo,2021-04-15
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3218,3083,88.8459414688018,85.1187189398123,3622,Oslo,2021-04-15
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,9427,1867,10.3563816931426,2.05106233383868,91026,Rogaland,2021-04-15
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,2416,626,2.48633851663562,0.644225128896481,97171,Rogaland,2021-04-15
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,4344,932,13.6754289312136,2.93404690697308,31765,Rogaland,2021-04-15
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,1365,305,4.02168468813529,0.898618190389205,33941,Rogaland,2021-04-15
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,4570,889,17.1077752405196,3.32796765619736,26713,Rogaland,2021-04-15
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,1943,295,6.90893574654198,1.0489634818476,28123,Rogaland,2021-04-15
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,12027,506,57.2060502283105,2.40677321156773,21024,Rogaland,2021-04-15
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,11784,431,55.5508414651393,2.03177296940555,21213,Rogaland,2021-04-15
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,11655,4515,93.6746503777528,36.2883780742646,12442,Rogaland,2021-04-15
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10090,3628,94.6973251994369,34.0497419052088,10655,Rogaland,2021-04-15
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5175,4799,90.5828811482584,84.0014003150709,5713,Rogaland,2021-04-15
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2972,2767,93.9020537124803,87.4249605055292,3165,Rogaland,2021-04-15
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,5282,1141,11.7192873466309,2.53156131437066,45071,Møre og Romsdal,2021-04-15
total,county,county15,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,1542,310,3.11414492285322,0.626060263349221,49516,Møre og Romsdal,2021-04-15
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,2903,688,16.8857608189856,4.00186133085156,17192,Møre og Romsdal,2021-04-15
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,911,206,4.87765701129732,1.10296086095197,18677,Møre og Romsdal,2021-04-15
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,3305,693,20.5534825870647,4.30970149253731,16080,Møre og Romsdal,2021-04-15
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,1417,205,8.30841395485195,1.20199355027851,17055,Møre og Romsdal,2021-04-15
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,4886,394,33.1501458714974,2.67317999864306,14739,Møre og Romsdal,2021-04-15
