granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,75822,24751,45.8987614562272,14.9829896969624,165194,Oslo,2021-07-01
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,67329,15099,40.6612917836761,9.11857958148383,165585,Oslo,2021-07-01
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,37566,17909,88.3116272509286,42.1011801213033,42538,Oslo,2021-07-01
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,38711,16718,83.9426663197155,36.2520600225518,46116,Oslo,2021-07-01
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,31233,24988,92.0024743725698,73.606692588665,33948,Oslo,2021-07-01
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,30926,24419,89.2036112953936,70.4346822810003,34669,Oslo,2021-07-01
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24186,23246,93.0302330948535,89.4145703515655,25998,Oslo,2021-07-01
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22212,21224,91.8838421444527,87.7968064863076,24174,Oslo,2021-07-01
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14595,14408,95.2365415986949,94.0163132137031,15325,Oslo,2021-07-01
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11829,11737,96.66584947291,95.9140312168015,12237,Oslo,2021-07-01
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6981,6831,90.2987970508343,88.3585564610012,7731,Oslo,2021-07-01
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3272,3224,90.3368304803976,89.0115958034235,3622,Oslo,2021-07-01
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,26120,14553,28.6950981038385,15.9877397666601,91026,Rogaland,2021-07-01
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,16327,6959,16.8023381461547,7.16160171244507,97171,Rogaland,2021-07-01
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,24432,8660,76.9148433810798,27.2627105304581,31765,Rogaland,2021-07-01
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,23754,6005,69.9861524410006,17.6924663386465,33941,Rogaland,2021-07-01
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24623,12454,92.1760940366114,46.6214951521731,26713,Rogaland,2021-07-01
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,25001,11016,88.8987661344807,39.1707854780784,28123,Rogaland,2021-07-01
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,19997,19294,95.1151065449011,91.7713089802131,21024,Rogaland,2021-07-01
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20226,19566,95.3471927591571,92.2358930844294,21213,Rogaland,2021-07-01
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12143,11861,97.5968493811284,95.3303327439319,12442,Rogaland,2021-07-01
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10495,10317,98.4983575786016,96.8277803847959,10655,Rogaland,2021-07-01
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5265,5099,92.1582356030107,89.252581830912,5713,Rogaland,2021-07-01
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3003,2924,94.8815165876777,92.3854660347551,3165,Rogaland,2021-07-01
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,12638,6647,28.0402032348961,14.7478422932706,45071,Møre og Romsdal,2021-07-01
total,county,county15,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6513,2509,13.1533241780435,5.06704903465547,49516,Møre og Romsdal,2021-07-01
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,10588,4028,61.5867845509539,23.4295020939972,17192,Møre og Romsdal,2021-07-01
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,9162,1930,49.0549874176795,10.3335653477539,18677,Møre og Romsdal,2021-07-01
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,14237,5737,88.5385572139304,35.6778606965174,16080,Møre og Romsdal,2021-07-01
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,14270,4244,83.6704778657285,24.8841981823512,17055,Møre og Romsdal,2021-07-01
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14187,13562,96.2548341135762,92.0143836081145,14739,Møre og Romsdal,2021-07-01
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14471,13705,95.739331789613,90.6715183592458,15115,Møre og Romsdal,2021-07-01
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8631,8438,98.1129930658179,95.9190633170399,8797,Møre og Romsdal,2021-07-01
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7833,7767,99.4792989585979,98.6410972821946,7874,Møre og Romsdal,2021-07-01
total,county,county15,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,4213,4031,91.8064937894966,87.8404881237742,4589,Møre og Romsdal,2021-07-01
total,county,county15,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2377,2323,93.2888540031397,91.1695447409733,2548,Møre og Romsdal,2021-07-01
total,county,county18,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,11273,6667,28.168415792104,16.6591704147926,40020,Nordland,2021-07-01
total,county,county18,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6039,2742,13.8802059391376,6.30228923416383,43508,Nordland,2021-07-01
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,9043,4122,56.0632362058277,25.5548667079975,16130,Nordland,2021-07-01
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,7349,2099,44.2311164610292,12.6331628046946,16615,Nordland,2021-07-01
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,12866,5426,82.0902188476999,34.6200472149557,15673,Nordland,2021-07-01
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,12467,3983,76.8618988902589,24.5561035758323,16220,Nordland,2021-07-01
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13164,11956,94.9578013417009,86.2439587390897,13863,Nordland,2021-07-01
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,13624,12239,94.5454545454546,84.9340735600278,14410,Nordland,2021-07-01
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8451,8187,96.7044284243049,93.6834878132509,8739,Nordland,2021-07-01
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7861,7637,97.7371627502176,94.9521322889469,8043,Nordland,2021-07-01
total,county,county18,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,3601,3383,88.8477670861091,83.4690352825068,4053,Nordland,2021-07-01
total,county,county18,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2055,1947,93.0285196921684,88.1394296061566,2209,Nordland,2021-07-01
total,county,county30,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,91030,36881,41.6517959277053,16.8753145733242,218550,Viken,2021-07-01
total,county,county30,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,70952,17838,30.9646110003099,7.78479438244908,229139,Viken,2021-07-01
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,76513,26319,83.5458932978096,28.7381799917014,91582,Viken,2021-07-01
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,74156,17551,77.9358906988965,18.4456121912769,95150,Viken,2021-07-01
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,70722,33581,92.0763462139361,43.72070617644,76808,Viken,2021-07-01
total,county,county30,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,71511,29518,90.0098177424227,37.1538616453529,79448,Viken,2021-07-01
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,60674,57900,94.7409512507417,90.4094188189001,64042,Viken,2021-07-01
total,county,county30,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,57920,54995,94.8450907185433,90.0553481365036,61068,Viken,2021-07-01
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,38849,38324,97.8786122798619,96.5558942833388,39691,Viken,2021-07-01
total,county,county30,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,32864,32569,99.176147508827,98.2859039744093,33137,Viken,2021-07-01
total,county,county30,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,15380,14805,92.9698361844889,89.4940458199843,16543,Viken,2021-07-01
