granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1771,1650,1251,340,78.5,73.1,55.4,15.1,2257,Leirfjord,2022-09-30
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10987,10341,7543,1975,83,78.1,57,14.9,13233,Vefsn,2022-09-30
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1210,1172,916,113,82.8,80.2,62.7,7.7,1461,Grane,2022-09-30
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1091,1038,850,162,85.7,81.5,66.8,12.7,1273,Hattfjelldal,2022-09-30
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1128,1048,881,233,82.4,76.6,64.4,17,1369,Dønna,2022-09-30
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1381,1275,902,162,81.3,75.1,53.1,9.5,1698,Nesna,2022-09-30
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3567,3376,2388,658,80.7,76.4,54,14.9,4420,Hemnes,2022-09-30
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21433,20244,14361,2547,82.1,77.6,55,9.8,26092,Rana,2022-09-30
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1509,1419,1055,234,80.7,75.9,56.4,12.5,1869,Lurøy,2022-09-30
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,364,343,257,29,80.9,76.2,57.1,6.4,450,Træna,2022-09-30
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,915,877,654,124,79.4,76.1,56.7,10.8,1153,Rødøy,2022-09-30
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4972,4631,3486,422,80,74.5,56.1,6.8,6214,Meløy,2022-09-30
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1547,1468,1235,397,81.7,77.5,65.2,21,1894,Gildeskål,2022-09-30
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,858,834,692,245,84.8,82.4,68.4,24.2,1012,Beiarn,2022-09-30
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3786,3581,2963,671,82,77.6,64.2,14.5,4617,Saltdal,2022-09-30
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8029,7560,5768,707,83.6,78.7,60.1,7.4,9603,Fauske,2022-09-30
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1562,1508,1228,216,83.6,80.7,65.7,11.6,1869,Sørfold,2022-09-30
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2111,2002,1477,217,81.5,77.3,57,8.4,2591,Steigen,2022-09-30
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1644,1573,1240,411,83.2,79.6,62.8,20.8,1976,Lødingen,2022-09-30
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1069,1032,833,257,80.1,77.4,62.4,19.3,1334,Evenes,2022-09-30
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,413,388,303,56,88.1,82.7,64.6,11.9,469,Røst,2022-09-30
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,534,505,397,38,78.8,74.5,58.6,5.6,678,Værøy,2022-09-30
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,995,959,701,92,81.8,78.9,57.6,7.6,1216,Flakstad,2022-09-30
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9022,8466,5718,1109,78,73.2,49.4,9.6,11566,Vestvågøy,2022-09-30
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7668,7079,4849,795,78.9,72.8,49.9,8.2,9724,Vågan,2022-09-30
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6509,6079,4281,776,80.3,75,52.8,9.6,8107,Hadsel,2022-09-30
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2068,1975,1610,215,80.6,77,62.8,8.4,2565,Bø,2022-09-30
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3435,3195,2273,449,77.1,71.7,51,10.1,4458,Øksnes,2022-09-30
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8356,7780,5625,1015,79.8,74.3,53.7,9.7,10468,Sortland,2022-09-30
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3771,3562,2853,502,82.5,77.9,62.4,11,4572,Andøy,2022-09-30
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,817,781,626,107,83.2,79.5,63.7,10.9,982,Moskenes,2022-09-30
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2205,2089,1656,310,81.4,77.1,61.2,11.4,2708,Hamarøy,2022-09-30
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25440,23850,17744,3481,80.9,75.8,56.4,11.1,31444,Halden,2022-09-30
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41292,38680,31129,4683,82.1,76.9,61.9,9.3,50290,Moss,2022-09-30
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46953,44164,35139,7003,80.7,75.9,60.4,12,58182,Sarpsborg,2022-09-30
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66862,62318,46872,9337,79.7,74.3,55.9,11.1,83892,Fredrikstad,2022-09-30
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79195,73810,53640,13108,77.4,72.2,52.4,12.8,102273,Drammen,2022-09-30
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22596,21238,16270,4034,81.1,76.2,58.4,14.5,27879,Kongsberg,2022-09-30
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25094,23475,16521,3509,80.9,75.7,53.3,11.3,31011,Ringerike,2022-09-30
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4113,3902,3223,845,86.8,82.3,68,17.8,4741,Hvaler,2022-09-30
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1109,1061,867,188,84.3,80.7,65.9,14.3,1315,Aremark,2022-09-30
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3049,2908,2278,687,85.2,81.3,63.7,19.2,3578,Marker,2022-09-30
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35387,33079,23259,3517,77.6,72.5,51,7.7,45608,Indre Østfold,2022-09-30
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3042,2825,2194,369,79.1,73.5,57,9.6,3846,Skiptvet,2022-09-30
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6668,6273,4849,1253,80.2,75.5,58.3,15.1,8312,Rakkestad,2022-09-30
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6087,5685,4382,918,79.7,74.5,57.4,12,7633,Råde,2022-09-30
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4469,4154,3382,552,75.6,70.3,57.2,9.3,5913,Våler,2022-09-30
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14405,13466,9852,1704,77,72,52.7,9.1,18699,Vestby,2022-09-30
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,48082,44499,32257,7883,78.8,72.9,52.9,12.9,61032,Nordre Follo,2022-09-30
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16169,14936,10090,1752,77.8,71.9,48.6,8.4,20780,Ås,2022-09-30
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12990,12172,9334,2673,80.8,75.7,58,16.6,16084,Frogn,2022-09-30
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15446,14239,10424,2018,77.5,71.4,52.3,10.1,19939,Nesodden,2022-09-30
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101515,93822,73699,14848,78.7,72.7,57.1,11.5,128982,Bærum,2022-09-30
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75730,69962,52592,13169,78.8,72.8,54.7,13.7,96088,Asker,2022-09-30
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14204,13323,10116,1457,80,75,57,8.2,17754,Aurskog-Høland,2022-09-30
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14562,13331,9735,1786,76.5,70.1,51.2,9.4,19024,Rælingen,2022-09-30
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8774,8009,6222,647,78,71.2,55.3,5.8,11249,Enebakk,2022-09-30
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35234,32529,22951,4165,78.8,72.8,51.4,9.3,44693,Lørenskog,2022-09-30
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,69573,64232,46101,8574,78.1,72.1,51.7,9.6,89095,Lillestrøm,2022-09-30
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19847,18360,14490,3708,79.6,73.6,58.1,14.9,24947,Nittedal,2022-09-30
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5633,5242,4065,1127,80.6,75,58.2,16.1,6989,Gjerdrum,2022-09-30
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31340,28823,20733,4482,75.4,69.3,49.9,10.8,41565,Ullensaker,2022-09-30
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18538,17343,12522,2628,77.6,72.6,52.4,11,23898,Nes,2022-09-30
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20942,19514,14438,3415,78.4,73,54,12.8,26716,Eidsvoll,2022-09-30
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11687,10828,8026,2231,77.5,71.8,53.2,14.8,15074,Nannestad,2022-09-30
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2278,2145,1585,393,78.4,73.8,54.6,13.5,2905,Hurdal,2022-09-30
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5217,4821,3772,940,76.1,70.3,55,13.7,6859,Hole,2022-09-30
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,889,857,733,214,84.1,81.1,69.3,20.2,1057,Flå,2022-09-30
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2736,2618,2061,639,83.6,80,63,19.5,3273,Nesbyen,2022-09-30
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3805,3568,2793,816,81.5,76.5,59.8,17.5,4667,Gol,2022-09-30
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1970,1850,1387,299,75.5,70.9,53.1,11.5,2611,Hemsedal,2022-09-30
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3804,3615,2769,716,81.8,77.7,59.5,15.4,4650,Ål,2022-09-30
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3544,3359,2579,779,78.7,74.6,57.3,17.3,4504,Hol,2022-09-30
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2846,2649,2218,551,81.5,75.9,63.5,15.8,3492,Sigdal,2022-09-30
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1735,1629,1369,382,79.3,74.4,62.5,17.5,2189,Krødsherad,2022-09-30
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11401,10709,7936,1167,79.9,75,55.6,8.2,14273,Modum,2022-09-30
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15351,14315,9994,2308,76.6,71.4,49.9,11.5,20044,Øvre Eiker,2022-09-30
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21545,20054,15278,2565,78.1,72.7,55.4,9.3,27584,Lier,2022-09-30
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2156,2025,1679,335,79.3,74.4,61.7,12.3,2720,Flesberg,2022-09-30
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1161,1119,966,258,84.7,81.7,70.5,18.8,1370,Rollag,2022-09-30
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1947,1853,1424,181,79.3,75.5,58,7.4,2455,Nore og Uvdal,2022-09-30
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5612,5298,4151,1153,81.2,76.7,60.1,16.7,6908,Jevnaker,2022-09-30
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7421,6911,5307,754,81.2,75.6,58,8.2,9144,Lunner,2022-09-30
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15025,14263,10766,2272,83.7,79.5,60,12.7,17949,Kongsvinger,2022-09-30
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26535,24756,19297,3619,82.9,77.4,60.3,11.3,31999,Hamar,2022-09-30
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23678,22259,17735,4923,83.3,78.3,62.4,17.3,28425,Lillehammer,2022-09-30
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25043,23606,17090,3918,82.7,78,56.5,12.9,30267,Gjøvik,2022-09-30
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28644,26693,18823,4112,81.7,76.1,53.7,11.7,35073,Ringsaker,2022-09-30
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6210,5894,4622,1129,80.5,76.4,59.9,14.6,7715,Løten,2022-09-30
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16819,15949,12297,2556,79.5,75.4,58.1,12.1,21156,Stange,2022-09-30
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4218,4018,3122,983,84.1,80.1,62.2,19.6,5016,Nord-Odal,2022-09-30
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6498,6152,4590,650,81.4,77.1,57.5,8.1,7978,Sør-Odal,2022-09-30
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5221,5000,3982,1184,86.6,82.9,66,19.6,6032,Eidskog,2022-09-30
