granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8856,8282,6450,82.1,76.8,59.8,10781,Volda,2022-02-24
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2092,1951,1587,83.6,78,63.4,2502,Fjord,2022-02-24
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10510,9807,7572,78.9,73.6,56.9,13317,Hustadvika,2022-02-24
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42989,39898,27902,81.8,75.9,53.1,52560,Bodø,2022-02-24
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17560,16494,11826,81.1,76.1,54.6,21661,Narvik,2022-02-24
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1170,1082,824,83.8,77.5,59,1397,Bindal,2022-02-24
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1682,1568,1109,84.5,78.8,55.7,1990,Sømna,2022-02-24
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6402,5921,4125,82,75.9,52.9,7803,Brønnøy,2022-02-24
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1007,928,773,85.2,78.5,65.4,1182,Vega,2022-02-24
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,385,368,268,82.8,79.1,57.6,465,Vevelstad,2022-02-24
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1392,1300,1009,77.6,72.5,56.3,1793,Herøy,2022-02-24
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6033,5677,4290,81.6,76.8,58,7394,Alstahaug,2022-02-24
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1784,1651,1187,78.3,72.5,52.1,2278,Leirfjord,2022-02-24
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10961,10271,7308,82.6,77.4,55.1,13268,Vefsn,2022-02-24
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1216,1177,894,83.7,81,61.5,1453,Grane,2022-02-24
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1093,1033,825,86.3,81.5,65.1,1267,Hattfjelldal,2022-02-24
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1119,1045,875,81.6,76.2,63.8,1371,Dønna,2022-02-24
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1388,1287,877,81.6,75.7,51.6,1701,Nesna,2022-02-24
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3559,3362,2314,80.4,75.9,52.3,4428,Hemnes,2022-02-24
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21469,20199,13981,82.3,77.4,53.6,26083,Rana,2022-02-24
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1506,1409,994,80.3,75.1,53,1876,Lurøy,2022-02-24
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,365,343,251,82.6,77.6,56.8,442,Træna,2022-02-24
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,918,874,631,76.1,72.5,52.3,1206,Rødøy,2022-02-24
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4993,4627,3351,79.9,74.1,53.6,6247,Meløy,2022-02-24
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1532,1450,1184,79.8,75.5,61.7,1920,Gildeskål,2022-02-24
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,874,845,686,87.5,84.6,68.7,999,Beiarn,2022-02-24
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3777,3565,2883,81.5,77,62.2,4632,Saltdal,2022-02-24
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8040,7550,5650,83.4,78.3,58.6,9640,Fauske,2022-02-24
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1572,1511,1193,82.2,79,62.4,1912,Sørfold,2022-02-24
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2104,1986,1412,81.4,76.8,54.6,2586,Steigen,2022-02-24
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1652,1572,1201,82.5,78.5,60,2003,Lødingen,2022-02-24
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1088,1041,810,82.2,78.6,61.2,1324,Evenes,2022-02-24
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,422,395,287,86.5,80.9,58.8,488,Røst,2022-02-24
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,532,502,396,76.2,71.9,56.7,698,Værøy,2022-02-24
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1001,955,671,80.9,77.1,54.2,1238,Flakstad,2022-02-24
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9083,8486,5460,78.8,73.7,47.4,11521,Vestvågøy,2022-02-24
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7703,7069,4557,79.7,73.1,47.1,9670,Vågan,2022-02-24
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6528,6062,4122,80.9,75.2,51.1,8065,Hadsel,2022-02-24
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2082,1983,1582,80.8,77,61.4,2576,Bø,2022-02-24
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3456,3203,2184,78.3,72.5,49.5,4416,Øksnes,2022-02-24
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8392,7788,5481,79.8,74.1,52.1,10514,Sortland,2022-02-24
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3801,3573,2775,82.8,77.9,60.5,4588,Andøy,2022-02-24
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,811,771,597,82,78,60.4,989,Moskenes,2022-02-24
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2243,2120,1630,83,78.5,60.3,2701,Hamarøy,2022-02-24
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25289,23638,17122,80.6,75.3,54.6,31387,Halden,2022-02-24
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40934,38149,29689,82.4,76.8,59.8,49668,Moss,2022-02-24
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46648,43800,34555,81.3,76.3,60.2,57372,Sarpsborg,2022-02-24
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66494,61712,45085,79.9,74.2,54.2,83193,Fredrikstad,2022-02-24
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,78947,73228,51907,77.5,71.9,51,101859,Drammen,2022-02-24
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22398,21007,15755,80.9,75.9,56.9,27694,Kongsberg,2022-02-24
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25016,23314,15668,81.1,75.6,50.8,30835,Ringerike,2022-02-24
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4085,3863,3141,87,82.3,66.9,4694,Hvaler,2022-02-24
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1109,1059,858,83.7,79.9,64.8,1325,Aremark,2022-02-24
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3022,2868,2200,83.9,79.6,61.1,3601,Marker,2022-02-24
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35136,32763,22167,77.7,72.5,49,45201,Indre Østfold,2022-02-24
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3037,2808,2115,79.4,73.4,55.3,3825,Skiptvet,2022-02-24
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6640,6236,4734,80.8,75.8,57.6,8222,Rakkestad,2022-02-24
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6040,5653,4287,79.8,74.7,56.6,7568,Råde,2022-02-24
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4468,4135,3295,77,71.2,56.8,5805,Våler,2022-02-24
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14297,13301,9377,78.2,72.7,51.3,18290,Vestby,2022-02-24
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,47752,43917,30671,79.5,73.2,51.1,60034,Nordre Follo,2022-02-24
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16171,14813,9455,79.1,72.5,46.3,20439,Ås,2022-02-24
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12989,12094,8964,81.4,75.8,56.2,15953,Frogn,2022-02-24
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15312,13987,9691,77.3,70.6,48.9,19805,Nesodden,2022-02-24
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101404,93103,71023,79.1,72.6,55.4,128233,Bærum,2022-02-24
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75190,68978,50094,79.2,72.7,52.8,94915,Asker,2022-02-24
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14131,13201,9786,80.3,75,55.6,17591,Aurskog-Høland,2022-02-24
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14310,13056,9057,76.4,69.7,48.4,18730,Rælingen,2022-02-24
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8730,7927,6049,78.9,71.6,54.7,11065,Enebakk,2022-02-24
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34494,31658,21536,80.7,74.1,50.4,42740,Lørenskog,2022-02-24
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,68759,62983,42893,79.1,72.4,49.3,86953,Lillestrøm,2022-02-24
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19760,18175,13869,80.8,74.3,56.7,24454,Nittedal,2022-02-24
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5520,5114,3787,78.4,72.6,53.8,7043,Gjerdrum,2022-02-24
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30906,28219,19815,76.4,69.7,49,40459,Ullensaker,2022-02-24
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18479,17176,11945,78.9,73.3,51,23422,Nes,2022-02-24
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20751,19276,13785,79.7,74.1,53,26031,Eidsvoll,2022-02-24
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11569,10639,7647,79,72.7,52.2,14637,Nannestad,2022-02-24
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2265,2123,1502,79.8,74.8,52.9,2838,Hurdal,2022-02-24
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5252,4853,3634,77.1,71.3,53.4,6811,Hole,2022-02-24
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,878,844,722,83.7,80.5,68.8,1049,Flå,2022-02-24
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2724,2597,1995,83.5,79.6,61.2,3262,Nesbyen,2022-02-24
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3778,3535,2725,81.5,76.3,58.8,4636,Gol,2022-02-24
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1976,1853,1357,77.6,72.8,53.3,2546,Hemsedal,2022-02-24
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3788,3585,2673,81.5,77.1,57.5,4648,Ål,2022-02-24
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3546,3334,2463,80,75.2,55.5,4434,Hol,2022-02-24
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2837,2639,2189,81.9,76.2,63.2,3465,Sigdal,2022-02-24
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1742,1628,1333,78.5,73.4,60.1,2219,Krødsherad,2022-02-24
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11329,10607,7677,80,74.9,54.2,14166,Modum,2022-02-24
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15193,14105,9525,77.1,71.6,48.3,19709,Øvre Eiker,2022-02-24
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21404,19791,14645,78.9,73,54,27118,Lier,2022-02-24
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2153,2019,1650,79.4,74.4,60.8,2713,Flesberg,2022-02-24
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1167,1123,958,84.2,81,69.1,1386,Rollag,2022-02-24
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1968,1868,1403,81.6,77.4,58.2,2412,Nore og Uvdal,2022-02-24
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5601,5272,4030,81.6,76.8,58.7,6867,Jevnaker,2022-02-24
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7390,6842,5131,81.5,75.5,56.6,9062,Lunner,2022-02-24
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15041,14229,10416,84.3,79.7,58.3,17851,Kongsvinger,2022-02-24
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26396,24532,18670,83.8,77.9,59.3,31509,Hamar,2022-02-24
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23737,22229,17288,83.3,78,60.7,28493,Lillehammer,2022-02-24
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24957,23414,16346,82.1,77,53.8,30395,Gjøvik,2022-02-24
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28484,26465,18109,81.6,75.8,51.9,34897,Ringsaker,2022-02-24
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6186,5853,4499,81.1,76.8,59,7625,Løten,2022-02-24
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16788,15780,11925,79.7,74.9,56.6,21072,Stange,2022-02-24
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4202,3989,3034,83.4,79.2,60.2,5038,Nord-Odal,2022-02-24
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6488,6137,4448,82,77.5,56.2,7914,Sør-Odal,2022-02-24
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5186,4964,3884,85,81.4,63.7,6099,Eidskog,2022-02-24
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3944,3753,2917,86.8,82.6,64.2,4545,Grue,2022-02-24
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6055,5708,4190,83.8,79,58,7227,Åsnes,2022-02-24
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2985,2841,2072,83.2,79.2,57.8,3587,Våler,2022-02-24
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17459,16231,11815,82,76.2,55.5,21292,Elverum,2022-02-24
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5483,5160,4254,83.3,78.4,64.7,6580,Trysil,2022-02-24
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3512,3299,2651,81,76,61.1,4338,Åmot,2022-02-24
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1952,1851,1552,82.1,77.8,65.3,2378,Stor-Elvdal,2022-02-24
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1526,1434,1202,87.7,82.4,69,1741,Rendalen,2022-02-24
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1081,1040,786,86.5,83.2,62.9,1250,Engerdal,2022-02-24
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1299,1202,1010,83.1,76.9,64.6,1563,Tolga,2022-02-24
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4629,4287,3288,83.6,77.4,59.4,5537,Tynset,2022-02-24
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2025,1884,1491,84.2,78.3,62,2405,Alvdal,2022-02-24
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1335,1264,1074,87.9,83.3,70.8,1518,Folldal,2022-02-24
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1592,1518,1169,85.1,81.2,62.5,1870,Os,2022-02-24
