granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23961,14677,64.2,39.3,37323,Haugesund,2021-08-20
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52885,33429,65.7,41.6,80450,Sandnes,2021-08-20
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2157,1894,66.2,58.2,3257,Sokndal,2021-08-20
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2150,1511,67.7,47.6,3174,Lund,2021-08-20
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1871,1348,67,48.3,2791,Bjerkreim,2021-08-20
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11884,7794,62.2,40.8,19120,Hå,2021-08-20
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12635,7971,63.7,40.2,19848,Klepp,2021-08-20
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12669,7996,66.3,41.9,19106,Time,2021-08-20
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7541,4892,62.5,40.6,12064,Gjesdal,2021-08-20
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18233,10827,66.4,39.4,27457,Sola,2021-08-20
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7651,4327,67.6,38.2,11315,Randaberg,2021-08-20
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8883,5230,68,40,13070,Strand,2021-08-20
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1772,1175,68.7,45.5,2580,Hjelmeland,2021-08-20
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2687,2038,70.5,53.5,3809,Suldal,2021-08-20
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3238,1985,71,43.5,4561,Sauda,2021-08-20
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,375,293,74,57.8,507,Kvitsøy,2021-08-20
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,614,469,71.5,54.6,859,Bokn,2021-08-20
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7277,5319,65.1,47.6,11178,Tysvær,2021-08-20
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28403,20515,67.1,48.4,42345,Karmøy,2021-08-20
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,155,129,80.7,67.2,192,Utsira,2021-08-20
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5903,3901,67.8,44.8,8705,Vindafjord,2021-08-20
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17477,12072,72.5,50.1,24099,Kristiansund,2021-08-20
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23301,12431,73.1,39,31870,Molde,2021-08-20
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,45378,26367,68.1,39.5,66670,Ålesund,2021-08-20
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2340,1823,75.9,59.1,3083,Vanylven,2021-08-20
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1667,1306,68.2,53.4,2445,Sande,2021-08-20
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5959,4229,67.3,47.7,8858,Herøy,2021-08-20
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5825,3799,67.9,44.3,8575,Ulstein,2021-08-20
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3347,2196,65.1,42.7,5140,Hareid,2021-08-20
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7613,4818,70.3,44.5,10830,Ørsta,2021-08-20
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3235,2087,72.2,46.6,4482,Stranda,2021-08-20
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5446,3949,71.7,52,7596,Sykkylven,2021-08-20
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6447,5549,68.5,59,9409,Sula,2021-08-20
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5579,3864,65.6,45.4,8506,Giske,2021-08-20
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4931,2937,70.9,42.2,6958,Vestnes,2021-08-20
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4887,2976,69.6,42.4,7026,Rauma,2021-08-20
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2482,1893,70.5,53.7,3522,Aukra,2021-08-20
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4092,2128,70.5,36.6,5808,Averøy,2021-08-20
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1850,1381,69.6,52,2658,Gjemnes,2021-08-20
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2220,1887,74.4,63.2,2985,Tingvoll,2021-08-20
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5325,2777,76.6,39.9,6956,Sunndal,2021-08-20
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4447,2434,75.7,41.5,5872,Surnadal,2021-08-20
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1513,983,71.1,46.2,2128,Smøla,2021-08-20
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2531,1547,73,44.6,3468,Aure,2021-08-20
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7662,4731,71.1,43.9,10781,Volda,2021-08-20
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1903,1556,76.1,62.2,2502,Fjord,2021-08-20
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9145,5845,68.7,43.9,13317,Hustadvika,2021-08-20
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,37226,23918,70.8,45.5,52560,Bodø,2021-08-20
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15248,10171,70.4,47,21661,Narvik,2021-08-20
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1004,596,71.9,42.7,1397,Bindal,2021-08-20
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1447,729,72.7,36.6,1990,Sømna,2021-08-20
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5688,3125,72.9,40,7803,Brønnøy,2021-08-20
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,879,525,74.4,44.4,1182,Vega,2021-08-20
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,325,217,69.9,46.7,465,Vevelstad,2021-08-20
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1192,762,66.5,42.5,1793,Herøy,2021-08-20
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5251,3741,71,50.6,7394,Alstahaug,2021-08-20
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1533,953,67.3,41.8,2278,Leirfjord,2021-08-20
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9623,5714,72.5,43.1,13268,Vefsn,2021-08-20
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1036,623,71.3,42.9,1453,Grane,2021-08-20
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,966,520,76.2,41,1267,Hattfjelldal,2021-08-20
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,998,756,72.8,55.1,1371,Dønna,2021-08-20
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1134,848,66.7,49.9,1701,Nesna,2021-08-20
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3013,2095,68,47.3,4428,Hemnes,2021-08-20
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18446,10842,70.7,41.6,26083,Rana,2021-08-20
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1213,684,64.7,36.5,1876,Lurøy,2021-08-20
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,300,203,67.9,45.9,442,Træna,2021-08-20
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,768,460,63.7,38.1,1206,Rødøy,2021-08-20
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4315,2787,69.1,44.6,6247,Meløy,2021-08-20
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1352,1013,70.4,52.8,1920,Gildeskål,2021-08-20
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,788,570,78.9,57.1,999,Beiarn,2021-08-20
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3207,2172,69.2,46.9,4632,Saltdal,2021-08-20
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7025,4672,72.9,48.5,9640,Fauske,2021-08-20
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1379,783,72.1,41,1912,Sørfold,2021-08-20
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1811,1069,70,41.3,2586,Steigen,2021-08-20
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1486,1069,74.2,53.4,2003,Lødingen,2021-08-20
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,947,685,71.5,51.7,1324,Evenes,2021-08-20
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,383,218,78.5,44.7,488,Røst,2021-08-20
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,480,358,68.8,51.3,698,Værøy,2021-08-20
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,885,641,71.5,51.8,1238,Flakstad,2021-08-20
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7947,4885,69,42.4,11521,Vestvågøy,2021-08-20
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6426,4186,66.5,43.3,9670,Vågan,2021-08-20
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5643,4569,70,56.7,8065,Hadsel,2021-08-20
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1882,1128,73.1,43.8,2576,Bø,2021-08-20
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3044,1918,68.9,43.4,4416,Øksnes,2021-08-20
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7282,4751,69.3,45.2,10514,Sortland,2021-08-20
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3319,2190,72.3,47.7,4588,Andøy,2021-08-20
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,701,529,70.9,53.5,989,Moskenes,2021-08-20
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1929,1367,71.4,50.6,2701,Hamarøy,2021-08-20
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22264,15088,70.9,48.1,31387,Halden,2021-08-20
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,36411,25216,73.3,50.8,49668,Moss,2021-08-20
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42063,33535,73.3,58.5,57372,Sarpsborg,2021-08-20
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,59505,40907,71.5,49.2,83193,Fredrikstad,2021-08-20
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,70515,43338,69.2,42.5,101859,Drammen,2021-08-20
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19653,12400,71,44.8,27694,Kongsberg,2021-08-20
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22105,14392,71.7,46.7,30835,Ringerike,2021-08-20
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3680,2617,78.4,55.8,4694,Hvaler,2021-08-20
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1015,840,76.6,63.4,1325,Aremark,2021-08-20
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2736,1987,76,55.2,3601,Marker,2021-08-20
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30441,21049,67.3,46.6,45201,Indre Østfold,2021-08-20
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2702,2049,70.6,53.6,3825,Skiptvet,2021-08-20
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5903,4279,71.8,52,8222,Rakkestad,2021-08-20
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5408,3743,71.5,49.5,7568,Råde,2021-08-20
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3934,2505,67.8,43.2,5805,Våler,2021-08-20
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12422,9335,67.9,51,18290,Vestby,2021-08-20
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41850,26546,69.7,44.2,60034,Nordre Follo,2021-08-20
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13891,7659,68,37.5,20439,Ås,2021-08-20
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11588,8693,72.6,54.5,15953,Frogn,2021-08-20
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13471,8486,68,42.8,19805,Nesodden,2021-08-20
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,90409,57511,70.5,44.8,128233,Bærum,2021-08-20
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,65959,44774,69.5,47.2,94915,Asker,2021-08-20
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12536,9004,71.3,51.2,17591,Aurskog-Høland,2021-08-20
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12563,8826,67.1,47.1,18730,Rælingen,2021-08-20
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7683,4679,69.4,42.3,11065,Enebakk,2021-08-20
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30126,18570,70.5,43.4,42740,Lørenskog,2021-08-20
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60763,37064,69.9,42.6,86953,Lillestrøm,2021-08-20
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17439,10909,71.3,44.6,24454,Nittedal,2021-08-20
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4787,3221,68,45.7,7043,Gjerdrum,2021-08-20
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,27028,23070,66.8,57,40459,Ullensaker,2021-08-20
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16314,10030,69.7,42.8,23422,Nes,2021-08-20
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18388,10798,70.6,41.5,26031,Eidsvoll,2021-08-20
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9980,6959,68.2,47.5,14637,Nannestad,2021-08-20
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2002,1312,70.5,46.2,2838,Hurdal,2021-08-20
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4622,3123,67.9,45.9,6811,Hole,2021-08-20
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,773,429,73.7,40.9,1049,Flå,2021-08-20
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2395,1621,73.4,49.7,3262,Nesbyen,2021-08-20
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3370,2084,72.7,45,4636,Gol,2021-08-20
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1714,1254,67.3,49.3,2546,Hemsedal,2021-08-20
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3314,2057,71.3,44.3,4648,Ål,2021-08-20
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3100,1850,69.9,41.7,4434,Hol,2021-08-20
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2499,1906,72.1,55,3465,Sigdal,2021-08-20
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1561,1150,70.3,51.8,2219,Krødsherad,2021-08-20
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10083,8057,71.2,56.9,14166,Modum,2021-08-20
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13217,8207,67.1,41.6,19709,Øvre Eiker,2021-08-20
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18797,12524,69.3,46.2,27118,Lier,2021-08-20
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1905,1608,70.2,59.3,2713,Flesberg,2021-08-20
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1056,666,76.2,48.1,1386,Rollag,2021-08-20
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1770,1234,73.4,51.2,2412,Nore og Uvdal,2021-08-20
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4978,3420,72.5,49.8,6867,Jevnaker,2021-08-20
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6449,4369,71.2,48.2,9062,Lunner,2021-08-20
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13399,10461,75.1,58.6,17851,Kongsvinger,2021-08-20
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23326,14441,74,45.8,31509,Hamar,2021-08-20
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21116,14822,74.1,52,28493,Lillehammer,2021-08-20
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22067,11733,72.6,38.6,30395,Gjøvik,2021-08-20
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25171,13461,72.1,38.6,34897,Ringsaker,2021-08-20
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5544,3911,72.7,51.3,7625,Løten,2021-08-20
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14987,9423,71.1,44.7,21072,Stange,2021-08-20
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3737,2934,74.2,58.2,5038,Nord-Odal,2021-08-20
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5773,3652,72.9,46.1,7914,Sør-Odal,2021-08-20
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4809,3881,78.8,63.6,6099,Eidskog,2021-08-20
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3492,2441,76.8,53.7,4545,Grue,2021-08-20
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5397,4147,74.7,57.4,7227,Åsnes,2021-08-20
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2673,2234,74.5,62.3,3587,Våler,2021-08-20
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15282,10252,71.8,48.1,21292,Elverum,2021-08-20
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4970,3620,75.5,55,6580,Trysil,2021-08-20
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3132,2185,72.2,50.4,4338,Åmot,2021-08-20
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1710,1289,71.9,54.2,2378,Stor-Elvdal,2021-08-20
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1350,914,77.5,52.5,1741,Rendalen,2021-08-20
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,999,585,79.9,46.8,1250,Engerdal,2021-08-20
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1116,666,71.4,42.6,1563,Tolga,2021-08-20
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4132,3520,74.6,63.6,5537,Tynset,2021-08-20
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1749,1195,72.7,49.7,2405,Alvdal,2021-08-20
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1213,697,79.9,45.9,1518,Folldal,2021-08-20
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1456,780,77.9,41.7,1870,Os,2021-08-20
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1826,1178,72.7,46.9,2512,Dovre,2021-08-20
total,municip,municip3432,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1412,763,71.3,38.5,1980,Lesja,2021-08-20
total,municip,municip3433,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1647,1082,75.4,49.6,2183,Skjåk,2021-08-20
total,municip,municip3434,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1736,1170,78.8,53.1,2204,Lom,2021-08-20
total,municip,municip3435,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2616,1523,73.4,42.7,3564,Vågå,2021-08-20
total,municip,municip3436,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3867,2856,67.8,50.1,5705,Nord-Fron,2021-08-20
total,municip,municip3437,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4102,2522,73.4,45.1,5592,Sel,2021-08-20
total,municip,municip3438,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2109,1204,68.8,39.3,3064,Sør-Fron,2021-08-20
total,municip,municip3439,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3189,2362,72.3,53.6,4408,Ringebu,2021-08-20
total,municip,municip3440,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3538,2303,69.5,45.2,5093,Øyer,2021-08-20
total,municip,municip3441,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4487,2725,74.5,45.2,6023,Gausdal,2021-08-20
total,municip,municip3442,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10559,7019,71,47.2,14871,Østre Toten,2021-08-20
total,municip,municip3443,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10108,5736,75.1,42.6,13459,Vestre Toten,2021-08-20
total,municip,municip3446,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9857,6220,72.4,45.7,13611,Gran,2021-08-20
total,municip,municip3447,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4141,2989,74.2,53.6,5579,Søndre Land,2021-08-20
total,municip,municip3448,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4866,3156,73.9,48,6581,Nordre Land,2021-08-20
total,municip,municip3449,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2141,1560,73.7,53.7,2904,Sør-Aurdal,2021-08-20
