granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,543623,493020,173497,78,70.7,24.9,697010,Oslo,2022-01-04
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,367990,336527,128286,76.2,69.7,26.6,482645,Rogaland,2022-01-04
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,212151,195994,82587,79.9,73.8,31.1,265544,Møre og Romsdal,2022-01-04
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,193641,178889,72020,80.6,74.4,30,240345,Nordland,2022-01-04
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,989654,900121,373771,79,71.9,29.8,1252384,Viken,2022-01-04
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,304103,281621,123065,82.1,76,33.2,370603,Innlandet,2022-01-04
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,339303,312435,138145,80.4,74.1,32.7,421882,Vestfold og Telemark,2022-01-04
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,243445,222914,94499,78.8,72.2,30.6,308843,Agder,2022-01-04
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,501254,457819,190644,78.5,71.7,29.8,638821,Vestland,2022-01-04
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,381817,352997,136979,81,74.9,29.1,471124,Trøndelag,2022-01-04
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,191370,176444,71239,79,72.9,29.4,242168,Troms og Finnmark,2022-01-04
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,543614,493014,173493,78,70.7,24.9,697010,Oslo,2022-01-04
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11748,10831,5326,79.4,73.2,36,14787,Eigersund,2022-01-04
