granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12984,12880,11915,95,95,90.9611420719139,13099,Rogaland,2022-05-03
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6098,5991,5097,95,95,88.8753269398431,5735,Rogaland,2022-05-03
total,county,county11,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9367,510,,69.9813223757938,3.810235338065,,13385,Rogaland,2022-05-03
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5510,4994,,88.2164585334614,79.9551713096382,,6246,Rogaland,2022-05-03
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,19076,17907,7162,88.3393535241271,82.9258127257572,33.1666203575067,21594,Rogaland,2022-05-03
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,43312,41280,21228,83.9851854724554,80.0449865234337,41.1626689418472,51571,Rogaland,2022-05-03
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,14998,14542,9516,84.9311965569964,82.348943881307,53.8875361005719,17659,Rogaland,2022-05-03
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30667,30149,24332,89.9272769925518,88.4083044982699,71.3506539205912,34102,Rogaland,2022-05-03
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26776,26510,24522,93.7305282318759,92.7993839045052,85.8403052473133,28567,Rogaland,2022-05-03
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20994,20854,20040,95,95,93.114022860329,21522,Rogaland,2022-05-03
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11473,11394,10638,95,95,92.8515318146112,11457,Rogaland,2022-05-03
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3555,3497,3001,95,95,91.2712895377129,3288,Rogaland,2022-05-03
total,county,county15,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,5325,715,,82.0493066255778,11.0169491525424,,6490,Møre og Romsdal,2022-05-03
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3029,3109,,93.4299814929056,95,,3242,Møre og Romsdal,2022-05-03
total,county,county15,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,10137,9878,5709,93.2824146498574,90.8990521763136,52.5351983068004,10867,Møre og Romsdal,2022-05-03
total,county,county15,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,20801,20211,12624,89.946380697051,87.3951396696359,54.5879097120125,23126,Møre og Romsdal,2022-05-03
total,county,county15,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,7228,7112,5371,91.912512716175,90.4374364191251,68.2985757884029,7864,Møre og Romsdal,2022-05-03
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,16106,15923,13776,94.2698273339187,93.1987123207492,80.6321334503951,17085,Møre og Romsdal,2022-05-03
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15351,15240,14335,95,95,89.7564335357836,15971,Møre og Romsdal,2022-05-03
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14584,14511,14228,95,95,95,14952,Møre og Romsdal,2022-05-03
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9247,9178,8554,95,95,92.0081746800043,9297,Møre og Romsdal,2022-05-03
total,county,county15,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4821,4732,4033,95,95,89.602310597645,4501,Møre og Romsdal,2022-05-03
total,county,county15,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,5584,691,,82.2506996612167,10.1782294888791,,6789,Møre og Romsdal,2022-05-03
total,county,county15,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3066,3036,,90.6296186816435,89.7428318060893,,3383,Møre og Romsdal,2022-05-03
total,county,county15,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,10875,10428,4698,91.2561886380801,87.5052446085424,39.4226734916506,11917,Møre og Romsdal,2022-05-03
total,county,county15,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,21860,21062,11724,85.7759466352757,82.6446929566412,46.0035314891112,25485,Møre og Romsdal,2022-05-03
total,county,county15,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,7093,6937,4791,84.834349958139,82.9685444324842,57.3017581628992,8361,Møre og Romsdal,2022-05-03
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16631,16352,13427,89.9799816047179,88.4704863929016,72.6451333657956,18483,Møre og Romsdal,2022-05-03
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,16097,15996,15001,94.3939482788952,93.8016771242597,87.9669266404738,17053,Møre og Romsdal,2022-05-03
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14820,14757,14482,95,95,95,15199,Møre og Romsdal,2022-05-03
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8563,8503,7991,95,95,94.089249970564,8493,Møre og Romsdal,2022-05-03
total,county,county15,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2791,2755,2360,95,95,92.8768201495474,2541,Møre og Romsdal,2022-05-03
total,county,county18,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,4416,451,,82.0360393832435,8.3782277540405,,5383,Nordland,2022-05-03
total,county,county18,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,2498,2462,,93.6984246061516,92.3480870217555,,2666,Nordland,2022-05-03
total,county,county18,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,8686,8421,4039,92.5420839548263,89.7187300234392,43.032175580652,9386,Nordland,2022-05-03
total,county,county18,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,19142,18467,10539,89.7842401500938,86.6181988742964,49.4324577861163,21320,Nordland,2022-05-03
total,county,county18,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6077,5947,4117,92.1735173669043,90.2017291066282,62.4450174427423,6593,Nordland,2022-05-03
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,14800,14623,11920,93.8074412118907,92.6855549217215,75.5530202193066,15777,Nordland,2022-05-03
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15018,14878,13432,95,94.7220984274527,85.5160119691857,15707,Nordland,2022-05-03
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13541,13459,13039,95,95,93.6037329504666,13930,Nordland,2022-05-03
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9130,9060,8262,95,95,89.9901971462804,9181,Nordland,2022-05-03
total,county,county18,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4220,4136,3348,95,95,83.0357142857143,4032,Nordland,2022-05-03
total,county,county18,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,4683,449,,81.1330561330561,7.77893277893278,,5772,Nordland,2022-05-03
total,county,county18,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,2690,2558,,92.7266459841434,88.1764908652189,,2901,Nordland,2022-05-03
total,county,county18,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,9298,8800,3036,89.4468494468495,84.6560846560847,29.2063492063492,10395,Nordland,2022-05-03
total,county,county18,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,19884,19107,9330,85.5630620938939,82.2195447308404,40.148027023538,23239,Nordland,2022-05-03
total,county,county18,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6011,5846,3624,85.8591629767176,83.5023568061706,51.7640337094701,7001,Nordland,2022-05-03
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,14628,14402,11144,90.7838391361013,89.3812449574877,69.1615465772978,16113,Nordland,2022-05-03
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,15391,15256,13629,94.7429978454909,93.911972914743,83.8965835641736,16245,Nordland,2022-05-03
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14117,14041,13538,95,95,93.507390523553,14478,Nordland,2022-05-03
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8586,8511,7820,95,95,91.6549460853258,8532,Nordland,2022-05-03
total,county,county18,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2525,2472,2027,95,95,87.4083656748599,2319,Nordland,2022-05-03
total,county,county30,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,23065,1859,,72.5839443622746,5.85014318532272,,31777,Viken,2022-05-03
total,county,county30,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,13766,12279,,89.3838062463477,79.7285890526589,,15401,Viken,2022-05-03
total,county,county30,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,43624,41607,22628,92.5256638669721,88.247645711377,47.9935522185459,47148,Viken,2022-05-03
total,county,county30,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,102475,97570,55881,88.154329218461,83.934792894318,48.0717450212913,116245,Viken,2022-05-03
total,county,county30,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,38876,37627,25495,91.4686367700344,88.5299515316926,59.9854124511788,42502,Viken,2022-05-03
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,86035,84479,68504,94.1724405915126,92.4692695848247,74.983307610635,91359,Viken,2022-05-03
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,74839,74135,67355,95,94.4671687245945,85.8276947385858,78477,Viken,2022-05-03
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,61810,61443,59209,95,95,92.9512237240773,63699,Viken,2022-05-03
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,42329,42015,39244,95,95,91.8417973320852,42730,Viken,2022-05-03
total,county,county30,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,17827,17468,14720,95,95,88.4668549792656,16639,Viken,2022-05-03
total,county,county30,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,24071,1813,,71.4909414909415,5.38461538461539,,33670,Viken,2022-05-03
total,county,county30,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,14114,12112,,86.276667277951,74.0387554251482,,16359,Viken,2022-05-03
total,county,county30,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,46593,43516,19195,89.4230769230769,83.5175802241671,36.8397819745125,52104,Viken,2022-05-03
total,county,county30,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,100461,95056,51151,83.2644028743587,78.7846137269691,42.3951331504397,120653,Viken,2022-05-03
total,county,county30,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,37083,35810,23057,85.0176532624146,82.0991333852997,52.8612040900546,43618,Viken,2022-05-03
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,86159,84384,66152,90.6030811293969,88.7365266312635,69.5641200904359,95095,Viken,2022-05-03
total,county,county30,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,76576,75784,67970,94.0355875382216,93.0630088539044,83.4673903699974,81433,Viken,2022-05-03
total,county,county30,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,59303,58984,56920,95,95,93.1663802275145,61095,Viken,2022-05-03
total,county,county30,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,36241,36005,33757,95,95,93.3648633698418,36156,Viken,2022-05-03
total,county,county30,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,10510,10332,8787,95,95,91.3314624259433,9621,Viken,2022-05-03
total,county,county34,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6568,629,,81.3173207874211,7.78754488052495,,8077,Innlandet,2022-05-03
total,county,county34,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3713,3619,,90.9157688540646,88.6141038197845,,4084,Innlandet,2022-05-03
total,county,county34,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,13551,13083,7109,92.7388447851081,89.5359978100192,48.6517930468109,14612,Innlandet,2022-05-03
total,county,county34,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,27308,26341,15728,89.475753604194,86.3073394495413,51.5334207077326,30520,Innlandet,2022-05-03
total,county,county34,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,9551,9352,6676,92.6921583850932,90.7608695652174,64.7903726708075,10304,Innlandet,2022-05-03
total,county,county34,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,24225,23865,19649,94.0083045519811,92.6112771159145,76.250533586868,25769,Innlandet,2022-05-03
total,county,county34,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24223,24039,21983,95,94.5375176970269,86.4519427402863,25428,Innlandet,2022-05-03
total,county,county34,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,22794,22672,22041,95,95,93.8593876421241,23483,Innlandet,2022-05-03
total,county,county34,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15613,15479,14388,95,95,91.7251051893408,15686,Innlandet,2022-05-03
total,county,county34,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6972,6838,5658,95,95,87.4497681607419,6470,Innlandet,2022-05-03
total,county,county34,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,7049,598,,80.5507941949491,6.83350474231516,,8751,Innlandet,2022-05-03
total,county,county34,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3843,3614,,89.7058823529412,84.3604108309991,,4284,Innlandet,2022-05-03
total,county,county34,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,14415,13709,5732,90.7288519637462,86.2852467270896,36.0775427995972,15888,Innlandet,2022-05-03
total,county,county34,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,28332,27225,14704,86.141684402554,82.7759197324415,44.706597750076,32890,Innlandet,2022-05-03
total,county,county34,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,9166,8948,5876,87.7381066334833,85.6513831722026,56.2458121948885,10447,Innlandet,2022-05-03
total,county,county34,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,23963,23620,18669,91.9214392573555,90.6057002570102,71.6137941616479,26069,Innlandet,2022-05-03
total,county,county34,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,24437,24256,21725,94.6363565951514,93.9354039191387,84.1336844551158,25822,Innlandet,2022-05-03
total,county,county34,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22327,22217,21621,95,95,94.2296796687732,22945,Innlandet,2022-05-03
total,county,county34,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13562,13462,12509,95,95,92.6661234165494,13499,Innlandet,2022-05-03
total,county,county34,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4204,4118,3455,95,95,90.1617954070981,3832,Innlandet,2022-05-03
total,county,county38,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,7368,557,,75.6080041046691,5.71575166752181,,9745,Vestfold og Telemark,2022-05-03
total,county,county38,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,4473,4044,,90.3818953323904,81.713477470196,,4949,Vestfold og Telemark,2022-05-03
total,county,county38,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,14529,13868,7168,92.2300514187774,88.0340252650289,45.5024439789247,15753,Vestfold og Telemark,2022-05-03
total,county,county38,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,32471,31192,17791,87.8972443289481,84.4350603648963,48.1592767040225,36942,Vestfold og Telemark,2022-05-03
total,county,county38,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,11786,11523,7993,91.9775245824879,89.9250819416264,62.3770875604807,12814,Vestfold og Telemark,2022-05-03
total,county,county38,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,27838,27436,22286,93.2502596053998,91.9036612735738,74.6524637389877,29853,Vestfold og Telemark,2022-05-03
total,county,county38,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,26992,26718,24412,95,94.1935483870968,86.0638110347259,28365,Vestfold og Telemark,2022-05-03
total,county,county38,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24386,24258,23344,95,95,92.7305950583936,25174,Vestfold og Telemark,2022-05-03
total,county,county38,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15972,15867,14769,95,95,91.4829038652131,16144,Vestfold og Telemark,2022-05-03
total,county,county38,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7166,7038,5993,95,95,89.4611135990446,6699,Vestfold og Telemark,2022-05-03
total,county,county38,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8048,573,,75.7601430857573,5.3939565094606,,10623,Vestfold og Telemark,2022-05-03
total,county,county38,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4603,4033,,87.9946472949723,77.0980692028293,,5231,Vestfold og Telemark,2022-05-03
total,county,county38,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,15720,14861,6181,88.9693814024563,84.1077593525384,34.9821721659404,17669,Vestfold og Telemark,2022-05-03
total,county,county38,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,32776,31273,16127,84.2310855263158,80.3685238486842,41.4447985197368,38912,Vestfold og Telemark,2022-05-03
total,county,county38,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,11341,11023,7114,86.744684105859,84.3123757075111,54.4133394523482,13074,Vestfold og Telemark,2022-05-03
total,county,county38,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,27380,26908,20906,91.2392948782032,89.6664334033124,69.6657669365857,30009,Vestfold og Telemark,2022-05-03
total,county,county38,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26633,26369,23901,94.1960812053477,93.2623611798826,84.5334936690953,28274,Vestfold og Telemark,2022-05-03
total,county,county38,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,23411,23294,22420,95,95,93.1682180851064,24064,Vestfold og Telemark,2022-05-03
total,county,county38,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13969,13886,13032,95,95,93.3323784287044,13963,Vestfold og Telemark,2022-05-03
total,county,county38,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4144,4067,3423,95,95,90.7235621521336,3773,Vestfold og Telemark,2022-05-03
total,county,county42,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6122,340,,75.2180857599214,4.17741737314166,,8139,Agder,2022-05-03
total,county,county42,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3363,3061,,89.4652833200319,81.4312317105613,,3759,Agder,2022-05-03
total,county,county42,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,12473,11965,6148,92.0244946141361,88.2765235354877,45.3593035266342,13554,Agder,2022-05-03
total,county,county42,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,25265,24333,13705,87.963930088434,84.719030708168,47.7160364877098,28722,Agder,2022-05-03
total,county,county42,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,8863,8678,6113,91.2018933937024,89.2982095081293,62.9038896892365,9718,Agder,2022-05-03
total,county,county42,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,19377,19099,16079,93.5048014283646,92.1632968199585,77.5901172610143,20723,Agder,2022-05-03
total,county,county42,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,17744,17603,16254,94.8623362737236,94.108527131783,86.8965517241379,18705,Agder,2022-05-03
total,county,county42,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,15537,15471,14862,95,95,92.4253731343284,16080,Agder,2022-05-03
total,county,county42,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,10056,9980,9239,95,95,90.3128054740958,10230,Agder,2022-05-03
total,county,county42,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4456,4373,3619,95,95,85.9007832898172,4213,Agder,2022-05-03
total,county,county42,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,6285,365,,75.3597122302158,4.37649880095923,,8340,Agder,2022-05-03
total,county,county42,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3484,3116,,88.8548839581739,79.4695230808467,,3921,Agder,2022-05-03
total,county,county42,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,12951,12197,4829,89.3049234588333,84.1056406012964,33.2988553302993,14502,Agder,2022-05-03
total,county,county42,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,25693,24608,12287,84.9299219886288,81.3433822557187,40.6154964960994,30252,Agder,2022-05-03
total,county,county42,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,8736,8530,5539,87.834305248341,85.7631208526041,55.6907299416851,9946,Agder,2022-05-03
total,county,county42,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,19635,19357,15911,91.4361553506566,90.14156654559,74.0942535158797,21474,Agder,2022-05-03
total,county,county42,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,18066,17889,16483,94.0741512184962,93.1524682357842,85.8310768589877,19204,Agder,2022-05-03
total,county,county42,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,15432,15358,14751,95,95,92.7735849056604,15900,Agder,2022-05-03
total,county,county42,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8733,8668,8047,95,95,92.3562492826811,8713,Agder,2022-05-03
total,county,county42,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2635,2579,2192,95,95,90.8412764193949,2413,Agder,2022-05-03
total,county,county46,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,11541,762,,74.8152469856087,4.93971217425126,,15426,Vestland,2022-05-03
total,county,county46,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,6846,6035,,89.8425196850394,79.1994750656168,,7620,Vestland,2022-05-03
total,county,county46,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,26656,25541,13905,92.5555555555556,88.6840277777778,48.28125,28800,Vestland,2022-05-03
