location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,56563,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,8115.09160557237,Oslo,2021-10-29
county11,1900-01-01,11080,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,2295.68316257291,Rogaland,2021-10-29
county15,1900-01-01,4632,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,1744.34368692194,Møre og Romsdal,2021-10-29
county18,1900-01-01,3556,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,1479.53982816368,Nordland,2021-10-29
county30,1900-01-01,65117,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,5199.44362112579,Viken,2021-10-29
county34,1900-01-01,8544,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,2305.43195818706,Innlandet,2021-10-29
county38,1900-01-01,11859,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,2810.97558084962,Vestfold og Telemark,2021-10-29
county42,1900-01-01,8013,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,2594.52213584248,Agder,2021-10-29
county46,1900-01-01,16131,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,2525.12049541264,Vestland,2021-10-29
county50,1900-01-01,10280,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,2182.01577504012,Trøndelag,2021-10-29
county54,1900-01-01,5115,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,2112.17006375739,Troms og Finnmark,2021-10-29
municip0301,1900-01-01,56554,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,8113.80037589131,Oslo,2021-10-29
municip1101,1900-01-01,182,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,1230.81084736593,Eigersund,2021-10-29
municip1103,1900-01-01,4115,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,2854.72469076706,Stavanger,2021-10-29
municip1106,1900-01-01,1363,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37323,3651.90365190365,Haugesund,2021-10-29
municip1108,1900-01-01,1663,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,80450,2067.12243629584,Sandnes,2021-10-29
municip1111,1900-01-01,18,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3257,552.655818237642,Sokndal,2021-10-29
municip1112,1900-01-01,43,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3174,1354.75740390674,Lund,2021-10-29
municip1114,1900-01-01,36,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2791,1289.86026513794,Bjerkreim,2021-10-29
municip1119,1900-01-01,333,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19120,1741.63179916318,Hå,2021-10-29
municip1120,1900-01-01,394,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19848,1985.0866586054,Klepp,2021-10-29
municip1121,1900-01-01,349,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19106,1826.65131372344,Time,2021-10-29
municip1122,1900-01-01,208,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12064,1724.13793103448,Gjesdal,2021-10-29
municip1124,1900-01-01,614,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27457,2236.22391375606,Sola,2021-10-29
municip1127,1900-01-01,245,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11315,2165.26734423332,Randaberg,2021-10-29
municip1130,1900-01-01,156,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13070,1193.57306809487,Strand,2021-10-29
municip1133,1900-01-01,32,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2580,1240.31007751938,Hjelmeland,2021-10-29
municip1134,1900-01-01,37,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3809,971.38356524022,Suldal,2021-10-29
