granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_n_dose_1,cum_n_dose_2,cum_n_dose_3,cum_n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
day,county,county03,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-02,0,0,0,,0,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-03,0,0,0,,0,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-04,0,0,0,,0,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-05,0,0,0,,0,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-06,0,0,0,,0,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-07,0,0,0,,0,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-08,0,0,0,,0,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-09,0,0,0,,0,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-10,0,0,0,,0,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-11,0,0,0,,0,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-12,0,0,0,,0,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,50,2020-50,2020/2021,21,2020-12-13,0,0,0,,0,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-14,0,0,0,,0,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-15,0,0,0,,0,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-16,0,0,0,,0,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-17,0,0,0,,0,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-18,0,0,0,,0,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-19,0,0,0,,0,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,51,2020-51,2020/2021,22,2020-12-20,0,0,0,,6,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-21,0,0,0,,9,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-22,5,0,0,,14,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-23,7,0,0,,21,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-24,0,0,0,,25,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-25,0,0,0,,25,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-26,0,0,0,,25,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-27,8,0,0,,33,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-28,267,0,0,,300,0,0,,0,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-29,124,0,0,,424,0,0,,0.1,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-30,68,0,0,,492,0,0,,0.1,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-31,12,0,0,,504,0,0,,0.1,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-01,10,0,0,,514,0,0,,0.1,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-02,6,0,0,,520,0,0,,0.1,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-03,0,0,0,,523,0,0,,0.1,0,0,,693494,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-04,9,0,0,,532,0,0,,0.1,0,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-05,490,0,0,,1022,0,0,,0.1,0,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-06,609,0,0,,1631,0,0,,0.2,0,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-07,980,0,0,,2611,0,0,,0.4,0,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-08,455,0,0,,3066,0,0,,0.4,0,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-09,137,0,0,,3203,0,0,,0.5,0,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-10,105,0,0,,3308,0,0,,0.5,0,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-11,88,0,0,,3396,7,0,,0.5,0,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-12,261,0,0,,3657,8,0,,0.5,0,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-13,508,0,0,,4165,11,0,,0.6,0,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-14,1271,0,0,,5436,13,0,,0.8,0,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-15,1647,0,0,,7083,15,0,,1,0,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-16,653,0,0,,7736,16,0,,1.1,0,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-17,281,6,0,,8017,22,0,,1.2,0,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-18,757,232,0,,8774,254,0,,1.3,0,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-19,810,73,0,,9584,327,0,,1.4,0,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-20,1005,102,0,,10589,429,0,,1.5,0.1,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-21,1040,24,0,,11629,453,0,,1.7,0.1,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-22,691,10,0,,12320,463,0,,1.8,0.1,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-23,240,0,0,,12560,467,0,,1.8,0.1,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-24,73,0,0,,12633,470,0,,1.8,0.1,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-25,265,0,0,,12898,474,0,,1.9,0.1,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-26,322,421,0,,13220,895,0,,1.9,0.1,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-27,1114,527,0,,14334,1422,0,,2.1,0.2,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-28,881,865,0,,15215,2287,0,,2.2,0.3,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-29,435,512,0,,15650,2799,0,,2.2,0.4,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-30,102,187,0,,15752,2986,0,,2.3,0.4,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-31,80,48,0,,15832,3034,0,,2.3,0.4,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-01,69,58,0,,15901,3092,0,,2.3,0.4,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-02,1510,173,0,,17411,3265,0,,2.5,0.5,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-03,2459,472,0,,19870,3737,0,,2.9,0.5,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-04,2046,1277,0,,21916,5014,0,,3.1,0.7,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-05,1378,1629,0,,23294,6643,0,,3.3,1,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-06,243,631,0,,23537,7274,0,,3.4,1,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-07,215,279,0,,23752,7553,0,,3.4,1.1,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-08,58,447,0,,23810,8000,0,,3.4,1.1,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-09,1174,252,0,,24984,8252,0,,3.6,1.2,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-10,1835,830,0,,26819,9082,0,,3.8,1.3,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-11,1614,780,0,,28433,9862,0,,4.1,1.4,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-12,1355,436,0,,29788,10298,0,,4.3,1.5,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-13,283,205,0,,30071,10503,0,,4.3,1.5,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-14,103,0,0,,30174,10505,0,,4.3,1.5,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-15,281,451,0,,30455,10956,0,,4.4,1.6,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-16,743,779,0,,31198,11735,0,,4.5,1.7,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-17,1449,1168,0,,32647,12903,0,,4.7,1.9,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-18,1115,945,0,,33762,13848,0,,4.8,2,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-19,1495,964,0,,35257,14812,0,,5.1,2.1,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-20,120,123,0,,35377,14935,0,,5.1,2.1,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-21,19,73,0,,35396,15008,0,,5.1,2.2,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-22,583,122,0,,35979,15130,0,,5.2,2.2,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-23,367,1538,0,,36346,16668,0,,5.2,2.4,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-24,724,2363,0,,37070,19031,0,,5.3,2.7,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-25,650,2006,0,,37720,21037,0,,5.4,3,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-26,823,1381,0,,38543,22418,0,,5.5,3.2,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-27,263,159,0,,38806,22577,0,,5.6,3.2,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,8,2021-08,2020/2021,31,2021-02-28,104,70,0,,38910,22647,0,,5.6,3.2,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,9,2021-09,2020/2021,32,2021-03-01,1065,45,0,,39975,22692,0,,5.7,3.3,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,9,2021-09,2020/2021,32,2021-03-02,809,149,0,,40784,22841,0,,5.9,3.3,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,9,2021-09,2020/2021,32,2021-03-03,1449,189,0,,42233,23030,0,,6.1,3.3,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,9,2021-09,2020/2021,32,2021-03-04,1265,232,0,,43498,23262,0,,6.2,3.3,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,9,2021-09,2020/2021,32,2021-03-05,1333,89,0,,44831,23351,0,,6.4,3.4,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,9,2021-09,2020/2021,32,2021-03-06,141,9,0,,44972,23360,0,,6.5,3.4,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,9,2021-09,2020/2021,32,2021-03-07,86,5,0,,45058,23365,0,,6.5,3.4,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,10,2021-10,2020/2021,33,2021-03-08,692,24,0,,45750,23389,0,,6.6,3.4,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,10,2021-10,2020/2021,33,2021-03-09,836,1350,0,,46586,24739,0,,6.7,3.5,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,10,2021-10,2020/2021,33,2021-03-10,1283,2430,0,,47869,27169,0,,6.9,3.9,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,10,2021-10,2020/2021,33,2021-03-11,952,2414,0,,48821,29583,0,,7,4.2,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,10,2021-10,2020/2021,33,2021-03-12,327,1644,0,,49148,31227,0,,7.1,4.5,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,10,2021-10,2020/2021,33,2021-03-13,38,273,0,,49186,31500,0,,7.1,4.5,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,10,2021-10,2020/2021,33,2021-03-14,14,99,0,,49200,31599,0,,7.1,4.5,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,11,2021-11,2020/2021,34,2021-03-15,47,366,0,,49247,31965,0,,7.1,4.6,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,11,2021-11,2020/2021,34,2021-03-16,1037,152,0,,50284,32117,0,,7.2,4.6,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,11,2021-11,2020/2021,34,2021-03-17,2773,134,0,,53057,32251,0,,7.6,4.6,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,11,2021-11,2020/2021,34,2021-03-18,2064,139,0,,55121,32390,0,,7.9,4.6,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,11,2021-11,2020/2021,34,2021-03-19,2070,194,0,,57191,32584,0,,8.2,4.7,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,11,2021-11,2020/2021,34,2021-03-20,427,26,0,,57618,32610,0,,8.3,4.7,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,11,2021-11,2020/2021,34,2021-03-21,182,20,0,,57800,32630,0,,8.3,4.7,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,12,2021-12,2020/2021,35,2021-03-22,957,22,0,,58757,32652,0,,8.4,4.7,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,12,2021-12,2020/2021,35,2021-03-23,3294,132,0,,62051,32784,0,,8.9,4.7,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,12,2021-12,2020/2021,35,2021-03-24,5115,236,0,,67166,33020,0,,9.6,4.7,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,12,2021-12,2020/2021,35,2021-03-25,5151,69,0,,72317,33089,0,,10.4,4.7,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,12,2021-12,2020/2021,35,2021-03-26,4134,99,0,,76451,33188,0,,11,4.8,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,12,2021-12,2020/2021,35,2021-03-27,683,15,0,,77134,33203,0,,11.1,4.8,0,,697010,Oslo,2022-09-21
day,county,county03,2020,total,total,2021,12,2021-12,2020/2021,35,2021-03-28,162,6,0,,77296,33209,0,,11.1,4.8,0,,697010,Oslo,2022-09-21
