granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14663,13580,9001,75.8,70.2,46.5,19353,Time,2022-05-30
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8859,8202,6260,73,67.6,51.6,12131,Gjesdal,2022-05-30
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21168,19579,13708,76.8,71,49.7,27568,Sola,2022-05-30
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9076,8348,5937,79.2,72.9,51.8,11454,Randaberg,2022-05-30
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10299,9503,7094,77.6,71.6,53.5,13268,Strand,2022-05-30
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2034,1895,1377,80.3,74.8,54.3,2534,Hjelmeland,2022-05-30
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3040,2830,2371,80.3,74.8,62.7,3784,Suldal,2022-05-30
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3679,3423,2664,81.3,75.6,58.9,4525,Sauda,2022-05-30
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,427,404,343,81.6,77.2,65.6,523,Kvitsøy,2022-05-30
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,706,682,504,82.6,79.8,58.9,855,Bokn,2022-05-30
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8566,7804,5477,75.9,69.2,48.5,11283,Tysvær,2022-05-30
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32332,30012,21932,76,70.5,51.6,42541,Karmøy,2022-05-30
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,169,167,152,89.9,88.8,80.9,188,Utsira,2022-05-30
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6754,6281,4748,77,71.6,54.1,8775,Vindafjord,2022-05-30
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19846,18924,14812,82.6,78.8,61.7,24013,Kristiansund,2022-05-30
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26385,24755,18891,82.4,77.4,59,32002,Molde,2022-05-30
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52988,49388,35387,79,73.6,52.7,67114,Ålesund,2022-05-30
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2571,2471,1945,84.4,81.1,63.9,3045,Vanylven,2022-05-30
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1887,1769,1373,77.9,73,56.7,2422,Sande,2022-05-30
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6941,6495,4847,79.2,74.1,55.3,8765,Herøy,2022-05-30
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6765,6306,5060,79.1,73.7,59.1,8557,Ulstein,2022-05-30
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3878,3638,2826,75.7,71,55.1,5126,Hareid,2022-05-30
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8689,8102,6638,80.2,74.8,61.3,10833,Ørsta,2022-05-30
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3635,3397,2740,81.4,76,61.3,4467,Stranda,2022-05-30
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6234,5815,4602,82.5,76.9,60.9,7558,Sykkylven,2022-05-30
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7392,6833,5489,77.4,71.6,57.5,9547,Sula,2022-05-30
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6622,6127,4356,77,71.3,50.7,8597,Giske,2022-05-30
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5639,5321,3775,81.3,76.7,54.4,6936,Vestnes,2022-05-30
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5657,5274,3684,80.6,75.1,52.5,7019,Rauma,2022-05-30
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2914,2803,2045,82.8,79.7,58.1,3518,Aukra,2022-05-30
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4761,4498,3415,81.7,77.2,58.6,5828,Averøy,2022-05-30
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2142,2006,1638,80.3,75.2,61.4,2669,Gjemnes,2022-05-30
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2485,2368,2002,84,80,67.6,2960,Tingvoll,2022-05-30
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5956,5644,4730,85.9,81.4,68.2,6932,Sunndal,2022-05-30
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4990,4747,4038,85.3,81.2,69,5849,Surnadal,2022-05-30
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1780,1713,1390,84,80.8,65.6,2120,Smøla,2022-05-30
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2825,2688,2180,83.5,79.4,64.4,3384,Aure,2022-05-30
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8864,8323,6634,82,77,61.4,10809,Volda,2022-05-30
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2104,1963,1612,84.5,78.8,64.7,2491,Fjord,2022-05-30
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10530,9836,7660,79.3,74,57.7,13287,Hustadvika,2022-05-30
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42972,39985,28611,81.4,75.7,54.2,52803,Bodø,2022-05-30
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17565,16560,12209,81.6,76.9,56.7,21530,Narvik,2022-05-30
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1173,1094,854,83.4,77.8,60.7,1406,Bindal,2022-05-30
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1688,1575,1147,85.2,79.5,57.9,1981,Sømna,2022-05-30
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6387,5920,4224,82.1,76.1,54.3,7777,Brønnøy,2022-05-30
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1006,932,788,85.6,79.3,67.1,1175,Vega,2022-05-30
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,379,362,275,82,78.4,59.5,462,Vevelstad,2022-05-30
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1390,1301,1022,76.2,71.3,56,1825,Herøy,2022-05-30
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6025,5683,4348,82.2,77.5,59.3,7333,Alstahaug,2022-05-30
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1783,1656,1216,79,73.4,53.9,2257,Leirfjord,2022-05-30
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10998,10320,7435,83.1,78,56.2,13233,Vefsn,2022-05-30
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1222,1181,903,83.6,80.8,61.8,1461,Grane,2022-05-30
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1090,1035,833,85.6,81.3,65.4,1273,Hattfjelldal,2022-05-30
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1116,1043,875,81.5,76.2,63.9,1369,Dønna,2022-05-30
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1391,1289,899,81.9,75.9,52.9,1698,Nesna,2022-05-30
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3554,3363,2348,80.4,76.1,53.1,4420,Hemnes,2022-05-30
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21498,20296,14238,82.4,77.8,54.6,26092,Rana,2022-05-30
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1512,1416,1038,80.9,75.8,55.5,1869,Lurøy,2022-05-30
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,371,348,255,82.4,77.3,56.7,450,Træna,2022-05-30
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,920,878,646,79.8,76.1,56,1153,Rødøy,2022-05-30
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4985,4642,3443,80.2,74.7,55.4,6214,Meløy,2022-05-30
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1532,1455,1209,80.9,76.8,63.8,1894,Gildeskål,2022-05-30
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,872,848,696,86.2,83.8,68.8,1012,Beiarn,2022-05-30
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3786,3581,2936,82,77.6,63.6,4617,Saltdal,2022-05-30
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8041,7563,5729,83.7,78.8,59.7,9603,Fauske,2022-05-30
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1569,1513,1221,83.9,81,65.3,1869,Sørfold,2022-05-30
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2100,1988,1450,81,76.7,56,2591,Steigen,2022-05-30
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1654,1576,1225,83.7,79.8,62,1976,Lødingen,2022-05-30
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1087,1039,825,81.5,77.9,61.8,1334,Evenes,2022-05-30
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,417,390,295,88.9,83.2,62.9,469,Røst,2022-05-30
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,530,501,396,78.2,73.9,58.4,678,Værøy,2022-05-30
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1000,956,698,82.2,78.6,57.4,1216,Flakstad,2022-05-30
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9078,8502,5638,78.5,73.5,48.7,11566,Vestvågøy,2022-05-30
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7717,7097,4746,79.4,73,48.8,9724,Vågan,2022-05-30
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6518,6068,4188,80.4,74.8,51.7,8107,Hadsel,2022-05-30
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2083,1987,1605,81.2,77.5,62.6,2565,Bø,2022-05-30
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3459,3218,2246,77.6,72.2,50.4,4458,Øksnes,2022-05-30
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8375,7783,5564,80,74.4,53.2,10468,Sortland,2022-05-30
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3786,3575,2839,82.8,78.2,62.1,4572,Andøy,2022-05-30
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,815,777,621,83,79.1,63.2,982,Moskenes,2022-05-30
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2245,2120,1652,82.9,78.3,61,2708,Hamarøy,2022-05-30
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25321,23705,17446,80.5,75.4,55.5,31444,Halden,2022-05-30
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41102,38407,30607,81.7,76.4,60.9,50290,Moss,2022-05-30
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46753,43962,34843,80.4,75.6,59.9,58182,Sarpsborg,2022-05-30
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66678,62063,46089,79.5,74,54.9,83892,Fredrikstad,2022-05-30
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79100,73584,52891,77.3,71.9,51.7,102273,Drammen,2022-05-30
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22475,21136,16043,80.6,75.8,57.5,27879,Kongsberg,2022-05-30
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25032,23395,16183,80.7,75.4,52.2,31011,Ringerike,2022-05-30
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4095,3882,3174,86.4,81.9,66.9,4741,Hvaler,2022-05-30
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1106,1057,861,84.1,80.4,65.5,1315,Aremark,2022-05-30
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3032,2884,2238,84.7,80.6,62.5,3578,Marker,2022-05-30
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35296,32971,22949,77.4,72.3,50.3,45608,Indre Østfold,2022-05-30
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3047,2830,2166,79.2,73.6,56.3,3846,Skiptvet,2022-05-30
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6639,6245,4799,79.9,75.1,57.7,8312,Rakkestad,2022-05-30
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6041,5659,4325,79.1,74.1,56.7,7633,Råde,2022-05-30
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4480,4153,3362,75.8,70.2,56.9,5913,Våler,2022-05-30
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14352,13381,9689,76.8,71.6,51.8,18699,Vestby,2022-05-30
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,47907,44202,31498,78.5,72.4,51.6,61032,Nordre Follo,2022-05-30
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16187,14895,9804,77.9,71.7,47.2,20780,Ås,2022-05-30
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13009,12162,9162,80.9,75.6,57,16084,Frogn,2022-05-30
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15356,14100,10159,77,70.7,51,19939,Nesodden,2022-05-30
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101504,93487,72451,78.7,72.5,56.2,128982,Bærum,2022-05-30
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75545,69536,51526,78.6,72.4,53.6,96088,Asker,2022-05-30
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14178,13264,9973,79.9,74.7,56.2,17754,Aurskog-Høland,2022-05-30
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14401,13175,9454,75.7,69.3,49.7,19024,Rælingen,2022-05-30
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8747,7966,6166,77.8,70.8,54.8,11249,Enebakk,2022-05-30
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34799,32044,22242,77.9,71.7,49.8,44693,Lørenskog,2022-05-30
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,69139,63591,44700,77.6,71.4,50.2,89095,Lillestrøm,2022-05-30
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19778,18248,14183,79.3,73.1,56.9,24947,Nittedal,2022-05-30
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5580,5185,3961,79.8,74.2,56.7,6989,Gjerdrum,2022-05-30
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31058,28487,20313,74.7,68.5,48.9,41565,Ullensaker,2022-05-30
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18569,17311,12290,77.7,72.4,51.4,23898,Nes,2022-05-30
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20806,19367,14123,77.9,72.5,52.9,26716,Eidsvoll,2022-05-30
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11644,10753,7871,77.2,71.3,52.2,15074,Nannestad,2022-05-30
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2267,2128,1557,78,73.3,53.6,2905,Hurdal,2022-05-30
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5242,4841,3707,76.4,70.6,54,6859,Hole,2022-05-30
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,874,840,722,82.7,79.5,68.3,1057,Flå,2022-05-30
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2722,2604,2015,83.2,79.6,61.6,3273,Nesbyen,2022-05-30
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3795,3550,2755,81.3,76.1,59,4667,Gol,2022-05-30
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1971,1856,1368,75.5,71.1,52.4,2611,Hemsedal,2022-05-30
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3800,3609,2731,81.7,77.6,58.7,4650,Ål,2022-05-30
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3538,3352,2532,78.6,74.4,56.2,4504,Hol,2022-05-30
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2846,2649,2213,81.5,75.9,63.4,3492,Sigdal,2022-05-30
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1741,1631,1349,79.5,74.5,61.6,2189,Krødsherad,2022-05-30
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11370,10664,7834,79.7,74.7,54.9,14273,Modum,2022-05-30
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15264,14225,9798,76.2,71,48.9,20044,Øvre Eiker,2022-05-30
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21448,19929,15020,77.8,72.2,54.5,27584,Lier,2022-05-30
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2146,2016,1664,78.9,74.1,61.2,2720,Flesberg,2022-05-30
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1167,1124,964,85.2,82,70.4,1370,Rollag,2022-05-30
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1965,1864,1419,80,75.9,57.8,2455,Nore og Uvdal,2022-05-30
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5624,5306,4112,81.4,76.8,59.5,6908,Jevnaker,2022-05-30
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7406,6888,5234,81,75.3,57.2,9144,Lunner,2022-05-30
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15055,14276,10598,83.9,79.5,59,17949,Kongsvinger,2022-05-30
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26496,24699,19108,82.8,77.2,59.7,31999,Hamar,2022-05-30
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23729,22266,17538,83.5,78.3,61.7,28425,Lillehammer,2022-05-30
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24980,23509,16738,82.5,77.7,55.3,30267,Gjøvik,2022-05-30
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28575,26591,18490,81.5,75.8,52.7,35073,Ringsaker,2022-05-30
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6196,5880,4578,80.3,76.2,59.3,7715,Løten,2022-05-30
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16795,15904,12119,79.4,75.2,57.3,21156,Stange,2022-05-30
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4201,4000,3064,83.8,79.7,61.1,5016,Nord-Odal,2022-05-30
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6500,6155,4531,81.5,77.1,56.8,7978,Sør-Odal,2022-05-30
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5202,4984,3945,86.2,82.6,65.4,6032,Eidskog,2022-05-30
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3959,3777,2979,87,83,65.5,4548,Grue,2022-05-30
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6066,5727,4247,84.1,79.4,58.9,7211,Åsnes,2022-05-30
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2988,2850,2097,83.1,79.2,58.3,3597,Våler,2022-05-30
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17471,16267,12023,81.5,75.9,56.1,21435,Elverum,2022-05-30
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5488,5181,4349,83.1,78.5,65.9,6603,Trysil,2022-05-30
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3515,3308,2666,83.8,78.9,63.6,4195,Åmot,2022-05-30
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1944,1850,1573,83.9,79.8,67.9,2318,Stor-Elvdal,2022-05-30
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1524,1434,1211,88.5,83.3,70.3,1722,Rendalen,2022-05-30
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1078,1041,801,86,83.1,63.9,1253,Engerdal,2022-05-30
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1288,1195,1012,83,77,65.2,1551,Tolga,2022-05-30
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4633,4298,3327,83,77,59.6,5581,Tynset,2022-05-30
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2024,1891,1503,82.8,77.3,61.5,2445,Alvdal,2022-05-30
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1342,1271,1089,87.7,83.1,71.2,1530,Folldal,2022-05-30
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1597,1523,1201,86.1,82.1,64.7,1855,Os,2022-05-30
