location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name
municip1573,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2150,0,Smøla
municip1576,1900-01-01,5,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3507,142.571998859424,Aure
municip1577,1900-01-01,18,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10473,171.870524205099,Volda
municip1578,1900-01-01,3,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2549,117.693213024716,Fjord
municip1579,1900-01-01,15,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13279,112.960313276602,Hustadvika
municip1804,1900-01-01,135,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,52357,257.845178295166,Bodø
municip1806,1900-01-01,19,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,21845,86.9764248111696,Narvik
municip1811,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1426,0,Bindal
municip1812,1900-01-01,5,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1975,253.164556962025,Sømna
municip1813,1900-01-01,9,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7917,113.679424024252,Brønnøy
municip1815,1900-01-01,3,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1200,250,Vega
municip1816,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,462,0,Vevelstad
municip1818,1900-01-01,1,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1777,56.274620146314,Herøy
municip1820,1900-01-01,5,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7447,67.1411306566403,Alstahaug
municip1822,1900-01-01,4,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2294,174.3679163034,Leirfjord
municip1824,1900-01-01,5,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13278,37.656273535171,Vefsn
municip1825,1900-01-01,1,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1482,67.476383265857,Grane
municip1826,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1297,0,Hattfjelldal
municip1827,1900-01-01,9,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1371,656.455142231947,Dønna
municip1828,1900-01-01,2,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1761,113.571834185122,Nesna
municip1832,1900-01-01,2,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4454,44.9034575662326,Hemnes
municip1833,1900-01-01,80,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,26184,305.530094714329,Rana
municip1834,1900-01-01,1,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1890,52.9100529100529,Lurøy
municip1835,1900-01-01,2,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,435,459.770114942529,Træna
municip1836,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1213,0,Rødøy
municip1837,1900-01-01,9,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6288,143.129770992366,Meløy
municip1838,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1950,0,Gildeskål
municip1839,1900-01-01,1,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1017,98.3284169124877,Beiarn
municip1840,1900-01-01,1,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4671,21.4086919289231,Saltdal
municip1841,1900-01-01,37,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9739,379.915802443783,Fauske
municip1845,1900-01-01,7,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1926,363.447559709242,Sørfold
municip1848,1900-01-01,3,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2608,115.030674846626,Steigen
municip1851,1900-01-01,3,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2034,147.492625368732,Lødingen
municip1853,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1348,0,Evenes
municip1856,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,498,0,Røst
municip1857,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,728,0,Værøy
municip1859,1900-01-01,9,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1272,707.547169811321,Flakstad
municip1860,1900-01-01,36,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11433,314.877984780897,Vestvågøy
municip1865,1900-01-01,5,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9608,52.0399666944213,Vågan
municip1866,1900-01-01,6,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8061,74.4324525493115,Hadsel
municip1867,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2569,0,Bø
municip1868,1900-01-01,8,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4410,181.40589569161,Øksnes
municip1870,1900-01-01,12,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10566,113.571834185122,Sortland
municip1871,1900-01-01,9,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4663,193.008792622775,Andøy
municip1874,1900-01-01,8,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1015,788.177339901478,Moskenes
municip1875,1900-01-01,1,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2766,36.1532899493854,Hamarøy
municip3001,1900-01-01,110,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,31373,350.619959838077,Halden
municip3002,1900-01-01,306,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,49273,621.029772897936,Moss
municip3003,1900-01-01,348,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,56732,613.410420926461,Sarpsborg
municip3004,1900-01-01,631,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,82385,765.916125508284,Fredrikstad
municip3005,1900-01-01,970,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,101386,956.739589292407,Drammen
municip3006,1900-01-01,90,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27723,324.640190455578,Kongsberg
municip3007,1900-01-01,72,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,30641,234.979276133286,Ringerike
municip3011,1900-01-01,7,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4668,149.957155098543,Hvaler
municip3012,1900-01-01,4,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1325,301.88679245283,Aremark
municip3013,1900-01-01,10,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3595,278.164116828929,Marker
municip3014,1900-01-01,293,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,44792,654.134666904805,Indre Østfold
municip3015,1900-01-01,8,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3805,210.249671484888,Skiptvet
municip3016,1900-01-01,37,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8255,448.213204118716,Rakkestad
municip3017,1900-01-01,29,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7508,386.254661694193,Råde
municip3018,1900-01-01,20,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5736,348.675034867504,Våler
municip3019,1900-01-01,71,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,18042,393.526216605698,Vestby
municip3020,1900-01-01,309,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,59288,521.184725408177,Nordre Follo
municip3021,1900-01-01,100,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,20439,489.26072704144,Ås
municip3022,1900-01-01,57,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,15877,359.009888517982,Frogn
municip3023,1900-01-01,81,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19616,412.928221859706,Nesodden
municip3024,1900-01-01,862,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,127731,674.855751540347,Bærum
municip3025,1900-01-01,455,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,94441,481.782276765388,Asker
municip3026,1900-01-01,25,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,17390,143.760782058654,Aurskog-Høland
municip3027,1900-01-01,96,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,18530,518.078791149487,Rælingen
municip3028,1900-01-01,88,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11110,792.079207920792,Enebakk
municip3029,1900-01-01,365,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,41460,880.3666184274,Lørenskog
municip3030,1900-01-01,594,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,85983,690.834234674296,Lillestrøm
municip3031,1900-01-01,115,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,24249,474.246360674667,Nittedal
municip3032,1900-01-01,26,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6890,377.358490566038,Gjerdrum
municip3033,1900-01-01,293,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,39625,739.432176656151,Ullensaker
municip3034,1900-01-01,67,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,23092,290.143772735146,Nes
municip3035,1900-01-01,110,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,25436,432.457933637364,Eidsvoll
municip3036,1900-01-01,47,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14139,332.413890657048,Nannestad
municip3037,1900-01-01,3,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2854,105.115627189909,Hurdal
municip3038,1900-01-01,35,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6799,514.781585527283,Hole
municip3039,1900-01-01,4,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1050,380.952380952381,Flå
municip3040,1900-01-01,16,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3273,488.848151542927,Nesbyen
municip3041,1900-01-01,48,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4608,1041.66666666667,Gol
municip3042,1900-01-01,15,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2486,603.378921962993,Hemsedal
municip3043,1900-01-01,27,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4674,577.663671373556,Ål
municip3044,1900-01-01,49,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4441,1103.35510020266,Hol
municip3045,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3467,0,Sigdal
municip3046,1900-01-01,5,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2212,226.039783001808,Krødsherad
municip3047,1900-01-01,63,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14115,446.333687566419,Modum
municip3048,1900-01-01,48,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19423,247.129691602739,Øvre Eiker
municip3049,1900-01-01,193,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,26811,719.853791354295,Lier
municip3050,1900-01-01,5,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2688,186.011904761905,Flesberg
municip3051,1900-01-01,3,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1390,215.827338129496,Rollag
municip3052,1900-01-01,4,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2439,164.0016400164,Nore og Uvdal
municip3053,1900-01-01,47,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6852,685.931115002919,Jevnaker
municip3054,1900-01-01,40,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9048,442.086648983201,Lunner
municip3401,1900-01-01,31,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,17829,173.874025464132,Kongsvinger
municip3403,1900-01-01,218,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,31369,694.953616627881,Hamar
municip3405,1900-01-01,95,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,28345,335.156112189099,Lillehammer
municip3407,1900-01-01,176,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,30560,575.916230366492,Gjøvik
municip3411,1900-01-01,153,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,34768,440.059825126553,Ringsaker
municip3412,1900-01-01,30,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7674,390.930414386239,Løten
municip3413,1900-01-01,79,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,21064,375.047474363844,Stange
municip3414,1900-01-01,17,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5016,338.915470494418,Nord-Odal
municip3415,1900-01-01,45,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7905,569.259962049336,Sør-Odal
municip3416,1900-01-01,12,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6106,196.528005240747,Eidskog
municip3417,1900-01-01,7,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4612,151.777970511709,Grue
municip3418,1900-01-01,27,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7203,374.843815077051,Åsnes
municip3419,1900-01-01,53,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3662,1447.29655925724,Våler
municip3420,1900-01-01,81,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,21254,381.104733226687,Elverum
municip3421,1900-01-01,32,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6627,482.873094914743,Trysil
municip3422,1900-01-01,8,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4356,183.654729109275,Åmot
municip3423,1900-01-01,4,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2419,165.357585779248,Stor-Elvdal
municip3424,1900-01-01,3,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1780,168.539325842697,Rendalen
municip3425,1900-01-01,8,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1268,630.914826498423,Engerdal
municip3426,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1562,0,Tolga
municip3427,1900-01-01,2,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5578,35.8551452133381,Tynset
municip3428,1900-01-01,2,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2432,82.2368421052632,Alvdal
municip3429,1900-01-01,1,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1545,64.7249190938511,Folldal
municip3430,1900-01-01,1,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1891,52.8820729772607,Os
municip3431,1900-01-01,9,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2553,352.526439482961,Dovre
municip3432,1900-01-01,2,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1975,101.26582278481,Lesja
municip3433,1900-01-01,4,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2197,182.066454255803,Skjåk
municip3434,1900-01-01,5,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2228,224.416517055655,Lom
municip3435,1900-01-01,5,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3570,140.056022408964,Vågå
municip3436,1900-01-01,20,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5723,349.467062729338,Nord-Fron
municip3437,1900-01-01,38,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5739,662.136260672591,Sel
municip3438,1900-01-01,7,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3119,224.430907342097,Sør-Fron
municip3439,1900-01-01,11,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4392,250.455373406193,Ringebu
municip3440,1900-01-01,2,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5100,39.2156862745098,Øyer
municip3441,1900-01-01,13,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6106,212.905339010809,Gausdal
municip3442,1900-01-01,47,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14973,313.898350363989,Østre-Toten
municip3443,1900-01-01,59,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13427,439.413122812244,Vestre-Toten
municip3446,1900-01-01,23,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13630,168.745414526779,Gran
municip3447,1900-01-01,15,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5617,267.046466085099,Søndre Land
municip3448,1900-01-01,20,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6633,301.522689582391,Nordre Land
municip3449,1900-01-01,1,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2954,33.85240352065,Sør-Aurdal
municip3450,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1279,0,Etnedal
municip3451,1900-01-01,15,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6413,233.899890846718,Nord-Aurdal
municip3452,1900-01-01,4,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2125,188.235294117647,Vestre-Slidre
municip3453,1900-01-01,6,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3229,185.816042118303,Øystre-Slidre
municip3454,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1578,0,Vang
municip3801,1900-01-01,50,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27351,182.808672443421,Horten
municip3802,1900-01-01,68,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,24699,275.314790072473,Holmestrand
municip3803,1900-01-01,160,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,56293,284.227168564475,Tønsberg
municip3804,1900-01-01,173,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,63764,271.312966564206,Sandefjord
municip3805,1900-01-01,93,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,47204,197.01720193204,Larvik
municip3806,1900-01-01,63,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,36397,173.091188834245,Porsgrunn
municip3807,1900-01-01,112,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,54942,203.851334134178,Skien
municip3808,1900-01-01,6,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13049,45.9805349068894,Notodden
municip3811,1900-01-01,60,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,26730,224.466891133558,Færder
municip3812,1900-01-01,3,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2340,128.205128205128,Siljan
municip3813,1900-01-01,17,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14061,120.901785079297,Bamble
municip3814,1900-01-01,6,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10380,57.8034682080925,Kragerø
municip3815,1900-01-01,1,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4060,24.6305418719212,Drangedal
municip3816,1900-01-01,13,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6515,199.539524174981,Nome
municip3817,1900-01-01,8,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10444,76.5990042129452,Midt-Telemark
municip3818,1900-01-01,9,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5691,158.144438587243,Tinn
municip3819,1900-01-01,1,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1573,63.5727908455181,Hjartdal
municip3820,1900-01-01,3,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2888,103.87811634349,Seljord
municip3821,1900-01-01,1,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2403,41.6146483562214,Kviteseid
municip3822,1900-01-01,1,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1448,69.060773480663,Nissedal
municip3823,1900-01-01,1,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1287,77.7000777000777,Fyresdal
municip3824,1900-01-01,4,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2201,181.735574738755,Tokke
municip3825,1900-01-01,3,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3676,81.6104461371056,Vinje
municip4201,1900-01-01,2,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6809,29.3728888236158,Risør
municip4202,1900-01-01,25,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,23544,106.184165817193,Grimstad
municip4203,1900-01-01,111,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,44999,246.672148269962,Arendal
municip4204,1900-01-01,363,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,111633,325.172663997205,Kristiansand
municip4205,1900-01-01,37,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,23046,160.54846828083,Lindesnes
municip4206,1900-01-01,107,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9691,1104.1172221649,Farsund
municip4207,1900-01-01,7,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9028,77.536552946389,Flekkefjord
municip4211,1900-01-01,4,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2428,164.744645799012,Gjerstad
municip4212,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2097,0,Vegårshei
municip4213,1900-01-01,9,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6053,148.686601685115,Tvedestrand
municip4214,1900-01-01,6,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5951,100.823391026718,Froland
