granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,151,52,0.257564902944086,0.0886978473714734,58626,Oslo,2021-09-01
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,2038,780,32.0440251572327,12.2641509433962,6360,Oslo,2021-09-01
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,27887,20281,89.1927333205399,64.8659886138297,31266,Oslo,2021-09-01
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,86820,57217,83.7828709288299,55.2154402895054,103625,Oslo,2021-09-01
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21306,16993,88.9863425635885,70.9727268930376,23943,Oslo,2021-09-01
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39174,35170,92.0917767643049,82.679016408858,42538,Oslo,2021-09-01
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32008,30232,94.2853776363851,89.0538470602097,33948,Oslo,2021-09-01
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24534,23820,94.3687975998154,91.6224324948073,25998,Oslo,2021-09-01
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14757,14670,96.2936378466558,95.7259380097879,15325,Oslo,2021-09-01
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7016,6898,90.7515198551287,89.2251972577933,7731,Oslo,2021-09-01
total,county,county03,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,136,56,0.222051692327788,0.0914330497820301,61247,Oslo,2021-09-01
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,2022,717,30.7435000760225,10.9016268815569,6577,Oslo,2021-09-01
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,23086,15245,82.0689655172414,54.1948098115891,28130,Oslo,2021-09-01
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,86274,54852,82.6395141669381,52.5412364221537,104398,Oslo,2021-09-01
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22126,17439,83.5574018126888,65.857250755287,26480,Oslo,2021-09-01
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,40587,36289,88.0106687483737,78.6906930349553,46116,Oslo,2021-09-01
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,31952,29923,92.1630274885344,86.3105367907929,34669,Oslo,2021-09-01
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22574,21792,93.3813187722346,90.1464383221643,24174,Oslo,2021-09-01
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11955,11939,97.6955136062761,97.5647626052137,12237,Oslo,2021-09-01
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3298,3253,91.0546659304252,89.812258420762,3622,Oslo,2021-09-01
total,county,county11,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,199,40,0.407853746515822,0.0819806525659944,48792,Rogaland,2021-09-01
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,2151,578,36.1512605042017,9.71428571428571,5950,Rogaland,2021-09-01
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,17424,12041,86.3001485884101,59.6384348687469,20190,Rogaland,2021-09-01
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,37984,21385,77.5421047259365,43.6562212922323,48985,Rogaland,2021-09-01
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14043,10561,88.3152003018678,66.4172064650022,15901,Rogaland,2021-09-01
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,28875,24608,90.9019360931843,77.4689123248859,31765,Rogaland,2021-09-01
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25471,24129,95.350578370082,90.3268071725377,26713,Rogaland,2021-09-01
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20255,19828,96.3422754946728,94.3112633181126,21024,Rogaland,2021-09-01
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12230,12024,98.2960938755827,96.6404115094036,12442,Rogaland,2021-09-01
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,5298,5142,92.7358655697532,90.0052511815158,5713,Rogaland,2021-09-01
total,county,county11,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,191,41,0.375230835723547,0.0805469333228557,50902,Rogaland,2021-09-01
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,2020,430,32.5386597938144,6.92654639175258,6208,Rogaland,2021-09-01
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,17377,9360,79.4667764210912,42.8042255453423,21867,Rogaland,2021-09-01
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,39358,17304,76.4693310536439,33.6202374244691,51469,Rogaland,2021-09-01
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,14282,9454,81.023429965394,53.6336302263573,17627,Rogaland,2021-09-01
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,29655,24158,87.3722047081701,71.1764532571227,33941,Rogaland,2021-09-01
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26241,24519,93.3079685666536,87.1848664793941,28123,Rogaland,2021-09-01
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20463,20118,96.4644321878094,94.8380709942017,21213,Rogaland,2021-09-01
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10567,10468,99.1740966682309,98.2449554199906,10655,Rogaland,2021-09-01
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3020,2946,95.4186413902054,93.0805687203791,3165,Rogaland,2021-09-01
total,county,county15,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,117,12,0.494610019023462,0.0507292327203551,23655,Møre og Romsdal,2021-09-01
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,1432,308,44.5550715619166,9.58307405102676,3214,Møre og Romsdal,2021-09-01
total,county,county15,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,9618,5986,88.3763668106221,55.0032160249931,10883,Møre og Romsdal,2021-09-01
total,county,county15,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,18624,10575,80.3555248737973,45.6271303447383,23177,Møre og Romsdal,2021-09-01
total,county,county15,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6925,5121,88.8162113633449,65.6791073489804,7797,Møre og Romsdal,2021-09-01
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,15875,14004,92.3394602140531,81.4564913913448,17192,Møre og Romsdal,2021-09-01
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15351,14443,95.4664179104478,89.8196517412935,16080,Møre og Romsdal,2021-09-01
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14305,14096,97.0554311690074,95.637424519981,14739,Møre og Romsdal,2021-09-01
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8685,8590,98.7268386950097,97.6469250880982,8797,Møre og Romsdal,2021-09-01
total,county,county15,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4237,4086,92.3294835476139,89.0390063194596,4589,Møre og Romsdal,2021-09-01
total,county,county15,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,105,17,0.426205552849489,0.0690047085565839,24636,Møre og Romsdal,2021-09-01
total,county,county15,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,1367,274,39.3607831845667,7.88943276706018,3473,Møre og Romsdal,2021-09-01
total,county,county15,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,9966,4972,82.4658667769963,41.1419114604882,12085,Møre og Romsdal,2021-09-01
total,county,county15,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,19916,8344,77.909478543207,32.6409263388491,25563,Møre og Romsdal,2021-09-01
total,county,county15,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6746,4295,80.357355568791,51.1614055985706,8395,Møre og Romsdal,2021-09-01
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16266,13453,87.0910745837126,72.0297692348878,18677,Møre og Romsdal,2021-09-01
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,16020,14804,93.9313984168866,86.8015244796248,17055,Møre og Romsdal,2021-09-01
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14610,14367,96.6589480648363,95.051273569302,15115,Møre og Romsdal,2021-09-01
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7870,7873,99.9491998983998,99.9872999746,7874,Møre og Romsdal,2021-09-01
total,county,county15,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2390,2349,93.7990580847724,92.1899529042386,2548,Møre og Romsdal,2021-09-01
