granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2506,2357,1791,27,76.4,71.8,54.6,0.8,3281,Sokndal,2022-07-12
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2426,2293,1795,29,76.3,72.2,56.5,0.9,3178,Lund,2022-07-12
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2199,2063,1533,162,78.8,74,55,5.8,2789,Bjerkreim,2022-07-12
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14083,12968,9082,164,73,67.2,47.1,0.8,19296,Hå,2022-07-12
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15127,13932,9254,134,75,69.1,45.9,0.7,20163,Klepp,2022-07-12
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14722,13652,9120,184,76.1,70.5,47.1,1,19353,Time,2022-07-12
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8862,8212,6316,62,73.1,67.7,52.1,0.5,12131,Gjesdal,2022-07-12
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21232,19691,13884,180,77,71.4,50.4,0.7,27568,Sola,2022-07-12
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9073,8370,5995,179,79.2,73.1,52.3,1.6,11454,Randaberg,2022-07-12
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10314,9529,7135,206,77.7,71.8,53.8,1.6,13268,Strand,2022-07-12
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2028,1892,1379,30,80,74.7,54.4,1.2,2534,Hjelmeland,2022-07-12
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3037,2832,2379,59,80.3,74.8,62.9,1.6,3784,Suldal,2022-07-12
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3677,3418,2667,57,81.3,75.5,58.9,1.3,4525,Sauda,2022-07-12
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,426,403,342,10,81.5,77.1,65.4,1.9,523,Kvitsøy,2022-07-12
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,711,686,507,22,83.2,80.2,59.3,2.6,855,Bokn,2022-07-12
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8584,7828,5517,91,76.1,69.4,48.9,0.8,11283,Tysvær,2022-07-12
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32365,30074,22039,504,76.1,70.7,51.8,1.2,42541,Karmøy,2022-07-12
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,173,170,156,14,92,90.4,83,7.4,188,Utsira,2022-07-12
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6768,6299,4780,126,77.1,71.8,54.5,1.4,8775,Vindafjord,2022-07-12
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19852,18953,14898,716,82.7,78.9,62,3,24013,Kristiansund,2022-07-12
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26392,24803,18997,498,82.5,77.5,59.4,1.6,32002,Molde,2022-07-12
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52915,49390,35593,878,78.8,73.6,53,1.3,67114,Ålesund,2022-07-12
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2563,2467,1950,46,84.2,81,64,1.5,3045,Vanylven,2022-07-12
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1883,1766,1374,15,77.7,72.9,56.7,0.6,2422,Sande,2022-07-12
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6959,6514,4890,169,79.4,74.3,55.8,1.9,8765,Herøy,2022-07-12
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6776,6328,5109,111,79.2,74,59.7,1.3,8557,Ulstein,2022-07-12
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3875,3641,2844,27,75.6,71,55.5,0.5,5126,Hareid,2022-07-12
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8695,8108,6657,134,80.3,74.8,61.5,1.2,10833,Ørsta,2022-07-12
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3625,3394,2739,64,81.2,76,61.3,1.4,4467,Stranda,2022-07-12
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6237,5820,4614,60,82.5,77,61,0.8,7558,Sykkylven,2022-07-12
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7428,6872,5532,139,77.8,72,57.9,1.5,9547,Sula,2022-07-12
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6618,6135,4374,46,77,71.4,50.9,0.5,8597,Giske,2022-07-12
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5657,5344,3815,124,81.6,77,55,1.8,6936,Vestnes,2022-07-12
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5648,5271,3690,52,80.5,75.1,52.6,0.7,7019,Rauma,2022-07-12
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2932,2819,2062,35,83.3,80.1,58.6,1,3518,Aukra,2022-07-12
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4764,4505,3450,92,81.7,77.3,59.2,1.6,5828,Averøy,2022-07-12
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2140,2008,1644,27,80.2,75.2,61.6,1,2669,Gjemnes,2022-07-12
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2485,2369,2006,207,84,80,67.8,7,2960,Tingvoll,2022-07-12
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5968,5666,4755,545,86.1,81.7,68.6,7.9,6932,Sunndal,2022-07-12
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4995,4756,4062,193,85.4,81.3,69.4,3.3,5849,Surnadal,2022-07-12
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1785,1719,1396,25,84.2,81.1,65.8,1.2,2120,Smøla,2022-07-12
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2816,2681,2179,51,83.2,79.2,64.4,1.5,3384,Aure,2022-07-12
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8750,8218,6596,114,81,76,61,1.1,10809,Volda,2022-07-12
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2104,1965,1615,69,84.5,78.9,64.8,2.8,2491,Fjord,2022-07-12
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10559,9876,7699,301,79.5,74.3,57.9,2.3,13287,Hustadvika,2022-07-12
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42883,39970,28814,897,81.2,75.7,54.6,1.7,52803,Bodø,2022-07-12
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17543,16548,12269,225,81.5,76.9,57,1,21530,Narvik,2022-07-12
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1166,1088,850,20,82.9,77.4,60.5,1.4,1406,Bindal,2022-07-12
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1686,1575,1157,30,85.1,79.5,58.4,1.5,1981,Sømna,2022-07-12
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6380,5914,4238,79,82,76,54.5,1,7777,Brønnøy,2022-07-12
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1006,933,792,8,85.6,79.4,67.4,0.7,1175,Vega,2022-07-12
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,378,361,279,0,81.8,78.1,60.4,0,462,Vevelstad,2022-07-12
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1392,1304,1027,17,76.3,71.5,56.3,0.9,1825,Herøy,2022-07-12
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6024,5688,4379,61,82.1,77.6,59.7,0.8,7333,Alstahaug,2022-07-12
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1781,1656,1228,30,78.9,73.4,54.4,1.3,2257,Leirfjord,2022-07-12
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11007,10348,7476,136,83.2,78.2,56.5,1,13233,Vefsn,2022-07-12
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1218,1177,904,8,83.4,80.6,61.9,0.5,1461,Grane,2022-07-12
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1091,1038,836,28,85.7,81.5,65.7,2.2,1273,Hattfjelldal,2022-07-12
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1115,1041,874,12,81.4,76,63.8,0.9,1369,Dønna,2022-07-12
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1385,1283,903,20,81.6,75.6,53.2,1.2,1698,Nesna,2022-07-12
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3566,3378,2369,75,80.7,76.4,53.6,1.7,4420,Hemnes,2022-07-12
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21486,20304,14268,263,82.3,77.8,54.7,1,26092,Rana,2022-07-12
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1518,1424,1044,54,81.2,76.2,55.9,2.9,1869,Lurøy,2022-07-12
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,370,347,257,0,82.2,77.1,57.1,0,450,Træna,2022-07-12
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,908,867,642,8,78.8,75.2,55.7,0.7,1153,Rødøy,2022-07-12
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4987,4645,3460,63,80.3,74.8,55.7,1,6214,Meløy,2022-07-12
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1537,1461,1219,51,81.2,77.1,64.4,2.7,1894,Gildeskål,2022-07-12
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,864,841,692,38,85.4,83.1,68.4,3.8,1012,Beiarn,2022-07-12
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3804,3600,2951,68,82.4,78,63.9,1.5,4617,Saltdal,2022-07-12
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8047,7571,5749,127,83.8,78.8,59.9,1.3,9603,Fauske,2022-07-12
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1566,1511,1222,34,83.8,80.8,65.4,1.8,1869,Sørfold,2022-07-12
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2101,1992,1458,45,81.1,76.9,56.3,1.7,2591,Steigen,2022-07-12
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1652,1580,1228,63,83.6,80,62.1,3.2,1976,Lødingen,2022-07-12
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1086,1041,832,49,81.4,78,62.4,3.7,1334,Evenes,2022-07-12
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,412,386,294,14,87.8,82.3,62.7,3,469,Røst,2022-07-12
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,527,498,395,0,77.7,73.5,58.3,0,678,Værøy,2022-07-12
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,998,957,699,13,82.1,78.7,57.5,1.1,1216,Flakstad,2022-07-12
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9045,8479,5662,122,78.2,73.3,49,1.1,11566,Vestvågøy,2022-07-12
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7704,7107,4805,150,79.2,73.1,49.4,1.5,9724,Vågan,2022-07-12
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6526,6084,4218,78,80.5,75,52,1,8107,Hadsel,2022-07-12
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2070,1978,1600,33,80.7,77.1,62.4,1.3,2565,Bø,2022-07-12
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3461,3221,2269,43,77.6,72.3,50.9,1,4458,Øksnes,2022-07-12
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8398,7813,5614,102,80.2,74.6,53.6,1,10468,Sortland,2022-07-12
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3778,3572,2837,85,82.6,78.1,62.1,1.9,4572,Andøy,2022-07-12
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,819,780,625,17,83.4,79.4,63.6,1.7,982,Moskenes,2022-07-12
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2232,2113,1654,46,82.4,78,61.1,1.7,2708,Hamarøy,2022-07-12
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25382,23785,17576,329,80.7,75.6,55.9,1,31444,Halden,2022-07-12
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41257,38650,30925,778,82,76.9,61.5,1.5,50290,Moss,2022-07-12
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46857,44089,35022,966,80.5,75.8,60.2,1.7,58182,Sarpsborg,2022-07-12
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66864,62299,46582,2076,79.7,74.3,55.5,2.5,83892,Fredrikstad,2022-07-12
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79230,73801,53334,1242,77.5,72.2,52.1,1.2,102273,Drammen,2022-07-12
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22522,21169,16124,326,80.8,75.9,57.8,1.2,27879,Kongsberg,2022-07-12
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25083,23469,16304,207,80.9,75.7,52.6,0.7,31011,Ringerike,2022-07-12
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4118,3904,3209,132,86.9,82.3,67.7,2.8,4741,Hvaler,2022-07-12
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1103,1055,863,11,83.9,80.2,65.6,0.8,1315,Aremark,2022-07-12
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3039,2897,2254,71,84.9,81,63,2,3578,Marker,2022-07-12
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35418,33111,23142,850,77.7,72.6,50.7,1.9,45608,Indre Østfold,2022-07-12
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3042,2826,2183,52,79.1,73.5,56.8,1.4,3846,Skiptvet,2022-07-12
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6653,6262,4820,217,80,75.3,58,2.6,8312,Rakkestad,2022-07-12
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6069,5670,4344,63,79.5,74.3,56.9,0.8,7633,Råde,2022-07-12
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4457,4140,3367,44,75.4,70,56.9,0.7,5913,Våler,2022-07-12
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14396,13447,9785,271,77,71.9,52.3,1.4,18699,Vestby,2022-07-12
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,48045,44453,31930,538,78.7,72.8,52.3,0.9,61032,Nordre Follo,2022-07-12
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16120,14875,9929,229,77.6,71.6,47.8,1.1,20780,Ås,2022-07-12
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13027,12200,9251,235,81,75.9,57.5,1.5,16084,Frogn,2022-07-12
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15425,14204,10297,225,77.4,71.2,51.6,1.1,19939,Nesodden,2022-07-12
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101710,93956,73381,3630,78.9,72.8,56.9,2.8,128982,Bærum,2022-07-12
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75799,69974,52200,1922,78.9,72.8,54.3,2,96088,Asker,2022-07-12
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14196,13309,10054,490,80,75,56.6,2.8,17754,Aurskog-Høland,2022-07-12
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14505,13277,9634,160,76.2,69.8,50.6,0.8,19024,Rælingen,2022-07-12
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8759,7995,6205,54,77.9,71.1,55.2,0.5,11249,Enebakk,2022-07-12
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35072,32364,22686,783,78.5,72.4,50.8,1.8,44693,Lørenskog,2022-07-12
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,69380,63991,45526,961,77.9,71.8,51.1,1.1,89095,Lillestrøm,2022-07-12
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19842,18358,14378,181,79.5,73.6,57.6,0.7,24947,Nittedal,2022-07-12
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5603,5212,4017,68,80.2,74.6,57.5,1,6989,Gjerdrum,2022-07-12
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31227,28703,20568,282,75.1,69.1,49.5,0.7,41565,Ullensaker,2022-07-12
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18592,17364,12394,130,77.8,72.7,51.9,0.5,23898,Nes,2022-07-12
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20842,19428,14279,218,78,72.7,53.4,0.8,26716,Eidsvoll,2022-07-12
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11684,10825,7957,194,77.5,71.8,52.8,1.3,15074,Nannestad,2022-07-12
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2276,2141,1569,40,78.3,73.7,54,1.4,2905,Hurdal,2022-07-12
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5246,4856,3743,54,76.5,70.8,54.6,0.8,6859,Hole,2022-07-12
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,874,843,725,10,82.7,79.8,68.6,0.9,1057,Flå,2022-07-12
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2734,2614,2029,27,83.5,79.9,62,0.8,3273,Nesbyen,2022-07-12
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3802,3560,2767,49,81.5,76.3,59.3,1,4667,Gol,2022-07-12
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1965,1851,1377,53,75.3,70.9,52.7,2,2611,Hemsedal,2022-07-12
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3803,3611,2747,60,81.8,77.7,59.1,1.3,4650,Ål,2022-07-12
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3541,3360,2549,113,78.6,74.6,56.6,2.5,4504,Hol,2022-07-12
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2846,2649,2219,167,81.5,75.9,63.5,4.8,3492,Sigdal,2022-07-12
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1745,1635,1358,30,79.7,74.7,62,1.4,2189,Krødsherad,2022-07-12
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11397,10706,7891,126,79.9,75,55.3,0.9,14273,Modum,2022-07-12
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15303,14273,9903,209,76.3,71.2,49.4,1,20044,Øvre Eiker,2022-07-12
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21562,20061,15215,303,78.2,72.7,55.2,1.1,27584,Lier,2022-07-12
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2147,2018,1672,89,78.9,74.2,61.5,3.3,2720,Flesberg,2022-07-12
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1168,1126,965,42,85.3,82.2,70.4,3.1,1370,Rollag,2022-07-12
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1961,1861,1420,15,79.9,75.8,57.8,0.6,2455,Nore og Uvdal,2022-07-12
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5634,5316,4131,34,81.6,77,59.8,0.5,6908,Jevnaker,2022-07-12
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7423,6911,5267,60,81.2,75.6,57.6,0.7,9144,Lunner,2022-07-12
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15070,14300,10677,293,84,79.7,59.5,1.6,17949,Kongsvinger,2022-07-12
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26532,24759,19224,375,82.9,77.4,60.1,1.2,31999,Hamar,2022-07-12
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23673,22259,17620,373,83.3,78.3,62,1.3,28425,Lillehammer,2022-07-12
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24953,23519,16869,237,82.4,77.7,55.7,0.8,30267,Gjøvik,2022-07-12
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28635,26667,18651,487,81.6,76,53.2,1.4,35073,Ringsaker,2022-07-12
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6194,5879,4586,152,80.3,76.2,59.4,2,7715,Løten,2022-07-12
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16841,15967,12237,317,79.6,75.5,57.8,1.5,21156,Stange,2022-07-12
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4218,4018,3090,93,84.1,80.1,61.6,1.9,5016,Nord-Odal,2022-07-12
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6497,6150,4557,69,81.4,77.1,57.1,0.9,7978,Sør-Odal,2022-07-12
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5205,4992,3962,529,86.3,82.8,65.7,8.8,6032,Eidskog,2022-07-12
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3960,3781,2993,175,87.1,83.1,65.8,3.8,4548,Grue,2022-07-12
