location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,91621,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,13144.8616232192,Oslo,2021-12-24
county11,1900-01-01,22375,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,4635.91252369754,Rogaland,2021-12-24
county15,1900-01-01,8332,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,3137.70975808152,Møre og Romsdal,2021-12-24
county18,1900-01-01,7020,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,2920.80134806216,Nordland,2021-12-24
county30,1900-01-01,114070,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,9108.22878605923,Viken,2021-12-24
county34,1900-01-01,14677,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,3960.30253397841,Innlandet,2021-12-24
county38,1900-01-01,22621,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,5361.92584656373,Vestfold og Telemark,2021-12-24
county42,1900-01-01,15958,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,5167.02661222692,Agder,2021-12-24
county46,1900-01-01,31690,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,4960.7010414498,Vestland,2021-12-24
county50,1900-01-01,20840,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,4423.46388636537,Trøndelag,2021-12-24
county54,1900-01-01,12152,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,5018.00403025999,Troms og Finnmark,2021-12-24
municip0301,1900-01-01,91609,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,13143.1399836444,Oslo,2021-12-24
municip1101,1900-01-01,393,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,2657.73990667478,Eigersund,2021-12-24
municip1103,1900-01-01,7761,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,5384.08707777477,Stavanger,2021-12-24
municip1106,1900-01-01,2396,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37323,6419.6340058409,Haugesund,2021-12-24
municip1108,1900-01-01,3555,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,80450,4418.8937228092,Sandnes,2021-12-24
municip1111,1900-01-01,110,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3257,3377.34111145226,Sokndal,2021-12-24
municip1112,1900-01-01,108,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3174,3402.64650283554,Lund,2021-12-24
municip1114,1900-01-01,63,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2791,2257.2554639914,Bjerkreim,2021-12-24
municip1119,1900-01-01,734,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19120,3838.91213389121,Hå,2021-12-24
municip1120,1900-01-01,688,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19848,3466.34421604192,Klepp,2021-12-24
municip1121,1900-01-01,641,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19106,3354.96702606511,Time,2021-12-24
municip1122,1900-01-01,501,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12064,4152.85145888594,Gjesdal,2021-12-24
municip1124,1900-01-01,1232,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27457,4487.01606147795,Sola,2021-12-24
municip1127,1900-01-01,426,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11315,3764.91383119753,Randaberg,2021-12-24
municip1130,1900-01-01,240,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13070,1836.2662586075,Strand,2021-12-24
municip1133,1900-01-01,46,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2580,1782.94573643411,Hjelmeland,2021-12-24
municip1134,1900-01-01,82,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3809,2152.7960094513,Suldal,2021-12-24
municip1135,1900-01-01,78,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4561,1710.15128261346,Sauda,2021-12-24
municip1144,1900-01-01,3,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,507,591.715976331361,Kvitsøy,2021-12-24
municip1145,1900-01-01,55,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,859,6402.79394644936,Bokn,2021-12-24
municip1146,1900-01-01,530,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11178,4741.45643227769,Tysvær,2021-12-24
municip1149,1900-01-01,2311,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,42345,5457.55106860314,Karmøy,2021-12-24
municip1151,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,192,0,Utsira,2021-12-24
municip1160,1900-01-01,414,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8705,4755.8874210224,Vindafjord,2021-12-24
municip1505,1900-01-01,556,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,24099,2307.14967426034,Kristiansund,2021-12-24
municip1506,1900-01-01,758,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,31870,2378.41229996862,Molde,2021-12-24
municip1507,1900-01-01,2625,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,66670,3937.30313484326,Ålesund,2021-12-24
municip1511,1900-01-01,73,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3083,2367.82354849173,Vanylven,2021-12-24
municip1514,1900-01-01,201,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2445,8220.85889570552,Sande,2021-12-24
municip1515,1900-01-01,289,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8858,3262.58749153308,Herøy,2021-12-24
municip1516,1900-01-01,328,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8575,3825.07288629738,Ulstein,2021-12-24
municip1517,1900-01-01,91,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5140,1770.4280155642,Hareid,2021-12-24
municip1520,1900-01-01,440,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10830,4062.78855032318,Ørsta,2021-12-24
municip1525,1900-01-01,74,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4482,1651.04863900045,Stranda,2021-12-24
municip1528,1900-01-01,97,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7596,1276.9878883623,Sykkylven,2021-12-24
municip1531,1900-01-01,385,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9409,4091.82697417366,Sula,2021-12-24
municip1532,1900-01-01,395,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8506,4643.78086056901,Giske,2021-12-24
municip1535,1900-01-01,571,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6958,8206.3811440069,Vestnes,2021-12-24
municip1539,1900-01-01,129,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7026,1836.03757472246,Rauma,2021-12-24
municip1547,1900-01-01,82,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3522,2328.222600795,Aukra,2021-12-24
municip1554,1900-01-01,205,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5808,3529.61432506887,Averøy,2021-12-24
municip1557,1900-01-01,44,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2658,1655.37998495109,Gjemnes,2021-12-24
municip1560,1900-01-01,16,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2985,536.013400335008,Tingvoll,2021-12-24
municip1563,1900-01-01,69,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6956,991.949396204715,Sunndal,2021-12-24
municip1566,1900-01-01,71,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5872,1209.1280653951,Surnadal,2021-12-24
municip1573,1900-01-01,11,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2128,516.917293233083,Smøla,2021-12-24
municip1576,1900-01-01,46,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3468,1326.41291810842,Aure,2021-12-24
municip1577,1900-01-01,429,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10781,3979.22270661349,Volda,2021-12-24
